type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512820,117.000117000117,,
noteOn,1131,34,61:55,C#4,Db4,0.4082
noteOn,1146,32,62:30,D4,D4,0.3572
noteOn,1273,36,66:48,F#4,Gb4,0.4082
noteOn,1275,34,65:46,F4,F4,0.3572
noteOn,1391,24,69:47,A4,A4,0.4082
noteOn,1393,27,68:44,G#4,Ab4,0.3572
noteOn,1513,26,69:52,A4,A4,0.5103
noteOn,1514,23,68:53,G#4,Ab4,0.4593
noteOn,1603,31,73:58,C#5,Db5,0.4593
noteOn,1610,33,71:58,B4,B4,0.4593
noteOn,1708,21,74:52,D5,D5,0.5103
noteOn,1710,22,73:48,C#5,Db5,0.4593
noteOn,1806,29,74:62,D5,D5,0.5103
noteOn,1810,31,73:61,C#5,Db5,0.4593
noteOn,1892,30,78:67,F#5,Gb5,0.4593
noteOn,1895,27,77:67,F5,F5,0.4082
noteOn,1985,26,81:61,A5,A5,0.4082
noteOn,1991,26,80:38,G#5,Ab5,0.3572
noteOn,2074,25,81:74,A5,A5,0.4082
noteOn,2091,24,80:61,G#5,Ab5,0.4082
noteOn,2177,37,83:68,B5,B5,0.4082
noteOn,2184,26,85:54,C#6,Db6,0.3572
noteOn,2271,32,86:71,D6,D6,0.4082
noteOn,2289,18,85:58,C#6,Db6,0.3572
noteOn,2384,25,83:66,B5,B5,0.4082
noteOn,2390,31,80:57,G#5,Ab5,0.3572
noteOn,2474,35,85:55,C#6,Db6,0.4082
noteOn,2507,30,83:39,B5,B5,0.3572
noteOn,2593,26,86:59,D6,D6,0.4082
noteOn,2606,25,85:40,C#6,Db6,0.3572
noteOn,2689,40,77:59,F5,F5,0.4082
noteOn,2694,36,80:54,G#5,Ab5,0.3572
noteOn,2821,25,83:41,B5,B5,0.4082
noteOn,2822,24,85:41,C#6,Db6,0.3572
noteOn,2923,43,86:51,D6,D6,0.3062
noteOn,2930,37,85:55,C#6,Db6,0.2552
noteOn,3059,37,80:48,G#5,Ab5,0.3062
noteOn,3062,28,83:37,B5,B5,0.2552
noteOn,3185,42,83:53,B5,B5,0.2041
noteOn,3195,41,85:50,C#6,Db6,0.1531
noteOn,3366,22,85:46,C#6,Db6,0.2041
noteOn,3366,21,86:53,D6,D6,0.2041
noteOn,3592,35,80:47,G#5,Ab5,0.1531
noteOn,3601,29,77:41,F5,F5,0.1021
noteOn,3869,33,73:55,C#5,Db5,0.051
noteOn,4740,30,85:76,C#6,Db6,0.4082
noteOn,4755,29,78:39,F#5,Gb5,0.3572
noteOn,4903,48,78:44,F#5,Gb5,0.4593
noteOn,4918,27,73:41,C#5,Db5,0.4082
noteOn,4942,29,81:31,A5,A5,0.4082
noteOn,5037,37,73:57,C#5,Db5,0.4082
noteOn,5049,24,69:44,A4,A4,0.3572
noteOn,5055,24,78:50,F#5,Gb5,0.3572
noteOn,5164,40,69:55,A4,A4,0.3572
noteOn,5165,42,74:61,D5,D5,0.3062
noteOn,5173,53,78:72,F#5,Gb5,0.2552
noteOn,5310,30,69:46,A4,A4,0.3572
noteOn,5328,30,66:43,F#4,Gb4,0.3062
noteOn,5437,27,71:58,B4,B4,0.3572
noteOn,5444,25,62:49,D4,D4,0.3062
noteOn,5577,24,73:74,C#5,Db5,0.3572
noteOn,5585,34,69:28,A4,A4,0.3062
noteOn,5591,39,66:21,F#4,Gb4,0.2552
noteOn,5714,26,69:45,A4,A4,0.3572
noteOn,5731,31,66:38,F#4,Gb4,0.3572
noteOn,5855,30,61:43,C#4,Db4,0.4082
noteOn,5859,30,66:44,F#4,Gb4,0.3572
noteOn,5976,31,61:63,C#4,Db4,0.3572
noteOn,5979,24,57:56,A3,A3,0.3062
noteOn,6097,30,57:48,A3,A3,0.3572
noteOn,6105,26,54:51,F#3,Gb3,0.3572
noteOn,6235,25,61:51,C#4,Db4,0.4082
noteOn,6236,35,66:52,F#4,Gb4,0.3572
noteOn,6357,31,61:64,C#4,Db4,0.4082
noteOn,6366,25,68:73,G#4,Ab4,0.3572
noteOn,6378,28,65:41,F4,F4,0.3572
noteOn,6485,41,61:56,C#4,Db4,0.3572
noteOn,6504,29,49:41,C#3,Db3,0.4082
noteOn,6617,40,68:64,G#4,Ab4,0.4082
noteOn,6622,20,61:54,C#4,Db4,0.3572
