type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,10500,169,64:82,E4,E4,0.639,M6,117,4/4,C Major
note,10510,219,55:83,G3,G3,0.5934,m3,117,4/4,C Major
note,10511,148,52:87,E3,E3,0.5477,M3,117,4/4,C Major
note,10512,172,48:91,C3,C3,0.5021,P4,117,4/4,C Major
note,10513,220,43:81,G2,G2,0.4564,P5,117,4/4,C Major
note,10514,197,36:83,C2,C2,0.4108,P1,117,4/4,C Major
note,10522,234,60:73,C4,C4,0.3651,M3,117,4/4,C Major
note,10898,72,64:80,E4,E4,0.9585,P1,117,4/4,C Major
note,10899,71,52:85,E3,E3,0.9129,M3,117,4/4,C Major
note,10900,69,48:87,C3,C3,0.8672,P1,117,4/4,C Major
note,10904,68,36:75,C2,C2,0.8216,P5,117,4/4,C Major
note,10904,95,43:78,G2,G2,0.8216,P1,117,4/4,C Major
note,10904,85,55:74,G3,G3,0.8216,P4,117,4/4,C Major
note,10929,38,60:65,C4,C4,0.6847,m6,117,4/4,C Major
note,11092,84,52:84,E3,E3,0.639,M3,117,4/4,C Major
note,11093,74,48:90,C3,C3,0.5934,M3,117,4/4,C Major
note,11098,78,64:80,E4,E4,0.5477,M6,117,4/4,C Major
note,11100,119,43:72,G2,G2,0.5021,P1,117,4/4,C Major
note,11103,112,55:74,G3,G3,0.4564,P5,117,4/4,C Major
note,11109,66,36:75,C2,C2,0.4108,P1,117,4/4,C Major
note,11109,111,60:70,C4,C4,0.4108,P1,117,4/4,C Major
note,11313,133,48:92,C3,C3,0.639,M3,117,4/4,C Major
note,11315,137,52:87,E3,E3,0.5934,P1,117,4/4,C Major
note,11317,124,64:82,E4,E4,0.5477,M3,117,4/4,C Major
note,11320,137,36:82,C2,C2,0.5021,P5,117,4/4,C Major
note,11322,312,55:82,G3,G3,0.4564,P1,117,4/4,C Major
note,11325,179,43:77,G2,G2,0.4108,P4,117,4/4,C Major
note,11331,189,60:77,C4,C4,0.3651,P1,117,4/4,C Major
note,11692,74,48:81,C3,C3,0.9585,M3,117,4/4,C Major
note,11694,81,52:82,E3,E3,0.9129,m3,117,4/4,C Major
note,11694,106,55:59,G3,G3,0.9129,M6,117,4/4,C Major
note,11695,91,64:76,E4,E4,0.8216,M6,117,4/4,C Major
note,11700,83,43:68,G2,G2,0.7759,P5,117,4/4,C Major
note,11701,73,36:72,C2,C2,0.7303,P1,117,4/4,C Major
note,11707,88,60:70,C4,C4,0.6847,P1,117,4/4,C Major
note,11880,62,48:76,C3,C3,0.7303,P4,117,4/4,C Major
note,11885,101,43:67,G2,G2,0.6847,M6,117,4/4,C Major
note,11888,77,52:81,E3,E3,0.639,m3,117,4/4,C Major
note,11893,112,55:68,G3,G3,0.5934,M6,117,4/4,C Major
note,11895,89,64:73,E4,E4,0.5477,M3,117,4/4,C Major
note,11900,58,36:66,C2,C2,0.5021,P1,117,4/4,C Major
