type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1130,44,67:81,G4,G4,0.3062,m3,117,4/4,C Major
note,1131,24,52:84,E3,E3,0.2552,m3,117,4/4,C Major
note,1134,26,55:81,G3,G3,0.2041,m3,117,4/4,C Major
note,1136,25,40:74,E2,E2,0.1531,P5,117,4/4,C Major
note,1136,27,59:77,B3,B3,0.1531,P4,117,4/4,C Major
note,1138,33,64:73,E4,E4,0.051,m3,117,4/4,C Major
note,1538,124,67:88,G4,G4,0.3062,m3,117,4/4,C Major
note,1539,66,40:72,E2,E2,0.2552,P1,117,4/4,C Major
note,1540,51,52:86,E3,E3,0.2041,m3,117,4/4,C Major
note,1541,110,55:81,G3,G3,0.1531,M3,117,4/4,C Major
note,1543,178,59:79,B3,B3,0.1021,P4,117,4/4,C Major
note,1544,134,64:81,E4,E4,0.051,M2,117,4/4,C Major
note,1986,54,66:81,F#4,Gb4,0.3062,M2,117,4/4,C Major
note,2080,56,64:86,E4,E4,0.5103,M6,117,4/4,C Major
note,2081,33,55:82,G3,G3,0.4593,m3,117,4/4,C Major
note,2084,32,52:76,E3,E3,0.4082,P1,117,4/4,C Major
note,2087,35,40:73,E2,E2,0.3572,P5,117,4/4,C Major
note,2087,32,59:73,B3,B3,0.3572,M2,117,4/4,C Major
note,2412,33,57:83,A3,A3,0.2552,P1,117,4/4,C Major
note,2412,46,69:87,A4,A4,0.2552,m3,117,4/4,C Major
note,2415,43,66:88,F#4,Gb4,0.1531,M3,117,4/4,C Major
note,2416,28,50:70,D3,D3,0.1021,P1,117,4/4,C Major
note,2421,32,38:70,D2,D2,0.051,P5,117,4/4,C Major
note,3056,134,69:51,A4,A4,0.2041,P5,117,4/4,C Major
note,3067,159,62:36,D4,D4,0.1531,M3,117,4/4,C Major
note,3082,120,66:32,F#4,Gb4,0.2552,m3,117,4/4,C Major
note,3439,251,69:59,A4,A4,0.2041,P5,117,4/4,C Major
note,3453,214,62:35,D4,D4,0.1531,M2,117,4/4,C Major
note,3461,214,60:29,C4,C4,0.1021,d5,117,4/4,C Major
note,3464,92,66:28,F#4,Gb4,0.051,m2,117,4/4,C Major
note,3938,59,67:57,G4,G4,0.3572,m6,117,4/4,C Major
note,3954,62,59:34,B3,B3,0.3062,m3,117,4/4,C Major
note,3956,52,62:23,D4,D4,0.2552,P5,117,4/4,C Major
note,4054,172,69:56,A4,A4,0.2041,m3,117,4/4,C Major
note,4068,78,66:43,F#4,Gb4,0.1531,M6,117,4/4,C Major
note,4075,160,57:34,A3,A3,0.1021,m3,117,4/4,C Major
note,4080,117,60:17,C4,C4,0.051,M7,117,4/4,C Major
note,4465,180,71:56,B4,B4,0.2041,P1,117,4/4,C Major
note,4479,140,59:36,B3,B3,0.1531,M3,117,4/4,C Major
note,4483,142,55:30,G3,G3,0.1021,P1,117,4/4,C Major
note,4490,160,67:35,G4,G4,0.051,P1,117,4/4,C Major
note,5175,22,55:78,G3,G3,0.3062,M3,117,4/4,C Major
note,5175,51,71:86,B4,B4,0.3062,P1,117,4/4,C Major
note,5178,24,59:82,B3,B3,0.3062,m6,117,4/4,C Major
note,5180,34,67:85,G4,G4,0.3062,P1,117,4/4,C Major
note,5181,29,43:69,G2,G2,0.2552,P5,117,4/4,C Major
note,5181,23,62:79,D4,D4,0.2552,P5,117,4/4,C Major
note,5560,29,55:85,G3,G3,0.3062,P1,117,4/4,C Major
note,5561,37,43:77,G2,G2,0.2552,M3,117,4/4,C Major
note,5563,151,71:91,B4,B4,0.2041,M6,117,4/4,C Major
note,5568,481,62:83,D4,D4,0.1531,P4,117,4/4,C Major
note,5568,204,67:88,G4,G4,0.1531,m6,117,4/4,C Major
note,5569,399,59:86,B3,B3,0.051,m7,117,4/4,C Major
note,5996,57,69:81,A4,A4,0.2552,M2,117,4/4,C Major
note,6093,54,67:94,G4,G4,0.4593,m6,117,4/4,C Major
note,6094,37,59:84,B3,B3,0.4082,M3,117,4/4,C Major
note,6096,26,43:80,G2,G2,0.3572,P1,117,4/4,C Major
note,6097,35,31:79,G1,G1,0.3062,d5,117,4/4,C Major
note,6429,74,73:98,C#5,Db5,0.2552,P1,117,4/4,C Major
