type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1135,46,67:91,G4,G4,0.6124,P1,117,4/4,C Major
note,1140,27,55:86,G3,G3,0.5613,m3,117,4/4,C Major
note,1141,26,52:80,E3,E3,0.5103,P5,117,4/4,C Major
note,1143,43,59:83,B3,B3,0.4593,P5,117,4/4,C Major
note,1144,33,40:74,E2,E2,0.4082,P1,117,4/4,C Major
note,1145,41,64:85,E4,E4,0.3572,m3,117,4/4,C Major
note,1426,290,67:102,G4,G4,0.3572,P1,117,4/4,C Major
note,1428,330,55:94,G3,G3,0.3062,m3,117,4/4,C Major
note,1430,304,52:86,E3,E3,0.2552,P1,117,4/4,C Major
note,1430,312,64:89,E4,E4,0.2552,P4,117,4/4,C Major
note,1437,329,59:87,B3,B3,0.1531,P5,117,4/4,C Major
note,1439,280,40:79,E2,E2,0.1021,M2,117,4/4,C Major
note,1798,96,66:92,F#4,Gb4,0.2552,M2,117,4/4,C Major
note,1918,55,64:96,E4,E4,0.4593,P1,117,4/4,C Major
note,1921,46,52:92,E3,E3,0.4082,m3,117,4/4,C Major
note,1922,40,55:91,G3,G3,0.3572,m3,117,4/4,C Major
note,1928,50,40:80,E2,E2,0.3062,P4,117,4/4,C Major
note,2220,269,69:97,A4,A4,0.2552,P1,117,4/4,C Major
note,2222,252,57:82,A3,A3,0.2041,M6,117,4/4,C Major
note,2225,277,66:90,F#4,Gb4,0.1531,M3,117,4/4,C Major
note,2229,261,50:88,D3,D3,0.1021,P1,117,4/4,C Major
note,2237,248,38:75,D2,D2,0.051,P5,117,4/4,C Major
note,2861,122,69:47,A4,A4,0.3062,P5,117,4/4,C Major
note,2894,113,62:38,D4,D4,0.3062,M3,117,4/4,C Major
note,2906,62,66:35,F#4,Gb4,0.2552,m3,117,4/4,C Major
note,3213,441,69:45,A4,A4,0.2041,P5,117,4/4,C Major
note,3222,271,62:32,D4,D4,0.2041,M2,117,4/4,C Major
note,3240,333,60:30,C4,C4,0.1531,d5,117,4/4,C Major
note,3252,348,66:22,F#4,Gb4,0.1531,m2,117,4/4,C Major
note,3602,144,67:54,G4,G4,0.3572,P4,117,4/4,C Major
note,3629,71,62:36,D4,D4,0.3062,m3,117,4/4,C Major
note,3642,60,59:38,B3,B3,0.2552,m7,117,4/4,C Major
note,3735,135,69:52,A4,A4,0.4082,M6,117,4/4,C Major
note,3738,177,60:36,C4,C4,0.3572,m3,117,4/4,C Major
note,3743,120,57:44,A3,A3,0.3062,M6,117,4/4,C Major
note,3749,59,66:33,F#4,Gb4,0.2552,P4,117,4/4,C Major
note,4060,183,71:53,B4,B4,0.2041,M3,117,4/4,C Major
note,4069,177,67:46,G4,G4,0.1531,P1,117,4/4,C Major
note,4071,189,55:39,G3,G3,0.1021,M3,117,4/4,C Major
note,4071,185,59:41,B3,B3,0.1021,P1,117,4/4,C Major
note,4626,56,71:97,B4,B4,0.6124,P1,117,4/4,C Major
note,4627,39,59:91,B3,B3,0.5613,m6,117,4/4,C Major
note,4629,53,67:87,G4,G4,0.5103,P4,117,4/4,C Major
note,4632,46,62:83,D4,D4,0.4593,P5,117,4/4,C Major
note,4634,42,55:92,G3,G3,0.4082,P1,117,4/4,C Major
note,4638,54,43:84,G2,G2,0.3572,M3,117,4/4,C Major
note,4934,265,71:95,B4,B4,0.3572,P1,117,4/4,C Major
note,4937,393,59:92,B3,B3,0.3062,m6,117,4/4,C Major
note,4940,323,67:92,G4,G4,0.2552,P1,117,4/4,C Major
note,4942,160,55:88,G3,G3,0.2041,P5,117,4/4,C Major
note,4943,389,62:79,D4,D4,0.1531,P5,117,4/4,C Major
note,4951,184,43:80,G2,G2,0.1021,M2,117,4/4,C Major
note,5313,148,69:96,A4,A4,0.2552,M2,117,4/4,C Major
note,5431,56,67:92,G4,G4,0.4593,m6,117,4/4,C Major
note,5437,36,59:100,B3,B3,0.4082,M3,117,4/4,C Major
note,5440,41,43:89,G2,G2,0.3572,P1,117,4/4,C Major
note,5445,42,31:79,G1,G1,0.3062,d5,117,4/4,C Major
note,5756,304,73:77,C#5,Db5,0.2552,m3,117,4/4,C Major
note,5761,304,70:97,A#4,Bb4,0.2041,M6,117,4/4,C Major
