type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,819,43,55:94,G3,G3,0.6124,P1,120,4/4,C Major
note,819,54,67:95,G4,G4,0.6124,m3,120,4/4,C Major
note,820,42,52:100,E3,E3,0.5103,P1,120,4/4,C Major
note,824,53,64:91,E4,E4,0.4593,P4,120,4/4,C Major
note,826,47,59:89,B3,B3,0.4082,P5,120,4/4,C Major
note,827,46,40:82,E2,E2,0.3572,m3,120,4/4,C Major
note,1114,260,67:100,G4,G4,0.3062,m3,120,4/4,C Major
note,1115,325,52:99,E3,E3,0.2552,m3,120,4/4,C Major
note,1115,325,55:96,G3,G3,0.2552,M3,120,4/4,C Major
note,1120,346,59:88,B3,B3,0.1531,P4,120,4/4,C Major
note,1120,295,64:86,E4,E4,0.1531,P1,120,4/4,C Major
note,1123,319,40:84,E2,E2,0.051,M2,120,4/4,C Major
note,1508,93,66:99,F#4,Gb4,0.2552,M2,120,4/4,C Major
note,1646,61,52:103,E3,E3,0.4593,m3,120,4/4,C Major
note,1647,51,55:96,G3,G3,0.4082,M6,120,4/4,C Major
note,1647,64,64:99,E4,E4,0.4082,P1,120,4/4,C Major
note,1649,68,40:90,E2,E2,0.3062,P4,120,4/4,C Major
note,1961,214,57:95,A3,A3,0.2552,P1,120,4/4,C Major
note,1961,233,69:100,A4,A4,0.2552,m3,120,4/4,C Major
note,1963,240,66:95,F#4,Gb4,0.1531,M3,120,4/4,C Major
note,1965,234,50:97,D3,D3,0.1021,P1,120,4/4,C Major
note,1968,229,38:88,D2,D2,0.051,P5,120,4/4,C Major
note,2549,73,69:61,A4,A4,0.3572,P5,120,4/4,C Major
note,2561,57,62:51,D4,D4,0.3062,M3,120,4/4,C Major
note,2569,40,66:55,F#4,Gb4,0.2552,m3,120,4/4,C Major
note,2888,445,69:61,A4,A4,0.2041,m3,120,4/4,C Major
note,2891,371,66:60,F#4,Gb4,0.1531,M3,120,4/4,C Major
note,2910,290,62:39,D4,D4,0.1021,M2,120,4/4,C Major
note,2913,385,60:41,C4,C4,0.051,P5,120,4/4,C Major
note,3316,126,67:61,G4,G4,0.3572,m6,120,4/4,C Major
note,3319,104,59:50,B3,B3,0.3062,m3,120,4/4,C Major
note,3337,59,62:47,D4,D4,0.2552,M2,120,4/4,C Major
note,3448,131,60:50,C4,C4,0.4082,m3,120,4/4,C Major
note,3460,115,57:41,A3,A3,0.3572,P1,120,4/4,C Major
note,3464,98,69:60,A4,A4,0.3062,m3,120,4/4,C Major
note,3474,62,66:46,F#4,Gb4,0.2552,P5,120,4/4,C Major
note,3806,239,59:42,B3,B3,0.2041,m6,120,4/4,C Major
note,3809,228,67:48,G4,G4,0.1531,M3,120,4/4,C Major
note,3809,229,71:49,B4,B4,0.1531,M3,120,4/4,C Major
note,3816,237,55:37,G3,G3,0.051,M3,120,4/4,C Major
note,4383,57,71:93,B4,B4,0.6124,P1,120,4/4,C Major
note,4386,38,59:92,B3,B3,0.5613,M3,120,4/4,C Major
note,4390,35,55:91,G3,G3,0.5103,P1,120,4/4,C Major
note,4391,51,67:88,G4,G4,0.4593,P4,120,4/4,C Major
note,4392,45,62:89,D4,D4,0.4082,P5,120,4/4,C Major
note,4393,43,43:83,G2,G2,0.3572,M3,120,4/4,C Major
note,4714,298,71:97,B4,B4,0.3062,M3,120,4/4,C Major
note,4715,263,55:96,G3,G3,0.2552,M3,120,4/4,C Major
note,4716,386,59:93,B3,B3,0.2041,m6,120,4/4,C Major
note,4718,322,67:86,G4,G4,0.1531,P4,120,4/4,C Major
note,4719,378,62:91,D4,D4,0.1021,P5,120,4/4,C Major
note,4720,295,43:82,G2,G2,0.051,M2,120,4/4,C Major
note,5124,164,69:95,A4,A4,0.2552,M2,120,4/4,C Major
note,5264,66,67:100,G4,G4,0.4593,m6,120,4/4,C Major
note,5270,47,59:93,B3,B3,0.4082,M3,120,4/4,C Major
note,5275,52,43:93,G2,G2,0.3572,P1,120,4/4,C Major
note,5281,50,31:87,G1,G1,0.3062,m3,120,4/4,C Major
note,5611,295,70:96,A#4,Bb4,0.2552,m3,120,4/4,C Major
note,5612,283,73:101,C#5,Db5,0.2041,P5,120,4/4,C Major
