type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1503,48,67:85,G4,G4,0.6124,m3,117,4/4,C Major
note,1507,27,64:74,E4,E4,0.5613,M6,117,4/4,C Major
note,1510,27,55:68,G3,G3,0.5103,m3,117,4/4,C Major
note,1512,28,52:67,E3,E3,0.4593,P5,117,4/4,C Major
note,1515,26,59:66,B3,B3,0.4082,P5,117,4/4,C Major
note,1520,26,40:62,E2,E2,0.3572,m3,117,4/4,C Major
note,1861,156,67:86,G4,G4,0.3062,m3,117,4/4,C Major
note,1863,165,64:76,E4,E4,0.2552,P1,117,4/4,C Major
note,1869,39,52:74,E3,E3,0.2041,P5,117,4/4,C Major
note,1870,327,59:65,B3,B3,0.1531,M3,117,4/4,C Major
note,1874,309,55:70,G3,G3,0.1021,m3,117,4/4,C Major
note,1876,37,40:69,E2,E2,0.051,M2,117,4/4,C Major
note,2273,76,66:82,F#4,Gb4,0.2552,M2,117,4/4,C Major
note,2412,66,64:82,E4,E4,0.4593,P1,117,4/4,C Major
note,2413,29,52:79,E3,E3,0.4082,m3,117,4/4,C Major
note,2415,51,55:77,G3,G3,0.3572,m3,117,4/4,C Major
note,2418,38,40:76,E2,E2,0.3062,M2,117,4/4,C Major
note,2737,271,66:82,F#4,Gb4,0.2552,m3,117,4/4,C Major
note,2737,251,69:79,A4,A4,0.2552,P1,117,4/4,C Major
note,2742,179,57:70,A3,A3,0.1531,P5,117,4/4,C Major
note,2759,229,50:57,D3,D3,0.1021,P1,117,4/4,C Major
note,2768,180,38:54,D2,D2,0.051,P5,117,4/4,C Major
note,3375,248,69:50,A4,A4,0.2552,m3,117,4/4,C Major
note,3396,223,66:43,F#4,Gb4,0.3062,M3,117,4/4,C Major
note,3412,207,62:37,D4,D4,0.2552,P5,117,4/4,C Major
note,3751,341,69:48,A4,A4,0.2041,m3,117,4/4,C Major
note,3757,336,66:46,F#4,Gb4,0.1531,M3,117,4/4,C Major
note,3769,211,62:32,D4,D4,0.1021,M2,117,4/4,C Major
note,3776,405,60:38,C4,C4,0.051,P5,117,4/4,C Major
note,4228,44,67:53,G4,G4,0.3572,m6,117,4/4,C Major
note,4231,74,59:43,B3,B3,0.3062,m3,117,4/4,C Major
note,4242,60,62:33,D4,D4,0.2552,P5,117,4/4,C Major
note,4372,151,69:54,A4,A4,0.4082,m3,117,4/4,C Major
note,4384,166,66:53,F#4,Gb4,0.3572,M6,117,4/4,C Major
note,4400,121,57:39,A3,A3,0.3062,m3,117,4/4,C Major
note,4410,172,60:31,C4,C4,0.2552,M7,117,4/4,C Major
note,4722,335,71:50,B4,B4,0.2041,M3,117,4/4,C Major
note,4733,276,67:40,G4,G4,0.1531,m6,117,4/4,C Major
note,4744,288,59:38,B3,B3,0.1021,M3,117,4/4,C Major
note,4751,299,55:35,G3,G3,0.051,M3,117,4/4,C Major
note,5357,52,71:90,B4,B4,0.6124,M3,117,4/4,C Major
note,5359,23,55:87,G3,G3,0.5613,P1,117,4/4,C Major
note,5361,25,67:77,G4,G4,0.5103,m6,117,4/4,C Major
note,5362,25,59:80,B3,B3,0.4593,M3,117,4/4,C Major
note,5363,30,43:77,G2,G2,0.4082,P5,117,4/4,C Major
note,5365,24,62:68,D4,D4,0.3572,M6,117,4/4,C Major
note,5717,201,71:94,B4,B4,0.3062,M6,117,4/4,C Major
note,5723,362,62:70,D4,D4,0.2552,P5,117,4/4,C Major
note,5724,26,55:81,G3,G3,0.2041,M3,117,4/4,C Major
note,5729,460,59:79,B3,B3,0.1531,m6,117,4/4,C Major
note,5729,316,67:76,G4,G4,0.1531,P1,117,4/4,C Major
note,5730,48,43:79,G2,G2,0.051,M2,117,4/4,C Major
note,6150,80,69:83,A4,A4,0.2552,M2,117,4/4,C Major
note,6290,102,67:88,G4,G4,0.3572,m6,117,4/4,C Major
note,6294,84,59:86,B3,B3,0.3062,M3,117,4/4,C Major
note,6296,62,43:81,G2,G2,0.2552,P1,117,4/4,C Major
note,6298,80,31:78,G1,G1,0.2041,m3,117,4/4,C Major
note,6669,361,70:78,A#4,Bb4,0.2552,m3,117,4/4,C Major
note,6669,367,73:86,C#5,Db5,0.2552,P1,117,4/4,C Major
