type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1129,76,56:73,G#3,Ab3,0.6124,P1,117,4/4,C Major
note,1130,97,80:85,G#5,Ab5,0.5613,P1,117,4/4,C Major
note,1131,200,44:73,G#2,Ab2,0.5103,P1,117,4/4,C Major
note,1138,58,68:74,G#4,Ab4,0.4593,m7,117,4/4,C Major
note,1201,89,78:74,F#5,Gb5,0.4593,M2,117,4/4,C Major
note,1272,43,76:60,E5,E5,0.4593,m2,117,4/4,C Major
note,1329,26,75:70,D#5,Eb5,0.5613,m7,117,4/4,C Major
note,1386,95,85:83,C#6,Db6,0.5613,P1,117,4/4,C Major
note,1388,21,49:95,C#3,Db3,0.5103,P1,117,4/4,C Major
note,1388,25,73:73,C#5,Db5,0.5103,P1,117,4/4,C Major
note,1390,21,37:87,C#2,Db2,0.4082,M2,117,4/4,C Major
note,1450,56,75:61,D#5,Eb5,0.3572,m3,117,4/4,C Major
note,1561,53,72:45,C5,C5,0.4082,m2,117,4/4,C Major
note,1627,66,73:55,C#5,Db5,0.4593,M3,117,4/4,C Major
note,1689,25,69:50,A4,A4,0.4593,m3,117,4/4,C Major
note,1704,30,66:37,F#4,Gb4,0.4082,M6,117,4/4,C Major
note,1705,23,75:51,D#5,Eb5,0.3572,m2,117,4/4,C Major
note,1769,31,76:54,E5,E5,0.3572,m3,117,4/4,C Major
note,1842,29,73:46,C#5,Db5,0.3572,M2,117,4/4,C Major
note,1904,43,75:52,D#5,Eb5,0.4593,M7,117,4/4,C Major
note,1965,24,64:51,E4,E4,0.4593,M3,117,4/4,C Major
note,1965,23,68:50,G#4,Ab4,0.4593,m7,117,4/4,C Major
note,2050,24,78:45,F#5,Gb5,0.4082,m3,117,4/4,C Major
note,2116,27,75:51,D#5,Eb5,0.4082,m2,117,4/4,C Major
note,2181,51,76:44,E5,E5,0.5103,m7,117,4/4,C Major
note,2242,24,66:49,F#4,Gb4,0.5103,P1,117,4/4,C Major
note,2245,47,78:48,F#5,Gb5,0.4593,m3,117,4/4,C Major
note,2246,26,63:45,D#4,Eb4,0.4082,P4,117,4/4,C Major
note,2321,33,80:58,G#5,Ab5,0.4082,M3,117,4/4,C Major
note,2406,27,76:47,E5,E5,0.4082,M2,117,4/4,C Major
note,2479,33,78:48,F#5,Gb5,0.6124,M2,117,4/4,C Major
note,2522,23,64:53,E4,E4,0.5613,m3,117,4/4,C Major
note,2536,27,61:43,C#4,Db4,0.5103,P5,117,4/4,C Major
note,2536,25,80:48,G#5,Ab5,0.5103,m2,117,4/4,C Major
note,2592,34,81:67,A5,A5,0.4593,m2,117,4/4,C Major
note,2666,50,80:53,G#5,Ab5,0.4593,P4,117,4/4,C Major
note,2732,35,85:63,C#6,Db6,0.6124,M3,117,4/4,C Major
note,2796,32,57:57,A3,A3,0.6124,M6,117,4/4,C Major
note,2798,30,78:68,F#5,Gb5,0.5613,P1,117,4/4,C Major
note,2803,23,66:50,F#4,Gb4,0.5103,P4,117,4/4,C Major
note,2806,26,61:46,C#4,Db4,0.4593,P5,117,4/4,C Major
note,2861,40,80:60,G#5,Ab5,0.4593,M2,117,4/4,C Major
note,2922,47,78:62,F#5,Gb5,0.4593,P5,117,4/4,C Major
note,3000,37,85:60,C#6,Db6,0.6124,M6,117,4/4,C Major
note,3072,39,76:63,E5,E5,0.6124,P1,117,4/4,C Major
note,3078,27,64:57,E4,E4,0.5613,m6,117,4/4,C Major
note,3082,23,56:49,G#3,Ab3,0.5103,P4,117,4/4,C Major
note,3093,28,61:40,C#4,Db4,0.4593,P4,117,4/4,C Major
note,3144,26,78:55,F#5,Gb5,0.4593,M2,117,4/4,C Major
note,3210,41,76:69,E5,E5,0.5613,M6,117,4/4,C Major
note,3293,28,85:60,C#6,Db6,0.6634,P5,117,4/4,C Major
note,3349,25,54:55,F#3,Gb3,0.6124,M6,117,4/4,C Major
note,3350,39,75:62,D#5,Eb5,0.5613,P1,117,4/4,C Major
note,3352,26,63:50,D#4,Eb4,0.5103,M2,117,4/4,C Major
note,3354,26,61:48,C#4,Db4,0.5103,m3,117,4/4,C Major
note,3416,41,76:61,E5,E5,0.4593,m2,117,4/4,C Major
