type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1503,22,56:84,G#3,Ab3,0.6124,P1,117,4/4,C Major
note,1506,39,80:79,G#5,Ab5,0.5613,P1,117,4/4,C Major
note,1508,26,44:77,G#2,Ab2,0.5103,P1,117,4/4,C Major
note,1513,29,68:69,G#4,Ab4,0.4593,m7,117,4/4,C Major
note,1553,78,78:66,F#5,Gb5,0.4593,M2,117,4/4,C Major
note,1635,51,76:63,E5,E5,0.4593,m2,117,4/4,C Major
note,1687,35,75:79,D#5,Eb5,0.5613,M2,117,4/4,C Major
note,1752,25,49:91,C#3,Db3,0.5613,P1,117,4/4,C Major
note,1755,23,37:88,C#2,Db2,0.5103,P1,117,4/4,C Major
note,1762,21,85:85,C#6,Db6,0.4593,P1,117,4/4,C Major
note,1763,33,73:85,C#5,Db5,0.4082,M2,117,4/4,C Major
note,1856,61,75:75,D#5,Eb5,0.4593,m3,117,4/4,C Major
note,1913,67,72:64,C5,C5,0.5613,m2,117,4/4,C Major
note,1978,77,73:73,C#5,Db5,0.5613,P5,117,4/4,C Major
note,2035,26,66:75,F#4,Gb4,0.5613,M6,117,4/4,C Major
note,2039,76,75:78,D#5,Eb5,0.5103,d5,117,4/4,C Major
note,2043,26,69:65,A4,A4,0.4593,P5,117,4/4,C Major
note,2114,34,76:73,E5,E5,0.4593,m3,117,4/4,C Major
note,2181,37,73:47,C#5,Db5,0.5613,M2,117,4/4,C Major
note,2238,47,75:62,D#5,Eb5,0.5613,P5,117,4/4,C Major
note,2279,27,68:62,G#4,Ab4,0.5613,m6,117,4/4,C Major
note,2281,64,76:71,E5,E5,0.5103,P1,117,4/4,C Major
note,2284,25,64:64,E4,E4,0.4593,M2,117,4/4,C Major
note,2354,27,78:67,F#5,Gb5,0.4593,m3,117,4/4,C Major
note,2413,24,75:68,D#5,Eb5,0.5613,m2,117,4/4,C Major
note,2468,70,76:65,E5,E5,0.5613,m2,117,4/4,C Major
note,2526,28,63:69,D#4,Eb4,0.5103,m3,117,4/4,C Major
note,2532,73,78:75,F#5,Gb5,0.5103,P1,117,4/4,C Major
note,2534,30,66:65,F#4,Gb4,0.4593,M2,117,4/4,C Major
note,2602,28,80:67,G#5,Ab5,0.4593,M3,117,4/4,C Major
note,2661,33,76:55,E5,E5,0.6124,M2,117,4/4,C Major
note,2707,76,78:72,F#5,Gb5,0.6124,P4,117,4/4,C Major
note,2775,28,61:68,C#4,Db4,0.6124,m3,117,4/4,C Major
note,2788,34,64:62,E4,E4,0.5613,M3,117,4/4,C Major
note,2788,54,80:67,G#5,Ab5,0.5613,m2,117,4/4,C Major
note,2826,28,81:67,A5,A5,0.5103,m2,117,4/4,C Major
note,2911,80,80:55,G#5,Ab5,0.6634,P4,117,4/4,C Major
note,2957,43,85:63,C#6,Db6,0.6634,P5,117,4/4,C Major
note,3017,37,78:69,F#5,Gb5,0.6634,M6,117,4/4,C Major
note,3024,33,57:60,A3,A3,0.6124,M3,117,4/4,C Major
note,3024,27,61:60,C#4,Db4,0.6124,P4,117,4/4,C Major
note,3024,30,66:66,F#4,Gb4,0.6124,M2,117,4/4,C Major
note,3075,65,80:66,G#5,Ab5,0.5103,M2,117,4/4,C Major
note,3144,28,78:68,F#5,Gb5,0.6634,P5,117,4/4,C Major
note,3204,71,85:68,C#6,Db6,0.6634,P4,117,4/4,C Major
note,3265,25,56:73,G#3,Ab3,0.6634,m6,117,4/4,C Major
note,3267,26,76:64,E5,E5,0.6124,P1,117,4/4,C Major
note,3269,20,64:57,E4,E4,0.5613,m3,117,4/4,C Major
note,3276,23,61:51,C#4,Db4,0.5103,P4,117,4/4,C Major
note,3329,63,78:61,F#5,Gb5,0.5613,M2,117,4/4,C Major
note,3371,33,76:71,E5,E5,0.6634,M6,117,4/4,C Major
note,3450,82,85:72,C#6,Db6,0.6634,P5,117,4/4,C Major
note,3498,31,54:67,F#3,Gb3,0.6634,P5,117,4/4,C Major
note,3502,27,61:57,C#4,Db4,0.6124,M2,117,4/4,C Major
note,3502,42,63:58,D#4,Eb4,0.6124,P1,117,4/4,C Major
note,3507,43,75:78,D#5,Eb5,0.5613,m2,117,4/4,C Major
