type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,786,32,44:75,G#2,Ab2,0.6634,P1,120,4/4,C Major
note,786,28,56:80,G#3,Ab3,0.6634,P1,120,4/4,C Major
note,795,91,80:80,G#5,Ab5,0.6124,P1,120,4/4,C Major
note,800,61,68:82,G#4,Ab4,0.5613,m7,120,4/4,C Major
note,847,90,78:67,F#5,Gb5,0.5613,M2,120,4/4,C Major
note,904,43,76:54,E5,E5,0.6634,m2,120,4/4,C Major
note,920,26,77:54,F5,F5,0.6124,M2,120,4/4,C Major
note,948,45,75:83,D#5,Eb5,0.6124,M2,120,4/4,C Major
note,1013,45,49:99,C#3,Db3,0.6124,P1,120,4/4,C Major
note,1019,52,73:92,C#5,Db5,0.5613,P1,120,4/4,C Major
note,1021,23,37:91,C#2,Db2,0.5103,P1,120,4/4,C Major
note,1022,18,85:87,C#6,Db6,0.4593,m7,120,4/4,C Major
note,1112,54,75:73,D#5,Eb5,0.5103,m3,120,4/4,C Major
note,1179,44,72:64,C5,C5,0.6124,m2,120,4/4,C Major
note,1229,73,73:60,C#5,Db5,0.5613,M3,120,4/4,C Major
note,1265,37,69:71,A4,A4,0.5613,m3,120,4/4,C Major
note,1275,33,66:58,F#4,Gb4,0.5103,M6,120,4/4,C Major
note,1275,54,75:61,D#5,Eb5,0.5103,m2,120,4/4,C Major
note,1328,56,76:66,E5,E5,0.4593,m3,120,4/4,C Major
note,1396,47,73:58,C#5,Db5,0.6124,M2,120,4/4,C Major
note,1448,61,75:65,D#5,Eb5,0.5613,M7,120,4/4,C Major
note,1489,31,64:61,E4,E4,0.5613,M3,120,4/4,C Major
note,1503,24,68:54,G#4,Ab4,0.5103,m6,120,4/4,C Major
note,1504,50,76:66,E5,E5,0.4593,M2,120,4/4,C Major
note,1551,59,78:74,F#5,Gb5,0.4593,m3,120,4/4,C Major
note,1623,92,75:64,D#5,Eb5,0.6124,m2,120,4/4,C Major
note,1676,63,76:64,E5,E5,0.6124,m2,120,4/4,C Major
note,1724,22,63:54,D#4,Eb4,0.5613,m3,120,4/4,C Major
note,1728,27,66:44,F#4,Gb4,0.5103,P1,120,4/4,C Major
note,1733,58,78:72,F#5,Gb5,0.4593,M2,120,4/4,C Major
note,1780,56,80:71,G#5,Ab5,0.4593,M3,120,4/4,C Major
note,1846,46,76:67,E5,E5,0.6124,M2,120,4/4,C Major
note,1895,73,78:70,F#5,Gb5,0.6124,M2,120,4/4,C Major
note,1944,33,64:58,E4,E4,0.6124,M3,120,4/4,C Major
note,1946,56,80:65,G#5,Ab5,0.5613,P5,120,4/4,C Major
note,1947,27,61:48,C#4,Db4,0.5103,m6,120,4/4,C Major
note,1989,31,81:64,A5,A5,0.5103,m2,120,4/4,C Major
note,2057,53,80:70,G#5,Ab5,0.6634,P4,120,4/4,C Major
note,2129,30,85:70,C#6,Db6,0.7144,M3,120,4/4,C Major
note,2166,33,57:66,A3,A3,0.6634,M6,120,4/4,C Major
note,2170,29,66:66,F#4,Gb4,0.6124,P1,120,4/4,C Major
note,2182,52,78:74,F#5,Gb5,0.6124,P4,120,4/4,C Major
note,2190,26,61:44,C#4,Db4,0.5613,P5,120,4/4,C Major
note,2237,50,80:65,G#5,Ab5,0.6124,M2,120,4/4,C Major
note,2300,46,78:68,F#5,Gb5,0.6634,P5,120,4/4,C Major
note,2349,75,85:69,C#6,Db6,0.7144,M6,120,4/4,C Major
note,2393,50,76:80,E5,E5,0.7144,P1,120,4/4,C Major
note,2395,29,64:67,E4,E4,0.6634,m6,120,4/4,C Major
note,2397,29,56:68,G#3,Ab3,0.6124,P4,120,4/4,C Major
note,2400,27,61:40,C#4,Db4,0.5613,P4,120,4/4,C Major
note,2458,51,78:71,F#5,Gb5,0.6124,M2,120,4/4,C Major
note,2502,38,76:70,E5,E5,0.6634,M6,120,4/4,C Major
note,2561,80,85:69,C#6,Db6,0.6634,P1,120,4/4,C Major
note,2611,29,61:20,C#4,Db4,0.6634,M2,120,4/4,C Major
note,2617,43,75:83,D#5,Eb5,0.6634,M6,120,4/4,C Major
note,2623,28,54:46,F#3,Gb3,0.6124,M6,120,4/4,C Major
