type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,773,22,56:88,G#3,Ab3,0.6124,P1,120,4/4,C Major
note,773,94,80:89,G#5,Ab5,0.6124,P1,120,4/4,C Major
note,776,55,68:86,G#4,Ab4,0.5103,P1,120,4/4,C Major
note,778,36,44:78,G#2,Ab2,0.4593,m7,120,4/4,C Major
note,844,91,78:79,F#5,Gb5,0.4593,M2,120,4/4,C Major
note,917,63,76:71,E5,E5,0.4593,m2,120,4/4,C Major
note,974,55,75:75,D#5,Eb5,0.5613,M2,120,4/4,C Major
note,1043,37,37:73,C#2,Db2,0.5613,P1,120,4/4,C Major
note,1049,28,49:86,C#3,Db3,0.5103,P1,120,4/4,C Major
note,1049,86,85:86,C#6,Db6,0.5103,P1,120,4/4,C Major
note,1052,55,73:90,C#5,Db5,0.4082,M2,120,4/4,C Major
note,1134,34,75:77,D#5,Eb5,0.4082,m3,120,4/4,C Major
note,1201,42,72:59,C5,C5,0.4082,m2,120,4/4,C Major
note,1283,41,73:59,C#5,Db5,0.5103,P5,120,4/4,C Major
note,1348,27,66:52,F#4,Gb4,0.5103,M6,120,4/4,C Major
note,1353,104,75:61,D#5,Eb5,0.4593,d5,120,4/4,C Major
note,1355,28,69:46,A4,A4,0.4082,P5,120,4/4,C Major
note,1426,42,76:56,E5,E5,0.4082,m3,120,4/4,C Major
note,1501,39,73:55,C#5,Db5,0.4082,M2,120,4/4,C Major
note,1565,35,75:59,D#5,Eb5,0.5103,P5,120,4/4,C Major
note,1621,25,68:52,G#4,Ab4,0.5103,M3,120,4/4,C Major
note,1625,26,64:50,E4,E4,0.4593,P1,120,4/4,C Major
note,1626,26,76:57,E5,E5,0.4082,M2,120,4/4,C Major
note,1704,31,78:44,F#5,Gb5,0.4082,m3,120,4/4,C Major
note,1759,32,75:63,D#5,Eb5,0.4082,m2,120,4/4,C Major
note,1830,34,76:58,E5,E5,0.5103,m7,120,4/4,C Major
note,1903,35,66:31,F#4,Gb4,0.5103,P1,120,4/4,C Major
note,1906,41,78:55,F#5,Gb5,0.4593,m3,120,4/4,C Major
note,1911,32,63:33,D#4,Eb4,0.4082,P4,120,4/4,C Major
note,1970,46,80:63,G#5,Ab5,0.4082,M3,120,4/4,C Major
note,2050,37,76:53,E5,E5,0.4082,M2,120,4/4,C Major
note,2113,49,78:60,F#5,Gb5,0.5613,M2,120,4/4,C Major
note,2167,23,64:55,E4,E4,0.5613,m3,120,4/4,C Major
note,2181,30,61:43,C#4,Db4,0.5103,P5,120,4/4,C Major
note,2187,39,80:62,G#5,Ab5,0.4593,m2,120,4/4,C Major
note,2251,42,81:60,A5,A5,0.4593,m2,120,4/4,C Major
note,2329,29,80:56,G#5,Ab5,0.5103,P4,120,4/4,C Major
note,2373,34,85:60,C#6,Db6,0.6124,M3,120,4/4,C Major
note,2447,35,57:48,A3,A3,0.6124,M6,120,4/4,C Major
note,2447,38,78:73,F#5,Gb5,0.6124,P4,120,4/4,C Major
note,2455,33,61:40,C#4,Db4,0.5103,P4,120,4/4,C Major
note,2458,28,66:43,F#4,Gb4,0.4593,M2,120,4/4,C Major
note,2521,35,80:65,G#5,Ab5,0.4593,M2,120,4/4,C Major
note,2587,31,78:64,F#5,Gb5,0.4593,P5,120,4/4,C Major
note,2647,40,85:60,C#6,Db6,0.6124,M6,120,4/4,C Major
note,2711,54,76:83,E5,E5,0.6124,m3,120,4/4,C Major
note,2719,23,61:54,C#4,Db4,0.5613,m3,120,4/4,C Major
note,2724,23,64:52,E4,E4,0.5103,m6,120,4/4,C Major
note,2728,31,56:40,G#3,Ab3,0.4593,m7,120,4/4,C Major
note,2784,45,78:81,F#5,Gb5,0.4593,M2,120,4/4,C Major
note,2859,30,76:78,E5,E5,0.4593,M6,120,4/4,C Major
note,2926,60,85:77,C#6,Db6,0.6124,m7,120,4/4,C Major
note,2988,24,63:79,D#4,Eb4,0.6124,M2,120,4/4,C Major
note,2989,24,61:71,C#4,Db4,0.5613,M2,120,4/4,C Major
note,2991,57,75:94,D#5,Eb5,0.5103,M6,120,4/4,C Major
note,2998,29,54:71,F#3,Gb3,0.4593,m7,120,4/4,C Major
