type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512819,117,,,,,,
note,1918,160,80:91,G#5,Ab5,0.5477,P1,117,4/4,C Major
note,1922,107,68:87,G#4,Ab4,0.5021,P1,117,4/4,C Major
note,1934,50,56:80,G#3,Ab3,0.4564,P1,117,4/4,C Major
note,1943,58,44:78,G#2,Ab2,0.4108,m7,117,4/4,C Major
note,2015,142,78:73,F#5,Gb5,0.4108,M2,117,4/4,C Major
note,2082,73,76:69,E5,E5,0.4108,m2,117,4/4,C Major
note,2159,57,75:59,D#5,Eb5,0.5021,M2,117,4/4,C Major
note,2235,110,73:89,C#5,Db5,0.5021,P1,117,4/4,C Major
note,2243,33,37:82,C#2,Db2,0.4564,P1,117,4/4,C Major
note,2243,66,85:85,C#6,Db6,0.4564,P1,117,4/4,C Major
note,2244,39,49:87,C#3,Db3,0.3651,M2,117,4/4,C Major
note,2336,84,75:65,D#5,Eb5,0.3651,m3,117,4/4,C Major
note,2433,46,72:75,C5,C5,0.5021,m2,117,4/4,C Major
note,2523,114,73:66,C#5,Db5,0.5021,M3,117,4/4,C Major
note,2565,29,69:71,A4,A4,0.4564,m3,117,4/4,C Major
note,2574,33,66:69,F#4,Gb4,0.4108,M6,117,4/4,C Major
note,2579,103,75:70,D#5,Eb5,0.4108,m2,117,4/4,C Major
note,2667,82,76:70,E5,E5,0.3651,m3,117,4/4,C Major
note,2755,41,73:69,C#5,Db5,0.5021,M2,117,4/4,C Major
note,2820,125,75:66,D#5,Eb5,0.4564,P5,117,4/4,C Major
note,2883,35,68:69,G#4,Ab4,0.4564,M3,117,4/4,C Major
note,2887,40,64:65,E4,E4,0.4108,P1,117,4/4,C Major
note,2894,92,76:72,E5,E5,0.3651,M2,117,4/4,C Major
note,2971,101,78:72,F#5,Gb5,0.3651,m3,117,4/4,C Major
note,3056,92,75:78,D#5,Eb5,0.5021,m2,117,4/4,C Major
note,3155,83,76:69,E5,E5,0.5021,m2,117,4/4,C Major
note,3220,38,63:69,D#4,Eb4,0.5021,m3,117,4/4,C Major
note,3223,35,66:63,F#4,Gb4,0.4564,P1,117,4/4,C Major
note,3231,91,78:78,F#5,Gb5,0.4108,M2,117,4/4,C Major
note,3311,102,80:71,G#5,Ab5,0.4108,M3,117,4/4,C Major
note,3388,96,76:61,E5,E5,0.5477,M2,117,4/4,C Major
note,3455,134,78:68,F#5,Gb5,0.5477,M2,117,4/4,C Major
note,3525,59,64:61,E4,E4,0.5021,M3,117,4/4,C Major
note,3533,75,80:70,G#5,Ab5,0.4564,P5,117,4/4,C Major
note,3534,50,61:64,C#4,Db4,0.4108,m6,117,4/4,C Major
note,3605,101,81:70,A5,A5,0.4108,m2,117,4/4,C Major
note,3696,88,80:72,G#5,Ab5,0.4564,P4,117,4/4,C Major
note,3790,88,85:69,C#6,Db6,0.5934,P5,117,4/4,C Major
