type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,960,141,80:79,G#5,Ab5,0.5477,P1,120,4/4,C Major
note,967,52,68:63,G#4,Ab4,0.5477,P1,120,4/4,C Major
note,977,31,56:83,G#3,Ab3,0.5021,P1,120,4/4,C Major
note,991,31,44:70,G#2,Ab2,0.4564,m7,120,4/4,C Major
note,1041,117,78:77,F#5,Gb5,0.4564,M2,120,4/4,C Major
note,1135,64,76:76,E5,E5,0.4564,m2,120,4/4,C Major
note,1193,58,75:83,D#5,Eb5,0.5477,M2,120,4/4,C Major
note,1288,32,49:99,C#3,Db3,0.5477,P1,120,4/4,C Major
note,1292,29,37:96,C#2,Db2,0.5021,P1,120,4/4,C Major
note,1303,51,73:91,C#5,Db5,0.4564,P1,120,4/4,C Major
note,1312,21,85:73,C#6,Db6,0.4108,m7,120,4/4,C Major
note,1414,66,75:76,D#5,Eb5,0.4108,M2,120,4/4,C Major
note,1444,19,37:3,C#2,Db2,0.4108,M7,120,4/4,C Major
note,1492,87,72:70,C5,C5,0.3651,m2,120,4/4,C Major
note,1580,104,73:73,C#5,Db5,0.4564,M2,120,4/4,C Major
note,1640,87,75:66,D#5,Eb5,0.4564,d5,120,4/4,C Major
note,1651,28,69:78,A4,A4,0.4108,m3,120,4/4,C Major
note,1658,35,66:70,F#4,Gb4,0.3651,m7,120,4/4,C Major
note,1731,43,76:72,E5,E5,0.3651,m3,120,4/4,C Major
note,1833,67,73:61,C#5,Db5,0.4564,M2,120,4/4,C Major
note,1919,91,75:62,D#5,Eb5,0.4564,P5,120,4/4,C Major
note,1984,33,68:67,G#4,Ab4,0.4564,M3,120,4/4,C Major
note,1985,34,64:64,E4,E4,0.4108,P1,120,4/4,C Major
note,1991,78,76:64,E5,E5,0.3651,M2,120,4/4,C Major
note,2069,40,78:66,F#5,Gb5,0.3651,m3,120,4/4,C Major
note,2147,37,75:69,D#5,Eb5,0.3651,m2,120,4/4,C Major
note,2225,95,76:64,E5,E5,0.4564,m7,120,4/4,C Major
note,2302,32,66:66,F#4,Gb4,0.4564,m3,120,4/4,C Major
note,2306,32,63:66,D#4,Eb4,0.4108,m3,120,4/4,C Major
note,2321,72,78:69,F#5,Gb5,0.3651,M2,120,4/4,C Major
note,2402,35,80:65,G#5,Ab5,0.3651,M3,120,4/4,C Major
note,2476,61,76:61,E5,E5,0.3651,M2,120,4/4,C Major
note,2570,94,78:60,F#5,Gb5,0.5021,M2,120,4/4,C Major
note,2639,34,64:55,E4,E4,0.5021,m3,120,4/4,C Major
note,2648,30,61:53,C#4,Db4,0.4564,P5,120,4/4,C Major
note,2650,50,80:64,G#5,Ab5,0.4108,m2,120,4/4,C Major
note,2747,32,81:45,A5,A5,0.4108,m2,120,4/4,C Major
note,2824,30,80:61,G#5,Ab5,0.4108,P4,120,4/4,C Major
note,2901,46,85:68,C#6,Db6,0.5477,P5,120,4/4,C Major
