type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1128,29,56:97,G#3,Ab3,0.6124,P1,117,4/4,C Major
note,1130,27,44:93,G#2,Ab2,0.5613,P1,117,4/4,C Major
note,1133,75,80:94,G#5,Ab5,0.5103,P1,117,4/4,C Major
note,1134,41,68:94,G#4,Ab4,0.4593,m7,117,4/4,C Major
note,1166,97,78:76,F#5,Gb5,0.4593,M2,117,4/4,C Major
note,1232,56,76:77,E5,E5,0.4593,m2,117,4/4,C Major
note,1299,27,75:67,D#5,Eb5,0.5613,M2,117,4/4,C Major
note,1380,23,49:110,C#3,Db3,0.6124,P1,117,4/4,C Major
note,1384,24,37:92,C#2,Db2,0.5613,P1,117,4/4,C Major
note,1385,22,85:86,C#6,Db6,0.5103,P1,117,4/4,C Major
note,1386,26,73:92,C#5,Db5,0.4593,M2,117,4/4,C Major
note,1455,37,75:63,D#5,Eb5,0.4593,m3,117,4/4,C Major
note,1527,27,72:61,C5,C5,0.5613,m2,117,4/4,C Major
note,1602,42,73:51,C#5,Db5,0.5613,P5,117,4/4,C Major
note,1636,25,66:74,F#4,Gb4,0.5613,m3,117,4/4,C Major
note,1637,21,69:69,A4,A4,0.5103,d5,117,4/4,C Major
note,1655,46,75:60,D#5,Eb5,0.4593,m2,117,4/4,C Major
note,1718,27,76:50,E5,E5,0.4593,m3,117,4/4,C Major
note,1758,37,73:52,C#5,Db5,0.5613,M2,117,4/4,C Major
note,1810,38,75:65,D#5,Eb5,0.5613,M7,117,4/4,C Major
note,1876,27,64:70,E4,E4,0.5613,P1,117,4/4,C Major
note,1877,36,76:57,E5,E5,0.5103,m6,117,4/4,C Major
note,1878,19,68:68,G#4,Ab4,0.4593,m7,117,4/4,C Major
note,1927,51,78:64,F#5,Gb5,0.4593,m3,117,4/4,C Major
note,1988,45,75:59,D#5,Eb5,0.5613,m2,117,4/4,C Major
note,2055,50,76:68,E5,E5,0.5613,m7,117,4/4,C Major
note,2122,23,66:78,F#4,Gb4,0.5613,m3,117,4/4,C Major
note,2124,29,63:68,D#4,Eb4,0.5103,m3,117,4/4,C Major
note,2124,56,78:70,F#5,Gb5,0.5103,M2,117,4/4,C Major
note,2189,58,80:66,G#5,Ab5,0.4593,M3,117,4/4,C Major
note,2242,47,76:67,E5,E5,0.6124,M2,117,4/4,C Major
note,2308,49,78:72,F#5,Gb5,0.6124,M2,117,4/4,C Major
note,2360,55,80:69,G#5,Ab5,0.6124,M3,117,4/4,C Major
note,2364,27,64:68,E4,E4,0.5613,m3,117,4/4,C Major
note,2371,26,61:55,C#4,Db4,0.5103,m6,117,4/4,C Major
note,2411,43,81:66,A5,A5,0.5103,m2,117,4/4,C Major
note,2472,33,80:64,G#5,Ab5,0.6124,P4,117,4/4,C Major
note,2536,40,85:69,C#6,Db6,0.6634,P1,117,4/4,C Major
note,2603,27,61:64,C#4,Db4,0.6634,P4,117,4/4,C Major
note,2604,17,66:66,F#4,Gb4,0.6124,P1,117,4/4,C Major
note,2604,44,78:78,F#5,Gb5,0.6124,M6,117,4/4,C Major
note,2609,21,57:60,A3,A3,0.5103,M7,117,4/4,C Major
note,2666,50,80:65,G#5,Ab5,0.5103,M2,117,4/4,C Major
note,2729,44,78:58,F#5,Gb5,0.6634,P5,117,4/4,C Major
note,2781,39,85:61,C#6,Db6,0.6634,P4,117,4/4,C Major
note,2853,37,56:61,G#3,Ab3,0.6634,P4,117,4/4,C Major
note,2853,20,61:57,C#4,Db4,0.6634,m3,117,4/4,C Major
note,2854,44,76:77,E5,E5,0.5613,P1,117,4/4,C Major
note,2857,20,64:54,E4,E4,0.5103,M2,117,4/4,C Major
note,2908,30,78:67,F#5,Gb5,0.6124,M2,117,4/4,C Major
note,2970,22,76:58,E5,E5,0.6634,M6,117,4/4,C Major
note,3027,43,85:65,C#6,Db6,0.6634,m7,117,4/4,C Major
note,3086,27,63:69,D#4,Eb4,0.6634,P1,117,4/4,C Major
note,3087,42,75:83,D#5,Eb5,0.6124,M2,117,4/4,C Major
note,3089,21,61:62,C#4,Db4,0.5613,P5,117,4/4,C Major
note,3092,31,54:63,F#3,Gb3,0.5103,m7,117,4/4,C Major
