type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,765,56:49,G#3,Ab3,0.051,P5,120,4/4,C Major
note,877,766,63:60,D#4,Eb4,0.051,m3,120,4/4,C Major
note,1377,675,60:65,C4,C4,0.051,M3,120,4/4,C Major
note,1849,653,56:53,G#3,Ab3,0.051,M6,120,4/4,C Major
note,2334,706,65:66,F4,F4,0.051,M3,120,4/4,C Major
note,2830,630,61:63,C#4,Db4,0.051,M2,120,4/4,C Major
note,3370,1393,63:51,D#4,Eb4,0.051,P1,120,4/4,C Major
note,4350,649,51:39,D#3,Eb3,0.1021,m7,120,4/4,C Major
note,4570,295,61:50,C#4,Db4,0.1531,P4,120,4/4,C Major
note,4792,494,56:67,G#3,Ab3,0.1531,M3,120,4/4,C Major
note,4821,203,60:42,C4,C4,0.1021,m2,120,4/4,C Major
note,5008,241,61:50,C#4,Db4,0.1531,d5,120,4/4,C Major
note,5217,486,55:67,G3,G3,0.1531,m6,120,4/4,C Major
note,5238,197,63:53,D#4,Eb4,0.1021,M2,120,4/4,C Major
note,5446,240,65:61,F4,F4,0.1531,M2,120,4/4,C Major
note,5640,1020,51:50,D#3,Eb3,0.1531,M3,120,4/4,C Major
note,5669,209,67:68,G4,G4,0.1021,M3,120,4/4,C Major
note,5874,332,63:67,D#4,Eb4,0.1531,m3,120,4/4,C Major
note,6076,481,60:62,C4,C4,0.1531,m6,120,4/4,C Major
note,6078,271,68:73,G#4,Ab4,0.1021,M2,120,4/4,C Major
note,6291,251,70:70,A#4,Bb4,0.1531,M2,120,4/4,C Major
note,6494,492,72:73,C5,C5,0.1531,M3,120,4/4,C Major
note,6502,447,56:58,G#3,Ab3,0.1021,M2,120,4/4,C Major
note,6696,437,70:76,A#4,Bb4,0.1531,M2,120,4/4,C Major
note,6887,304,68:75,G#4,Ab4,0.1531,m7,120,4/4,C Major
note,6892,440,58:47,A#3,Bb3,0.1021,M6,120,4/4,C Major
note,7106,251,67:74,G4,G4,0.1531,M3,120,4/4,C Major
note,7293,566,51:43,D#3,Eb3,0.1531,M2,120,4/4,C Major
note,7301,274,65:75,F4,F4,0.1021,m3,120,4/4,C Major
note,7491,291,68:69,G#4,Ab4,0.1531,m2,120,4/4,C Major
note,7741,1840,67:60,G4,G4,0.1021,M6,120,4/4,C Major
note,7747,556,58:39,A#3,Bb3,0.051,m3,120,4/4,C Major
note,8196,523,55:45,G3,G3,0.051,m2,120,4/4,C Major
note,8646,439,56:49,G#3,Ab3,0.051,P4,120,4/4,C Major
note,9101,665,51:35,D#3,Eb3,0.051,M2,120,4/4,C Major
note,9552,1144,65:61,F4,F4,0.1021,M6,120,4/4,C Major
note,9561,939,56:37,G#3,Ab3,0.051,m3,120,4/4,C Major
note,10030,443,53:44,F3,F3,0.051,M2,120,4/4,C Major
note,10467,1186,55:46,G3,G3,0.1021,m6,120,4/4,C Major
note,10673,293,63:56,D#4,Eb4,0.1021,m2,120,4/4,C Major
note,10886,242,62:68,D4,D4,0.1021,m3,120,4/4,C Major
note,11087,254,65:63,F4,F4,0.1021,M2,120,4/4,C Major
note,11313,1261,63:59,D#4,Eb4,0.1021,m3,120,4/4,C Major
note,11494,361,48:51,C3,C3,0.1021,m2,120,4/4,C Major
note,11731,406,49:61,C#3,Db3,0.1021,M2,120,4/4,C Major
note,11933,288,51:65,D#3,Eb3,0.1021,M2,120,4/4,C Major
note,12139,193,53:69,F3,F3,0.1021,M2,120,4/4,C Major
note,12347,210,55:56,G3,G3,0.1531,d5,120,4/4,C Major
note,12547,240,61:53,C#4,Db4,0.2041,P4,120,4/4,C Major
note,12555,153,56:48,G#3,Ab3,0.2041,m3,120,4/4,C Major
note,12734,1115,53:49,F3,F3,0.2041,P5,120,4/4,C Major
note,12740,194,60:53,C4,C4,0.1531,M2,120,4/4,C Major
note,12939,185,58:42,A#3,Bb3,0.2041,m3,120,4/4,C Major
note,12940,214,61:60,C#4,Db4,0.1531,M3,120,4/4,C Major
note,13142,227,65:67,F4,F4,0.2041,P4,120,4/4,C Major
note,13153,156,60:48,C4,C4,0.2041,m7,120,4/4,C Major
note,13338,437,70:72,A#4,Bb4,0.2041,M6,120,4/4,C Major
