type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512821,116.99988885010559,,
noteOn,1331,240,62:75,D4,D4,0.0456
noteOn,2170,43,58:82,A#3,Bb3,0.0913
noteOn,2474,142,63:79,D#4,Eb4,0.0456
noteOn,3014,215,60:79,C4,C4,0.0456
noteOn,3812,39,57:84,A3,A3,0.0913
noteOn,4112,151,62:82,D4,D4,0.0456
noteOn,4631,235,58:78,A#3,Bb3,0.0456
noteOn,5408,59,55:73,G3,G3,0.0913
noteOn,5677,47,60:66,C4,C4,0.0913
noteOn,5966,52,60:65,C4,C4,0.0913
noteOn,6241,61,60:71,C4,C4,0.0913
noteOn,6525,64,60:75,C4,C4,0.0913
noteOn,6798,57,60:80,C4,C4,0.0913
noteOn,7081,56,60:81,C4,C4,0.0913
noteOn,7360,253,60:80,C4,C4,0.1369
noteOn,7640,64,58:74,A#3,Bb3,0.2282
noteOn,7750,55,57:70,A3,A3,0.2282
noteOn,7906,368,67:85,G4,G4,0.2282
noteOn,7917,56,58:66,A#3,Bb3,0.1826
noteOn,8054,39,55:62,G3,G3,0.1826
noteOn,8165,57,58:74,A#3,Bb3,0.1826
noteOn,8297,45,60:75,C4,C4,0.2282
noteOn,8437,52,62:80,D4,D4,0.1826
noteOn,8547,34,61:71,C#4,Db4,0.2282
noteOn,8699,86,65:84,F4,F4,0.1826
noteOn,8709,39,62:80,D4,D4,0.1369
noteOn,8988,225,70:83,A#4,Bb4,0.1369
noteOn,9000,40,62:63,D4,D4,0.0913
noteOn,9271,57,55:70,G3,G3,0.1369
noteOn,9531,290,67:81,G4,G4,0.1826
noteOn,9666,36,55:72,G3,G3,0.1826
noteOn,9787,45,57:73,A3,A3,0.1826
noteOn,9911,59,58:79,A#3,Bb3,0.2282
noteOn,10055,41,60:82,C4,C4,0.1826
noteOn,10177,33,58:77,A#3,Bb3,0.2282
noteOn,10313,60,64:85,E4,E4,0.1826
noteOn,10315,33,60:74,C4,C4,0.1369
noteOn,10604,235,69:82,A4,A4,0.1369
noteOn,10616,38,60:70,C4,C4,0.0913
noteOn,10875,46,53:68,F3,F3,0.1369
noteOn,11141,277,65:82,F4,F4,0.1826
noteOn,11268,55,53:70,F3,F3,0.1826
noteOn,11400,41,55:75,G3,G3,0.1826
noteOn,11537,56,57:73,A3,A3,0.2282
noteOn,11671,62,58:80,A#3,Bb3,0.1826
noteOn,11787,47,57:76,A3,A3,0.1826
noteOn,11927,82,62:75,D4,D4,0.1826
noteOn,11933,325,58:76,A#3,Bb3,0.1369
noteOn,12199,59,67:80,G4,G4,0.2282
noteOn,12322,42,57:65,A3,A3,0.2739
noteOn,12472,61,67:73,G4,G4,0.2739
noteOn,12484,40,58:61,A#3,Bb3,0.2282
noteOn,12605,48,57:67,A3,A3,0.2739
noteOn,12746,56,67:77,G4,G4,0.2739
noteOn,12752,65,55:70,G3,G3,0.2282
noteOn,12872,43,53:71,F3,F3,0.2739
noteOn,13007,65,67:80,G4,G4,0.2739
