type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,600,268,39:66,D#2,Eb2,0.1936,P1,120,4/4,C Major
note,604,132,63:82,D#4,Eb4,0.1614,P1,120,4/4,C Major
note,608,84,51:83,D#3,Eb3,0.1291,M2,120,4/4,C Major
note,774,1468,49:88,C#3,Db3,0.0968,P1,120,4/4,C Major
note,776,2572,37:85,C#2,Db2,0.0645,P1,120,4/4,C Major
note,792,758,61:88,C#4,Db4,0.0323,M2,120,4/4,C Major
note,3396,250,63:85,D#4,Eb4,0.1936,P1,120,4/4,C Major
note,3404,66,51:85,D#3,Eb3,0.1614,P1,120,4/4,C Major
note,3408,292,39:74,D#2,Eb2,0.1291,m6,120,4/4,C Major
note,3604,2040,47:92,B2,B2,0.0968,P1,120,4/4,C Major
note,3604,604,59:87,B3,B3,0.0968,P1,120,4/4,C Major
note,3614,2778,35:88,B1,B1,0.0323,M3,120,4/4,C Major
note,6362,152,63:85,D#4,Eb4,0.1936,P1,120,4/4,C Major
note,6370,88,51:84,D#3,Eb3,0.1614,P1,120,4/4,C Major
note,6380,296,39:79,D#2,Eb2,0.1291,P5,120,4/4,C Major
note,6598,808,58:89,A#3,Bb3,0.0968,P1,120,4/4,C Major
note,6608,1716,46:92,A#2,Bb2,0.0645,P1,120,4/4,C Major
note,6620,2804,34:86,A#1,Bb1,0.0323,m2,120,4/4,C Major
note,9338,324,59:90,B3,B3,0.1936,P1,120,4/4,C Major
note,9350,518,35:74,B1,B1,0.1614,P1,120,4/4,C Major
note,9350,132,47:89,B2,B2,0.1614,M6,120,4/4,C Major
note,9614,746,56:95,G#3,Ab3,0.0968,P1,120,4/4,C Major
note,9628,4022,32:87,G#1,Ab1,0.0645,P1,120,4/4,C Major
note,9628,2448,44:91,G#2,Ab2,0.0645,m6,120,4/4,C Major
note,13056,346,64:89,E4,E4,0.1936,P1,120,4/4,C Major
note,13072,298,52:84,E3,E3,0.1614,P1,120,4/4,C Major
note,13078,338,40:76,E2,E2,0.1291,P1,120,4/4,C Major
note,13522,8944,64:83,E4,E4,0.0968,P1,120,4/4,C Major
note,13540,8418,52:84,E3,E3,0.0645,P1,120,4/4,C Major
