type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,7226,192,39:83,D#2,Eb2,0.1936,P1,120,4/4,C Major
note,7238,310,51:93,D#3,Eb3,0.1614,P1,120,4/4,C Major
note,7240,338,63:93,D#4,Eb4,0.1291,M2,120,4/4,C Major
note,7466,1642,49:94,C#3,Db3,0.0968,P1,120,4/4,C Major
note,7470,2070,37:89,C#2,Db2,0.0645,P1,120,4/4,C Major
note,7470,2132,61:95,C#4,Db4,0.0645,m7,120,4/4,C Major
note,10438,242,51:97,D#3,Eb3,0.1936,P1,120,4/4,C Major
note,10440,292,63:95,D#4,Eb4,0.1614,P1,120,4/4,C Major
note,10442,264,39:81,D#2,Eb2,0.1291,m6,120,4/4,C Major
note,10664,1464,47:91,B2,B2,0.0968,P1,120,4/4,C Major
note,10666,2724,59:90,B3,B3,0.0645,P1,120,4/4,C Major
note,10668,1468,35:87,B1,B1,0.0323,M3,120,4/4,C Major
note,13614,638,51:94,D#3,Eb3,0.1936,P1,120,4/4,C Major
note,13616,318,63:93,D#4,Eb4,0.1614,P1,120,4/4,C Major
note,13628,260,39:88,D#2,Eb2,0.1291,P5,120,4/4,C Major
note,13902,1600,46:97,A#2,Bb2,0.0968,P1,120,4/4,C Major
note,13916,1732,34:90,A#1,Bb1,0.0645,P1,120,4/4,C Major
note,13916,2064,58:91,A#3,Bb3,0.0645,M7,120,4/4,C Major
note,16966,164,35:82,B1,B1,0.2259,P1,120,4/4,C Major
note,16974,262,59:93,B3,B3,0.1936,P1,120,4/4,C Major
note,16978,64,47:90,B2,B2,0.1614,M6,120,4/4,C Major
note,17206,2358,56:95,G#3,Ab3,0.1291,P1,120,4/4,C Major
note,17216,2556,44:92,G#2,Ab2,0.0968,P1,120,4/4,C Major
note,17246,2588,32:81,G#1,Ab1,0.0645,M2,120,4/4,C Major
note,17420,530,34:12,A#1,Bb1,0.0323,d5,120,4/4,C Major
note,20342,332,64:91,E4,E4,0.1936,P1,120,4/4,C Major
note,20344,340,52:89,E3,E3,0.1614,P1,120,4/4,C Major
note,20364,328,40:92,E2,E2,0.1291,P1,120,4/4,C Major
note,20918,5328,40:97,E2,E2,0.0968,P1,120,4/4,C Major
