type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1133,621,60:31,C4,C4,0.1021,P1,117,4/4,C Major
note,1143,628,36:21,C2,C2,0.051,m6,117,4/4,C Major
note,1713,205,56:33,G#3,Ab3,0.2041,P1,117,4/4,C Major
note,1728,185,32:30,G#1,Ab1,0.1531,M6,117,4/4,C Major
note,1823,1797,53:31,F3,F3,0.1021,P1,117,4/4,C Major
note,1846,1766,29:23,F1,F1,0.051,m3,117,4/4,C Major
note,3492,378,56:34,G#3,Ab3,0.2041,P1,117,4/4,C Major
note,3494,438,32:30,G#1,Ab1,0.1531,M3,117,4/4,C Major
note,3865,83,60:43,C4,C4,0.2041,P1,117,4/4,C Major
note,3876,93,36:27,C2,C2,0.1531,P4,117,4/4,C Major
note,3957,584,41:35,F2,F2,0.1021,P1,117,4/4,C Major
note,3966,568,65:48,F4,F4,0.051,m3,117,4/4,C Major
note,4397,373,68:55,G#4,Ab4,0.2041,P1,117,4/4,C Major
note,4407,409,44:40,G#2,Ab2,0.1531,M3,117,4/4,C Major
note,4761,146,48:39,C3,C3,0.2041,P1,117,4/4,C Major
note,4762,115,72:42,C5,C5,0.1531,P4,117,4/4,C Major
note,4841,523,77:49,F5,F5,0.1021,P1,117,4/4,C Major
note,4862,504,53:36,F3,F3,0.051,P1,117,4/4,C Major
note,5295,282,65:37,F4,F4,0.1021,M6,117,4/4,C Major
note,5296,321,56:34,G#3,Ab3,0.051,M3,117,4/4,C Major
note,5918,856,72:46,C5,C5,0.2041,P4,117,4/4,C Major
note,5932,706,55:24,G3,G3,0.1531,P4,117,4/4,C Major
note,5933,665,60:33,C4,C4,0.1021,m6,117,4/4,C Major
note,5935,847,52:33,E3,E3,0.051,m7,117,4/4,C Major
note,6691,263,74:47,D5,D5,0.3062,M6,117,4/4,C Major
note,6885,669,53:34,F3,F3,0.3572,d5,117,4/4,C Major
note,6891,77,59:31,B3,B3,0.3572,m3,117,4/4,C Major
note,6899,650,56:34,G#3,Ab3,0.3062,m3,117,4/4,C Major
note,6968,518,59:3,B3,B3,0.3062,m2,117,4/4,C Major
note,6974,142,72:56,C5,C5,0.2552,M2,117,4/4,C Major
note,7097,70,74:46,D5,D5,0.3062,M2,117,4/4,C Major
note,7176,78,76:60,E5,E5,0.3572,M2,117,4/4,C Major
note,7273,32,74:55,D5,D5,0.4082,M2,117,4/4,C Major
note,7322,49,76:60,E5,E5,0.3572,M2,117,4/4,C Major
note,7395,30,74:54,D5,D5,0.4082,M2,117,4/4,C Major
note,7434,50,76:61,E5,E5,0.4082,M2,117,4/4,C Major
note,7508,23,74:55,D5,D5,0.3572,M2,117,4/4,C Major
note,7543,43,76:58,E5,E5,0.3572,M2,117,4/4,C Major
note,7606,34,74:63,D5,D5,0.3572,M2,117,4/4,C Major
note,7657,39,76:58,E5,E5,0.3062,M2,117,4/4,C Major
note,7707,36,74:46,D5,D5,0.3062,M2,117,4/4,C Major
note,7758,56,76:59,E5,E5,0.2552,M2,117,4/4,C Major
note,7793,92,74:52,D5,D5,0.2041,M2,117,4/4,C Major
note,7911,129,72:55,C5,C5,0.3572,M3,117,4/4,C Major
note,7981,88,76:54,E5,E5,0.3062,M2,117,4/4,C Major
note,8085,144,74:51,D5,D5,0.2552,m7,117,4/4,C Major
note,8205,582,52:25,E3,E3,0.2041,m6,117,4/4,C Major
note,8214,626,72:41,C5,C5,0.1531,P4,117,4/4,C Major
note,8223,662,55:13,G3,G3,0.1021,P4,117,4/4,C Major
note,8226,572,60:18,C4,C4,0.051,M7,117,4/4,C Major
note,9835,583,37:31,C#2,Db2,0.1021,P1,117,4/4,C Major
note,9841,469,61:34,C#4,Db4,0.051,m3,117,4/4,C Major
note,10279,332,34:37,A#1,Bb1,0.2041,P1,117,4/4,C Major
note,10287,217,58:34,A#3,Bb3,0.1531,M3,117,4/4,C Major
note,10399,1559,54:33,F#3,Gb3,0.1021,P1,117,4/4,C Major
note,10405,1508,30:35,F#1,Gb1,0.051,M3,117,4/4,C Major
note,11815,330,58:41,A#3,Bb3,0.2041,P1,117,4/4,C Major
note,11819,312,34:31,A#1,Bb1,0.1531,m3,117,4/4,C Major
