type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512819,117,,,,,,
note,1919,896,60:36,C4,C4,0.0913,P1,117,4/4,C Major
note,1941,846,36:25,C2,C2,0.0456,M3,117,4/4,C Major
note,2741,251,32:33,G#1,Ab1,0.1826,P1,117,4/4,C Major
note,2749,244,56:39,G#3,Ab3,0.1369,m3,117,4/4,C Major
note,2893,1887,53:36,F3,F3,0.0913,P1,117,4/4,C Major
note,2896,1952,29:29,F1,F1,0.0456,m3,117,4/4,C Major
note,4614,453,56:33,G#3,Ab3,0.1826,P1,117,4/4,C Major
note,4617,445,32:31,G#1,Ab1,0.1369,M3,117,4/4,C Major
note,5004,208,60:40,C4,C4,0.1826,P1,117,4/4,C Major
note,5022,187,36:30,C2,C2,0.1369,P4,117,4/4,C Major
note,5135,701,41:42,F2,F2,0.0913,P1,117,4/4,C Major
note,5148,614,65:46,F4,F4,0.0456,M6,117,4/4,C Major
note,5679,647,44:33,G#2,Ab2,0.1826,P1,117,4/4,C Major
note,5679,496,68:38,G#4,Ab4,0.1826,M3,117,4/4,C Major
note,6085,249,72:40,C5,C5,0.1826,P1,117,4/4,C Major
note,6094,260,48:29,C3,C3,0.1369,P4,117,4/4,C Major
note,6226,737,77:49,F5,F5,0.0913,P1,117,4/4,C Major
note,6229,683,53:35,F3,F3,0.0456,m3,117,4/4,C Major
note,6795,729,56:28,G#3,Ab3,0.0913,M6,117,4/4,C Major
note,6811,843,65:23,F4,F4,0.0456,P5,117,4/4,C Major
note,7552,875,72:52,C5,C5,0.1826,P4,117,4/4,C Major
note,7562,1046,55:29,G3,G3,0.1369,m3,117,4/4,C Major
note,7564,1057,52:34,E3,E3,0.0913,m6,117,4/4,C Major
note,7574,600,60:29,C4,C4,0.0456,M2,117,4/4,C Major
note,8419,199,74:45,D5,D5,0.3651,M2,117,4/4,C Major
note,8660,49,72:55,C5,C5,0.4564,M3,117,4/4,C Major
note,8667,1050,56:40,G#3,Ab3,0.4108,m3,117,4/4,C Major
note,8674,755,53:42,F3,F3,0.3651,d5,117,4/4,C Major
note,8674,702,59:40,B3,B3,0.3651,m3,117,4/4,C Major
note,8738,48,74:61,D5,D5,0.3195,M2,117,4/4,C Major
note,8824,46,76:56,E5,E5,0.3651,M2,117,4/4,C Major
note,8899,44,74:59,D5,D5,0.3651,M2,117,4/4,C Major
note,8972,36,76:51,E5,E5,0.3651,M2,117,4/4,C Major
note,9022,42,74:67,D5,D5,0.3651,M2,117,4/4,C Major
note,9099,40,76:57,E5,E5,0.3195,M2,117,4/4,C Major
note,9168,31,74:49,D5,D5,0.3195,M2,117,4/4,C Major
note,9225,31,76:52,E5,E5,0.3195,M2,117,4/4,C Major
note,9284,25,74:54,D5,D5,0.2739,M2,117,4/4,C Major
note,9336,49,76:56,E5,E5,0.2282,M2,117,4/4,C Major
note,9400,57,74:64,D5,D5,0.3195,M2,117,4/4,C Major
