type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512819,117,,,,,,
note,1918,554,60:40,C4,C4,0.0913,P1,117,4/4,C Major
note,1921,573,36:34,C2,C2,0.0456,m6,117,4/4,C Major
note,2439,111,56:44,G#3,Ab3,0.1826,P1,117,4/4,C Major
note,2446,87,32:35,G#1,Ab1,0.1369,m3,117,4/4,C Major
note,2547,1963,29:40,F1,F1,0.0913,P1,117,4/4,C Major
note,2564,1905,53:48,F3,F3,0.0456,m3,117,4/4,C Major
note,4387,401,56:47,G#3,Ab3,0.1826,P1,117,4/4,C Major
note,4407,412,32:37,G#1,Ab1,0.1369,M3,117,4/4,C Major
note,4808,83,60:52,C4,C4,0.1826,P1,117,4/4,C Major
note,4809,87,36:36,C2,C2,0.1369,P4,117,4/4,C Major
note,4919,566,65:57,F4,F4,0.0913,P1,117,4/4,C Major
note,4944,667,41:49,F2,F2,0.0456,m3,117,4/4,C Major
note,5474,393,68:53,G#4,Ab4,0.1826,P1,117,4/4,C Major
note,5506,369,44:42,G#2,Ab2,0.1369,M3,117,4/4,C Major
note,5861,118,72:56,C5,C5,0.1826,P1,117,4/4,C Major
note,5875,101,48:43,C3,C3,0.1369,P4,117,4/4,C Major
note,6009,590,77:54,F5,F5,0.0913,P1,117,4/4,C Major
note,6023,566,53:45,F3,F3,0.0456,P1,117,4/4,C Major
note,6589,132,65:46,F4,F4,0.0913,M6,117,4/4,C Major
note,6610,224,56:38,G#3,Ab3,0.0456,M3,117,4/4,C Major
note,7204,936,72:53,C5,C5,0.1826,P1,117,4/4,C Major
note,7242,944,60:31,C4,C4,0.1369,P4,117,4/4,C Major
note,7249,1036,55:33,G3,G3,0.0913,m3,117,4/4,C Major
note,7253,887,52:33,E3,E3,0.0456,m7,117,4/4,C Major
note,8225,35,74:62,D5,D5,0.3651,d5,117,4/4,C Major
note,8359,1153,56:41,G#3,Ab3,0.4108,m3,117,4/4,C Major
note,8373,761,59:38,B3,B3,0.3651,d5,117,4/4,C Major
note,8379,1150,53:39,F3,F3,0.3195,P5,117,4/4,C Major
note,8380,123,72:59,C5,C5,0.2739,M2,117,4/4,C Major
note,8527,44,74:28,D5,D5,0.3651,M2,117,4/4,C Major
note,8606,40,76:53,E5,E5,0.3651,M2,117,4/4,C Major
note,8692,38,74:56,D5,D5,0.3651,M2,117,4/4,C Major
note,8758,33,76:69,E5,E5,0.3651,M2,117,4/4,C Major
note,8826,28,74:60,D5,D5,0.3651,M2,117,4/4,C Major
note,8871,41,76:63,E5,E5,0.3651,M2,117,4/4,C Major
note,8944,26,74:57,D5,D5,0.3651,M2,117,4/4,C Major
note,8981,42,76:64,E5,E5,0.3195,M2,117,4/4,C Major
note,9071,42,74:39,D5,D5,0.3195,M2,117,4/4,C Major
note,9087,77,76:63,E5,E5,0.3195,M2,117,4/4,C Major
note,9189,39,74:64,D5,D5,0.3651,M2,117,4/4,C Major
