type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1136,627,60:38,C4,C4,0.1021,P1,117,4/4,C Major
note,1149,649,36:20,C2,C2,0.051,m6,117,4/4,C Major
note,1705,94,56:45,G#3,Ab3,0.2041,P1,117,4/4,C Major
note,1719,69,32:33,G#1,Ab1,0.1531,M6,117,4/4,C Major
note,1788,1414,53:46,F3,F3,0.1021,P1,117,4/4,C Major
note,1792,1210,29:37,F1,F1,0.051,m3,117,4/4,C Major
note,2925,364,56:45,G#3,Ab3,0.2041,P1,117,4/4,C Major
note,2928,377,32:41,G#1,Ab1,0.1531,M3,117,4/4,C Major
note,3253,121,60:49,C4,C4,0.2041,P1,117,4/4,C Major
note,3257,55,36:43,C2,C2,0.1531,P4,117,4/4,C Major
note,3335,494,41:44,F2,F2,0.1531,P1,117,4/4,C Major
note,3336,528,65:50,F4,F4,0.1021,m3,117,4/4,C Major
note,3718,424,68:53,G#4,Ab4,0.2041,P1,117,4/4,C Major
note,3725,401,44:46,G#2,Ab2,0.1531,M3,117,4/4,C Major
note,4060,108,72:60,C5,C5,0.2041,P1,117,4/4,C Major
note,4078,60,48:39,C3,C3,0.1531,P4,117,4/4,C Major
note,4150,589,53:46,F3,F3,0.1021,P1,117,4/4,C Major
note,4154,584,77:64,F5,F5,0.051,M6,117,4/4,C Major
note,4682,479,56:34,G#3,Ab3,0.1021,M6,117,4/4,C Major
note,4683,348,65:35,F4,F4,0.051,P5,117,4/4,C Major
note,5433,833,72:58,C5,C5,0.2041,P4,117,4/4,C Major
note,5436,762,55:35,G3,G3,0.1531,P4,117,4/4,C Major
note,5445,633,60:39,C4,C4,0.1021,m6,117,4/4,C Major
note,5447,1092,52:36,E3,E3,0.051,m7,117,4/4,C Major
note,6222,87,74:54,D5,D5,0.3062,d5,117,4/4,C Major
note,6461,1055,56:28,G#3,Ab3,0.4593,M3,117,4/4,C Major
note,6464,76,72:54,C5,C5,0.4082,P5,117,4/4,C Major
note,6466,975,53:33,F3,F3,0.3572,d5,117,4/4,C Major
note,6466,807,59:35,B3,B3,0.3572,m3,117,4/4,C Major
note,6546,71,74:57,D5,D5,0.3062,M2,117,4/4,C Major
note,6615,68,76:66,E5,E5,0.3572,M2,117,4/4,C Major
note,6696,54,74:55,D5,D5,0.3572,M2,117,4/4,C Major
note,6758,55,76:65,E5,E5,0.3572,M2,117,4/4,C Major
note,6837,36,74:53,D5,D5,0.4082,M2,117,4/4,C Major
note,6879,48,76:64,E5,E5,0.3572,M2,117,4/4,C Major
note,6952,30,74:62,D5,D5,0.3572,M2,117,4/4,C Major
note,6992,44,76:61,E5,E5,0.3572,M2,117,4/4,C Major
note,7050,39,74:64,D5,D5,0.3062,M2,117,4/4,C Major
note,7093,61,76:56,E5,E5,0.3062,M2,117,4/4,C Major
note,7185,32,74:28,D5,D5,0.3062,M2,117,4/4,C Major
note,7218,52,76:56,E5,E5,0.2552,M2,117,4/4,C Major
note,7288,43,74:58,D5,D5,0.2552,M2,117,4/4,C Major
note,7357,67,72:49,C5,C5,0.3572,M3,117,4/4,C Major
note,7443,126,76:45,E5,E5,0.3062,M2,117,4/4,C Major
note,7539,135,74:43,D5,D5,0.2552,M2,117,4/4,C Major
note,7667,466,72:41,C5,C5,0.2041,P4,117,4/4,C Major
note,7694,441,55:27,G3,G3,0.1531,P4,117,4/4,C Major
note,7696,439,60:13,C4,C4,0.1021,m6,117,4/4,C Major
note,7698,466,52:22,E3,E3,0.051,M6,117,4/4,C Major
note,9071,854,61:49,C#4,Db4,0.1021,P1,117,4/4,C Major
note,9098,662,37:32,C#2,Db2,0.051,m3,117,4/4,C Major
note,9726,67,34:34,A#1,Bb1,0.2041,P1,117,4/4,C Major
note,9726,157,58:38,A#3,Bb3,0.2041,M3,117,4/4,C Major
note,9793,1254,54:46,F#3,Gb3,0.1021,P1,117,4/4,C Major
note,9809,1234,30:30,F#1,Gb1,0.051,M3,117,4/4,C Major
note,10935,397,58:46,A#3,Bb3,0.2041,P1,117,4/4,C Major
note,10949,376,34:30,A#1,Bb1,0.1531,m3,117,4/4,C Major
note,11271,116,61:45,C#4,Db4,0.2041,P1,117,4/4,C Major
