type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,759,2257,40:27,E2,E2,0.2552,M3,120,4/4,C Major
note,762,642,68:41,G#4,Ab4,0.2041,M3,120,4/4,C Major
note,765,166,52:16,E3,E3,0.1531,P1,120,4/4,C Major
note,787,306,64:24,E4,E4,0.1021,P4,120,4/4,C Major
note,1093,261,59:37,B3,B3,0.2041,m7,120,4/4,C Major
note,1316,318,69:60,A4,A4,0.3062,m3,120,4/4,C Major
note,1331,304,66:45,F#4,Gb4,0.2552,m3,120,4/4,C Major
note,1347,115,51:39,D#3,Eb3,0.2041,m6,120,4/4,C Major
note,1587,281,71:65,B4,B4,0.2041,M6,120,4/4,C Major
note,1601,200,50:41,D3,D3,0.1531,d5,120,4/4,C Major
note,1613,197,68:51,G#4,Ab4,0.1021,M3,120,4/4,C Major
note,1836,305,64:41,E4,E4,0.2041,M6,120,4/4,C Major
note,2075,342,73:72,C#5,Db5,0.2552,M3,120,4/4,C Major
note,2083,595,69:56,A4,A4,0.2041,m6,120,4/4,C Major
note,2091,54,49:43,C#3,Db3,0.1531,m3,120,4/4,C Major
note,2381,622,76:69,E5,E5,0.1531,P4,120,4/4,C Major
note,2395,626,47:34,B2,B2,0.1021,P5,120,4/4,C Major
note,2674,331,66:43,F#4,Gb4,0.1531,P4,120,4/4,C Major
note,2970,60,71:45,B4,B4,0.1021,m3,120,4/4,C Major
note,2973,597,74:57,D5,D5,0.051,m3,120,4/4,C Major
note,3381,731,71:45,B4,B4,0.1531,m3,120,4/4,C Major
note,3390,436,68:32,G#4,Ab4,0.1021,M3,120,4/4,C Major
note,3398,340,40:23,E2,E2,0.051,P4,120,4/4,C Major
note,4266,525,69:40,A4,A4,0.051,P1,120,4/4,C Major
note,4678,542,81:68,A5,A5,0.1531,m3,120,4/4,C Major
note,4699,419,66:38,F#4,Gb4,0.1021,m3,120,4/4,C Major
note,4954,541,69:34,A4,A4,0.1531,M7,120,4/4,C Major
note,5177,305,80:73,G#5,Ab5,0.2552,M3,120,4/4,C Major
note,5178,232,64:38,E4,E4,0.2041,M2,120,4/4,C Major
note,5435,475,62:43,D4,D4,0.2041,M3,120,4/4,C Major
note,5437,516,78:72,F#5,Gb5,0.1531,M6,120,4/4,C Major
note,5452,467,57:34,A3,A3,0.1021,P1,120,4/4,C Major
note,5703,490,69:52,A4,A4,0.1531,P5,120,4/4,C Major
note,5919,295,76:69,E5,E5,0.2552,m3,120,4/4,C Major
note,5929,33,61:45,C#4,Db4,0.2041,P4,120,4/4,C Major
note,6187,456,78:70,F#5,Gb5,0.2041,P4,120,4/4,C Major
note,6195,534,61:29,C#4,Db4,0.1531,P1,120,4/4,C Major
note,6196,463,49:39,C#3,Db3,0.1021,m6,120,4/4,C Major
note,6439,492,69:44,A4,A4,0.1531,P5,120,4/4,C Major
note,6655,62,76:68,E5,E5,0.2552,M2,120,4/4,C Major
note,6670,31,50:45,D3,D3,0.2041,M2,120,4/4,C Major
note,6933,333,76:56,E5,E5,0.3062,m3,120,4/4,C Major
note,6943,275,61:39,C#4,Db4,0.2552,M6,120,4/4,C Major
note,6974,752,52:32,E3,E3,0.2041,M6,120,4/4,C Major
note,7223,146,73:51,C#5,Db5,0.3062,M3,120,4/4,C Major
note,7225,302,57:40,A3,A3,0.2552,P5,120,4/4,C Major
note,7239,85,64:34,E4,E4,0.2041,P5,120,4/4,C Major
note,7564,120,71:37,B4,B4,0.1531,m3,120,4/4,C Major
note,7567,116,56:29,G#3,Ab3,0.1021,m6,120,4/4,C Major
note,7576,129,64:22,E4,E4,0.051,M3,120,4/4,C Major
note,8087,553,68:54,G#4,Ab4,0.2552,M3,120,4/4,C Major
note,8103,1327,40:34,E2,E2,0.2041,P1,120,4/4,C Major
note,8106,162,52:32,E3,E3,0.1531,P1,120,4/4,C Major
note,8106,223,64:45,E4,E4,0.1531,P4,120,4/4,C Major
note,8369,157,59:43,B3,B3,0.2041,m7,120,4/4,C Major
note,8587,308,69:67,A4,A4,0.3062,m3,120,4/4,C Major
note,8604,270,66:51,F#4,Gb4,0.2552,m3,120,4/4,C Major
note,8612,118,51:44,D#3,Eb3,0.2041,m6,120,4/4,C Major
