type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,960,960,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,0,4560,32:54,G#1,Ab1,0.0323
noteOn,1615,4048,44:57,G#2,Ab2,0.0323
noteOn,5183,24460,32:53,G#1,Ab1,0.0323
noteOn,9458,20335,44:52,G#2,Ab2,0.0323
noteOn,19490,598,64:51,E4,E4,0.0968
noteOn,19520,1380,59:42,B3,B3,0.0645
noteOn,19535,1312,56:37,G#3,Ab3,0.0323
noteOn,20795,903,61:52,C#4,Db4,0.0645
noteOn,20798,522,57:39,A3,A3,0.0323
noteOn,21803,1035,59:48,B3,B3,0.1614
noteOn,21860,360,52:41,E3,E3,0.1291
noteOn,21910,1013,56:14,G#3,Ab3,0.1291
noteOn,22725,140,57:41,A3,A3,0.1936
noteOn,22733,874,61:54,C#4,Db4,0.1614
noteOn,22865,823,57:7,A3,A3,0.1291
noteOn,23618,949,64:58,E4,E4,0.1614
noteOn,23640,1008,56:41,G#3,Ab3,0.1291
noteOn,23643,927,59:48,B3,B3,0.0968
noteOn,24440,513,61:60,C#4,Db4,0.0645
noteOn,24492,1168,57:39,A3,A3,0.0323
noteOn,25510,1892,69:61,A4,A4,0.0968
noteOn,25512,1898,64:51,E4,E4,0.0645
noteOn,25563,1685,61:43,C#4,Db4,0.0323
noteOn,27203,3922,62:40,D4,D4,0.0645
noteOn,27233,4017,66:54,F#4,Gb4,0.0323
noteOn,34453,3514,32:50,G#1,Ab1,0.0323
noteOn,36940,3505,44:45,G#2,Ab2,0.0323
noteOn,39913,19877,32:52,G#1,Ab1,0.0323
noteOn,43772,17383,44:49,G#2,Ab2,0.0323
noteOn,51590,612,69:48,A4,A4,0.0968
noteOn,51628,1405,64:39,E4,E4,0.0645
noteOn,51638,1422,61:35,C#4,Db4,0.0323
noteOn,52850,965,66:54,F#4,Gb4,0.0645
noteOn,52870,532,62:42,D4,D4,0.0323
noteOn,53843,1089,64:53,E4,E4,0.0968
noteOn,53873,377,57:44,A3,A3,0.0968
noteOn,53880,1138,61:42,C#4,Db4,0.0968
noteOn,54820,1005,66:62,F#4,Gb4,0.1614
noteOn,54835,898,62:45,D4,D4,0.1291
noteOn,55697,851,69:60,A4,A4,0.1614
noteOn,55712,943,64:53,E4,E4,0.1291
noteOn,55748,1012,61:33,C#4,Db4,0.0968
