type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512820,117.000117000117,,
noteOn,388,2689,41:30,F2,F2,0.1021
noteOn,428,2685,29:26,F1,F1,0.051
noteOn,1486,430,48:35,C3,C3,0.051
noteOn,2285,339,48:45,C3,C3,0.1021
noteOn,2523,748,57:44,A3,A3,0.051
noteOn,3706,2624,41:45,F2,F2,0.1021
noteOn,3727,2581,29:40,F1,F1,0.051
noteOn,4686,490,57:50,A3,A3,0.051
noteOn,5521,486,57:51,A3,A3,0.1021
noteOn,5766,597,63:52,D#4,Eb4,0.051
noteOn,7823,319,64:42,E4,E4,0.2041
noteOn,7829,238,40:33,E2,E2,0.1531
noteOn,7839,261,52:20,E3,E3,0.1021
noteOn,7841,268,56:32,G#3,Ab3,0.051
noteOn,8564,325,64:45,E4,E4,0.2552
noteOn,8585,220,59:38,B3,B3,0.2041
noteOn,8594,238,56:33,G#3,Ab3,0.1531
noteOn,8601,211,52:16,E3,E3,0.1021
noteOn,8603,209,40:31,E2,E2,0.051
noteOn,9403,1316,64:36,E4,E4,0.2552
noteOn,9419,1015,59:32,B3,B3,0.2041
noteOn,9437,1003,40:24,E2,E2,0.1531
noteOn,9437,821,56:20,G#3,Ab3,0.1531
noteOn,9456,937,52:3,E3,E3,0.051
noteOn,12534,2549,52:30,E3,E3,0.1021
noteOn,12550,2475,40:25,E2,E2,0.051
noteOn,13594,410,59:38,B3,B3,0.051
noteOn,14318,234,59:45,B3,B3,0.1021
noteOn,14549,805,67:43,G4,G4,0.051
noteOn,15636,2706,52:45,E3,E3,0.1021
noteOn,15674,2667,40:35,E2,E2,0.051
noteOn,16627,521,61:56,C#4,Db4,0.051
noteOn,17516,233,61:52,C#4,Db4,0.1021
noteOn,17779,653,70:49,A#4,Bb4,0.051
noteOn,19949,316,71:40,B4,B4,0.3062
noteOn,19955,241,51:42,D#3,Eb3,0.2552
noteOn,19983,261,66:22,F#4,Gb4,0.2041
noteOn,19986,223,39:32,D#2,Eb2,0.1531
noteOn,19986,230,59:30,B3,B3,0.1531
noteOn,19988,219,47:22,B2,B2,0.051
noteOn,20702,385,71:44,B4,B4,0.3062
noteOn,20731,372,47:20,B2,B2,0.2552
noteOn,20740,369,66:26,F#4,Gb4,0.2041
noteOn,20743,273,39:22,D#2,Eb2,0.1531
noteOn,20744,308,51:30,D#3,Eb3,0.1021
noteOn,20748,314,59:32,B3,B3,0.051
noteOn,21650,1566,71:37,B4,B4,0.3062
noteOn,21672,903,51:32,D#3,Eb3,0.2552
noteOn,21686,802,47:23,B2,B2,0.2041
noteOn,21691,926,66:23,F#4,Gb4,0.1531
noteOn,21692,714,59:26,B3,B3,0.1021
noteOn,21700,1278,39:24,D#2,Eb2,0.051
noteOn,24832,2582,50:47,D3,D3,0.1021
noteOn,24870,3306,38:29,D2,D2,0.051
noteOn,25882,301,65:54,F4,F4,0.051
noteOn,26695,134,65:61,F4,F4,0.1021
noteOn,26919,1049,71:59,B4,B4,0.051
noteOn,27956,2821,49:59,C#3,Db3,0.1021
noteOn,28006,3244,37:46,C#2,Db2,0.051
noteOn,28916,498,71:79,B4,B4,0.051
noteOn,29739,174,71:81,B4,B4,0.1021
noteOn,29989,2131,77:86,F5,F5,0.051
noteOn,31052,586,48:59,C3,C3,0.1021
noteOn,31067,585,36:52,C2,C2,0.051
noteOn,31903,918,76:73,E5,E5,0.1531
noteOn,31918,551,48:45,C3,C3,0.1021
noteOn,31923,556,36:44,C2,C2,0.051
noteOn,32719,562,79:85,G5,G5,0.1531
noteOn,32732,500,48:43,C3,C3,0.1021
noteOn,32736,475,36:40,C2,C2,0.051
noteOn,33746,996,70:55,A#4,Bb4,0.2041
noteOn,33762,781,48:32,C3,C3,0.1531
noteOn,33769,970,36:34,C2,C2,0.1021
noteOn,33771,712,64:42,E4,E4,0.051
noteOn,36965,459,69:34,A4,A4,0.2041
noteOn,36994,806,65:35,F4,F4,0.1531
noteOn,36995,341,38:22,D2,D2,0.1021
noteOn,37002,329,50:17,D3,D3,0.051
noteOn,37679,670,77:65,F5,F5,0.2041
noteOn,37706,356,69:44,A4,A4,0.1531
noteOn,37712,370,38:27,D2,D2,0.1021
noteOn,37712,299,50:25,D3,D3,0.1021
