type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,4:0,E Major,,
timeSignature,0,0,9:8,9/8,,
setTempo,0,0,500000,120,,
noteOn,0,239,49:80,C#3,Db3,0.1369
noteOn,240,239,52:80,E3,E3,0.1369
noteOn,480,239,56:80,G#3,Ab3,0.0913
noteOn,720,1679,61:80,C#4,Db4,0.0913
noteOn,1200,239,68:80,G#4,Ab4,0.3651
noteOn,1440,0,73:80,C#5,Db5,0.3651
noteOn,1440,719,64:80,E4,E4,0.3651
noteOn,1440,59,73:80,C#5,Db5,0.3651
noteOn,1470,29,71:80,B4,B4,0.2282
noteOn,1500,59,71:80,B4,B4,0.1826
noteOn,1500,60,73:80,C#5,Db5,0.1826
noteOn,1560,359,73:80,C#5,Db5,0.0913
noteOn,1920,239,76:80,E5,E5,0.1826
noteOn,2160,1079,75:80,D#5,Eb5,0.1826
noteOn,2160,719,66:80,F#4,Gb4,0.1826
noteOn,2400,239,59:80,B3,B3,0.1826
noteOn,2640,239,57:80,A3,A3,0.1369
noteOn,2880,719,68:80,G#4,Ab4,0.1826
noteOn,2880,1079,59:80,B3,B3,0.1826
noteOn,3240,119,75:80,D#5,Eb5,0.4564
noteOn,3360,119,76:80,E5,E5,0.4108
noteOn,3480,119,78:80,F#5,Gb5,0.4108
noteOn,3600,0,80:80,G#5,Ab5,0.4564
noteOn,3600,719,63:80,D#4,Eb4,0.4564
noteOn,3600,59,80:80,G#5,Ab5,0.4564
noteOn,3630,29,78:80,F#5,Gb5,0.3195
noteOn,3660,59,78:80,F#5,Gb5,0.2739
noteOn,3660,60,80:80,G#5,Ab5,0.2739
noteOn,3720,359,80:80,G#5,Ab5,0.2282
noteOn,3960,119,52:80,E3,E3,0.3651
noteOn,4080,239,80:80,G#5,Ab5,0.3651
noteOn,4080,119,54:80,F#3,Gb3,0.3651
noteOn,4200,119,56:80,G#3,Ab3,0.2739
noteOn,4320,479,80:80,G#5,Ab5,0.3195
noteOn,4320,1079,61:80,C#4,Db4,0.3195
noteOn,4320,0,56:80,G#3,Ab3,0.3195
noteOn,4320,479,56:80,G#3,Ab3,0.3195
noteOn,4560,240,57:80,A3,A3,0.2282
noteOn,4800,239,73:80,C#5,Db5,0.3651
noteOn,4800,599,57:80,A3,A3,0.3651
noteOn,5040,0,78:80,F#5,Gb5,0.4564
noteOn,5040,58,78:80,F#5,Gb5,0.4564
noteOn,5070,29,76:80,E5,E5,0.3651
noteOn,5099,58,76:80,E5,E5,0.3195
noteOn,5100,59,78:80,F#5,Gb5,0.2739
noteOn,5159,1081,78:80,F#5,Gb5,0.2282
noteOn,5400,119,76:80,E5,E5,0.3651
noteOn,5400,119,56:80,G#3,Ab3,0.3651
noteOn,5520,119,75:80,D#5,Eb5,0.3195
noteOn,5520,119,54:80,F#3,Gb3,0.3195
noteOn,5640,119,73:80,C#5,Db5,0.2282
noteOn,5640,119,52:80,E3,E3,0.2282
noteOn,5760,239,73:80,C#5,Db5,0.2739
noteOn,5760,479,51:80,D#3,Eb3,0.2739
noteOn,6000,239,72:80,C5,C5,0.3651
noteOn,6240,240,78:80,F#5,Gb5,0.4108
noteOn,6240,239,75:80,D#5,Eb5,0.4108
noteOn,6240,239,54:80,F#3,Gb3,0.4108
noteOn,6480,479,78:80,F#5,Gb5,0.4108
noteOn,6480,0,69:80,A4,A4,0.4108
noteOn,6480,239,69:80,A4,A4,0.4108
noteOn,6480,479,48:80,C3,C3,0.4108
noteOn,6720,0,68:80,G#4,Ab4,0.4108
noteOn,6720,239,68:80,G#4,Ab4,0.4108
noteOn,6960,239,80:80,G#5,Ab5,0.3651
noteOn,6960,239,72:80,C5,C5,0.3651
noteOn,6960,239,44:80,G#2,Ab2,0.3651
noteOn,7200,0,78:80,F#5,Gb5,0.2739
noteOn,7200,959,73:80,C#5,Db5,0.2739
noteOn,7200,479,78:80,F#5,Gb5,0.2739
noteOn,7200,719,49:80,C#3,Db3,0.2739
noteOn,7440,240,76:80,E5,E5,0.1369
noteOn,7680,479,76:80,E5,E5,0.1826
noteOn,7920,719,37:80,C#2,Db2,0.2282
noteOn,8160,239,75:80,D#5,Eb5,0.3195
noteOn,8160,239,72:80,C5,C5,0.3195
noteOn,8400,239,76:80,E5,E5,0.2739
noteOn,8400,239,73:80,C#5,Db5,0.2739
noteOn,8640,719,75:80,D#5,Eb5,0.2282
noteOn,8640,719,72:80,C5,C5,0.2282
noteOn,8640,239,44:80,G#2,Ab2,0.2282
noteOn,8880,239,48:80,C3,C3,0.1369
noteOn,9120,239,51:80,D#3,Eb3,0.0913
noteOn,9360,359,56:80,G#3,Ab3,0.1826
noteOn,9720,119,57:80,A3,A3,0.5477
noteOn,9840,239,75:80,D#5,Eb5,0.5934
noteOn,9840,119,56:80,G#3,Ab3,0.5934
noteOn,9960,119,54:80,F#3,Gb3,0.5021
noteOn,10080,0,75:80,D#5,Eb5,0.5934
noteOn,10080,239,75:80,D#5,Eb5,0.5934
noteOn,10080,0,56:80,G#3,Ab3,0.5934
noteOn,10080,59,56:80,G#3,Ab3,0.5934
noteOn,10110,29,54:80,F#3,Gb3,0.4108
noteOn,10140,59,54:80,F#3,Gb3,0.3651
noteOn,10140,60,56:80,G#3,Ab3,0.3651
noteOn,10200,359,56:80,G#3,Ab3,0.2739
noteOn,10320,0,76:80,E5,E5,0.4108
noteOn,10320,239,76:80,E5,E5,0.4108
noteOn,10560,239,72:80,C5,C5,0.3651
noteOn,10560,239,68:80,G#4,Ab4,0.3651
noteOn,10560,239,56:80,G#3,Ab3,0.3651
noteOn,10800,0,72:80,C5,C5,0.3651
noteOn,10800,719,69:80,A4,A4,0.3651
noteOn,10800,479,72:80,C5,C5,0.3651
noteOn,10800,359,56:80,G#3,Ab3,0.3651
noteOn,11040,240,73:80,C#5,Db5,0.3195
noteOn,11160,119,49:80,C#3,Db3,0.4564
noteOn,11280,599,73:80,C#5,Db5,0.4108
noteOn,11280,119,51:80,D#3,Eb3,0.4108
noteOn,11400,119,53:80,F3,F3,0.4108
noteOn,11520,0,54:80,F#3,Gb3,0.4564
noteOn,11520,59,54:80,F#3,Gb3,0.4564
noteOn,11579,1,53:80,F3,F3,0.3651
noteOn,11580,59,53:80,F3,F3,0.3195
noteOn,11639,1,54:80,F#3,Gb3,0.2739
noteOn,11640,359,54:80,F#3,Gb3,0.3195
noteOn,11880,119,76:80,E5,E5,0.4108
noteOn,11880,119,56:80,G#3,Ab3,0.4108
noteOn,12000,119,75:80,D#5,Eb5,0.4108
noteOn,12000,119,54:80,F#3,Gb3,0.4108
noteOn,12120,119,73:80,C#5,Db5,0.3195
noteOn,12120,119,52:80,E3,E3,0.3195
noteOn,12240,0,73:80,C#5,Db5,0.3651
noteOn,12240,239,73:80,C#5,Db5,0.3651
noteOn,12240,479,54:80,F#3,Gb3,0.3651
noteOn,12480,0,81:80,A5,A5,0.3651
noteOn,12480,239,81:80,A5,A5,0.3651
noteOn,12720,239,73:80,C#5,Db5,0.3195
noteOn,12720,239,69:80,A4,A4,0.3195
noteOn,12720,239,54:80,F#3,Gb3,0.3195
noteOn,12960,479,72:80,C5,C5,0.3195
noteOn,12960,480,68:80,G#4,Ab4,0.3195
noteOn,12960,239,54:80,F#3,Gb3,0.3195
noteOn,13200,119,56:80,G#3,Ab3,0.4108
noteOn,13320,119,54:80,F#3,Gb3,0.4564
noteOn,13440,239,68:80,G#4,Ab4,0.4564
noteOn,13440,119,52:80,E3,E3,0.4564
noteOn,13560,119,51:80,D#3,Eb3,0.4564
noteOn,13680,0,68:80,G#4,Ab4,0.4564
noteOn,13680,58,73:80,C#5,Db5,0.4564
noteOn,13680,959,68:80,G#4,Ab4,0.4564
noteOn,13680,959,52:80,E3,E3,0.4564
noteOn,13739,58,72:80,C5,C5,0.2739
noteOn,13799,121,73:80,C#5,Db5,0.2282
noteOn,13920,60,73:80,C#5,Db5,0.2282
noteOn,13950,29,72:80,C5,C5,0.1826
noteOn,13980,1860,73:80,C#5,Db5,0.1369
noteOn,14160,239,56:80,G#3,Ab3,0.1369
noteOn,14400,479,61:80,C#4,Db4,0.1826
noteOn,14640,239,51:80,D#3,Eb3,0.2282
noteOn,14880,239,64:80,E4,E4,0.2282
noteOn,14880,239,49:80,C#3,Db3,0.2282
noteOn,15120,1079,63:80,D#4,Eb4,0.2282
noteOn,15120,239,54:80,F#3,Gb3,0.2282
noteOn,15360,239,52:80,E3,E3,0.2739
noteOn,15600,239,75:80,D#5,Eb5,0.2739
noteOn,15600,239,51:80,D#3,Eb3,0.2739
noteOn,15840,0,73:80,C#5,Db5,0.3195
noteOn,15840,959,73:80,C#5,Db5,0.3195
noteOn,15840,479,56:80,G#3,Ab3,0.3195
noteOn,16080,720,71:80,B4,B4,0.3651
noteOn,16200,119,63:80,D#4,Eb4,0.3651
noteOn,16320,119,64:80,E4,E4,0.4108
noteOn,16320,239,54:80,F#3,Gb3,0.4108
noteOn,16440,119,66:80,F#4,Gb4,0.3651
noteOn,16560,479,68:80,G#4,Ab4,0.4108
noteOn,16560,0,54:80,F#3,Gb3,0.4108
noteOn,16560,239,54:80,F#3,Gb3,0.4108
noteOn,16680,120,53:80,F3,F3,0.3195
noteOn,16800,1199,71:80,B4,B4,0.3651
noteOn,16800,119,53:80,F3,F3,0.3651
noteOn,16920,119,53:80,F3,F3,0.2739
noteOn,17040,239,68:80,G#4,Ab4,0.2739
noteOn,17040,119,54:80,F#3,Gb3,0.2739
noteOn,17160,119,56:80,G#3,Ab3,0.1826
noteOn,17280,479,68:80,G#4,Ab4,0.2282
noteOn,17280,239,57:80,A3,A3,0.2282
noteOn,17520,239,59:80,B3,B3,0.3195
noteOn,17760,239,61:80,C#4,Db4,0.5021
noteOn,17760,239,56:80,G#3,Ab3,0.5021
noteOn,18000,0,69:80,A4,A4,0.5021
noteOn,18000,1199,66:80,F#4,Gb4,0.5021
noteOn,18000,59,69:80,A4,A4,0.5021
noteOn,18000,239,54:80,F#3,Gb3,0.5021
noteOn,18040,20,71:80,B4,B4,0.3195
noteOn,18060,59,71:80,B4,B4,0.2739
noteOn,18080,40,69:80,A4,A4,0.2282
noteOn,18120,359,69:80,A4,A4,0.1826
noteOn,18240,239,56:80,G#3,Ab3,0.2739
noteOn,18480,239,68:80,G#4,Ab4,0.3651
noteOn,18480,239,52:80,E3,E3,0.3651
noteOn,18720,0,68:80,G#4,Ab4,0.4108
noteOn,18720,239,68:80,G#4,Ab4,0.4108
noteOn,18720,239,51:80,D#3,Eb3,0.4108
noteOn,18960,0,69:80,A4,A4,0.4564
noteOn,18960,239,69:80,A4,A4,0.4564
noteOn,18960,239,52:80,E3,E3,0.4564
noteOn,19200,239,71:80,B4,B4,0.4564
noteOn,19200,239,66:80,F#4,Gb4,0.4564
noteOn,19200,239,49:80,C#3,Db3,0.4564
noteOn,19440,0,69:80,A4,A4,0.4108
noteOn,19440,479,66:80,F#4,Gb4,0.4108
noteOn,19440,239,69:80,A4,A4,0.4108
noteOn,19440,239,48:80,C3,C3,0.4108
noteOn,19680,0,68:80,G#4,Ab4,0.3651
noteOn,19680,239,68:80,G#4,Ab4,0.3651
noteOn,19680,239,46:80,A#2,Bb2,0.3651
noteOn,19920,239,68:80,G#4,Ab4,0.4564
