type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,1419,412,49:34,C#3,Db3,0.0913,m3,117,4/4,C Major
note,1769,152,52:46,E3,E3,0.0913,M3,117,4/4,C Major
note,2104,195,56:60,G#3,Ab3,0.0913,P4,117,4/4,C Major
note,2533,2742,61:58,C#4,Db4,0.0456,P5,117,4/4,C Major
note,3269,170,68:44,G#4,Ab4,0.2282,P4,117,4/4,C Major
note,3581,79,73:57,C#5,Db5,0.1826,M6,117,4/4,C Major
note,3616,1587,64:34,E4,E4,0.1369,m6,117,4/4,C Major
note,3659,89,72:59,C5,C5,0.0913,m2,117,4/4,C Major
note,3714,751,73:30,C#5,Db5,0.0456,m3,117,4/4,C Major
note,4406,280,76:60,E5,E5,0.1369,P1,117,4/4,C Major
note,4788,468,76:60,E5,E5,0.1826,m7,117,4/4,C Major
note,4813,885,66:37,F#4,Gb4,0.1369,M6,117,4/4,C Major
note,5151,1234,75:51,D#5,Eb5,0.1369,M3,117,4/4,C Major
note,5176,199,59:36,B3,B3,0.0913,M2,117,4/4,C Major
note,5531,273,57:45,A3,A3,0.1369,M2,117,4/4,C Major
note,5951,1338,59:37,B3,B3,0.0913,M6,117,4/4,C Major
note,5951,1148,68:39,G#4,Ab4,0.0913,P5,117,4/4,C Major
note,6549,96,75:53,D#5,Eb5,0.1369,m2,117,4/4,C Major
note,6710,78,76:69,E5,E5,0.2282,M2,117,4/4,C Major
note,6875,98,78:72,F#5,Gb5,0.2282,M2,117,4/4,C Major
note,7083,70,80:66,G#5,Ab5,0.1826,P4,117,4/4,C Major
note,7111,892,63:41,D#4,Eb4,0.1369,m3,117,4/4,C Major
note,7151,83,78:68,F#5,Gb5,0.1369,M2,117,4/4,C Major
note,7228,451,80:56,G#5,Ab5,0.0913,M3,117,4/4,C Major
note,7604,62,52:53,E3,E3,0.1826,M3,117,4/4,C Major
note,7788,140,80:74,G#5,Ab5,0.2739,M2,117,4/4,C Major
note,7799,56,54:57,F#3,Gb3,0.2282,M2,117,4/4,C Major
note,7945,68,56:64,G#3,Ab3,0.1826,P1,117,4/4,C Major
note,8134,804,80:68,G#5,Ab5,0.1826,P5,117,4/4,C Major
note,8143,1795,61:43,C#4,Db4,0.1369,P4,117,4/4,C Major
note,8173,402,56:39,G#3,Ab3,0.0913,m2,117,4/4,C Major
note,8526,1269,57:44,A3,A3,0.0913,M3,117,4/4,C Major
note,8915,146,73:64,C#5,Db5,0.1826,P4,117,4/4,C Major
note,9235,61,78:52,F#5,Gb5,0.1369,M2,117,4/4,C Major
note,9314,75,76:56,E5,E5,0.0913,M2,117,4/4,C Major
note,9378,1273,78:59,F#5,Gb5,0.1369,M2,117,4/4,C Major
note,9824,110,76:67,E5,E5,0.2739,m6,117,4/4,C Major
note,9829,141,56:42,G#3,Ab3,0.2282,P5,117,4/4,C Major
