type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,1250,86,49:56,C#3,Db3,0.2282,m2,117,4/4,C Major
note,1360,70,48:48,C3,C3,0.2282,m2,117,4/4,C Major
note,1465,66,49:56,C#3,Db3,0.2282,M2,117,4/4,C Major
note,1570,79,51:60,D#3,Eb3,0.2282,M2,117,4/4,C Major
note,1686,70,49:55,C#3,Db3,0.2282,M2,117,4/4,C Major
note,1801,55,51:54,D#3,Eb3,0.2282,P5,117,4/4,C Major
note,1924,97,44:53,G#2,Ab2,0.2282,M2,117,4/4,C Major
note,2041,80,46:50,A#2,Bb2,0.2282,M2,117,4/4,C Major
note,2155,75,48:54,C3,C3,0.2282,m2,117,4/4,C Major
note,2259,122,49:57,C#3,Db3,0.2282,M2,117,4/4,C Major
note,2378,82,51:58,D#3,Eb3,0.2282,m2,117,4/4,C Major
note,2486,93,52:61,E3,E3,0.2282,M2,117,4/4,C Major
note,2594,109,54:61,F#3,Gb3,0.2282,M2,117,4/4,C Major
note,2731,73,52:60,E3,E3,0.2282,M2,117,4/4,C Major
note,2836,59,54:65,F#3,Gb3,0.2739,m3,117,4/4,C Major
note,2948,95,51:59,D#3,Eb3,0.3195,P4,117,4/4,C Major
note,3065,93,56:57,G#3,Ab3,0.3651,M2,117,4/4,C Major
note,3178,90,54:55,F#3,Gb3,0.4108,M2,117,4/4,C Major
note,3289,97,68:62,G#4,Ab4,0.4108,M3,117,4/4,C Major
note,3291,74,52:55,E3,E3,0.3651,m2,117,4/4,C Major
note,3386,90,51:49,D#3,Eb3,0.3651,M3,117,4/4,C Major
note,3388,60,67:64,G4,G4,0.3195,m3,117,4/4,C Major
note,3504,87,52:60,E3,E3,0.3195,M3,117,4/4,C Major
note,3519,91,68:68,G#4,Ab4,0.2739,P5,117,4/4,C Major
note,3624,560,49:58,C#3,Db3,0.2739,M6,117,4/4,C Major
note,3628,115,70:74,A#4,Bb4,0.2282,M2,117,4/4,C Major
note,3739,111,68:69,G#4,Ab4,0.1826,M2,117,4/4,C Major
note,3859,79,70:72,A#4,Bb4,0.2739,P5,117,4/4,C Major
note,3976,68,63:74,D#4,Eb4,0.2739,M2,117,4/4,C Major
note,4101,103,65:70,F4,F4,0.2739,M2,117,4/4,C Major
note,4223,86,67:76,G4,G4,0.3195,m6,117,4/4,C Major
note,4310,236,47:50,B2,B2,0.2739,M6,117,4/4,C Major
note,4326,132,68:78,G#4,Ab4,0.2739,M2,117,4/4,C Major
note,4443,77,70:76,A#4,Bb4,0.2739,m2,117,4/4,C Major
note,4544,115,71:69,B4,B4,0.2282,M2,117,4/4,C Major
note,4678,121,73:81,C#5,Db5,0.2739,m3,117,4/4,C Major
note,4695,120,46:53,A#2,Bb2,0.2739,m2,117,4/4,C Major
note,4793,93,71:82,B4,B4,0.2282,M2,117,4/4,C Major
