type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,457,292,46:28,A#2,Bb2,0.1021
noteOn,768,160,48:34,C3,C3,0.1531
noteOn,960,93,51:32,D#3,Eb3,0.1531
noteOn,1105,126,53:38,F3,F3,0.1531
noteOn,1262,94,54:43,F#3,Gb3,0.1531
noteOn,1387,171,56:41,G#3,Ab3,0.1531
noteOn,1596,438,55:37,G3,G3,0.1531
noteOn,1769,255,58:43,A#3,Bb3,0.2552
noteOn,1974,513,79:73,G5,G5,0.3062
noteOn,2018,181,67:47,G4,G4,0.2552
noteOn,2026,103,60:34,C4,C4,0.2041
noteOn,2032,205,75:43,D#5,Eb5,0.1531
noteOn,2186,129,62:40,D4,D4,0.1531
noteOn,2337,94,63:49,D#4,Eb4,0.2552
noteOn,2452,143,60:51,C4,C4,0.2552
noteOn,2586,131,80:81,G#5,Ab5,0.2552
noteOn,2608,112,63:48,D#4,Eb4,0.3062
noteOn,2609,92,68:63,G#4,Ab4,0.2552
noteOn,2737,201,65:50,F4,F4,0.3062
noteOn,2950,467,82:65,A#5,Bb5,0.3572
noteOn,2983,439,70:48,A#4,Bb4,0.3062
noteOn,2991,135,67:48,G4,G4,0.2552
noteOn,3004,505,79:44,G5,G5,0.2041
noteOn,3022,1206,75:28,D#5,Eb5,0.1531
noteOn,3163,151,63:36,D#4,Eb4,0.1531
noteOn,3299,115,58:47,A#3,Bb3,0.1531
noteOn,3452,89,62:40,D4,D4,0.1531
noteOn,3563,93,63:51,D#4,Eb4,0.1531
noteOn,3696,136,67:60,G4,G4,0.1531
noteOn,3845,122,68:58,G#4,Ab4,0.1531
noteOn,3967,128,69:62,A4,A4,0.1531
noteOn,4104,125,70:63,A#4,Bb4,0.3062
noteOn,4253,37,67:60,G4,G4,0.3062
noteOn,4428,383,79:81,G5,G5,0.3062
noteOn,4466,106,63:46,D#4,Eb4,0.3062
noteOn,4467,111,75:52,D#5,Eb5,0.2552
noteOn,4469,99,67:55,G4,G4,0.2041
noteOn,4605,99,62:55,D4,D4,0.3062
noteOn,4725,107,60:60,C4,C4,0.3062
noteOn,4836,86,62:64,D4,D4,0.3062
noteOn,4934,152,80:84,G#5,Ab5,0.4082
noteOn,4947,115,68:72,G#4,Ab4,0.3572
noteOn,4956,95,60:64,C4,C4,0.3062
noteOn,5080,139,58:62,A#3,Bb3,0.3062
noteOn,5217,168,81:83,A5,A5,0.4082
noteOn,5230,92,69:74,A4,A4,0.3572
noteOn,5237,107,60:56,C4,C4,0.3062
noteOn,5251,102,79:56,G5,G5,0.3062
noteOn,5363,135,58:61,A#3,Bb3,0.2552
noteOn,5488,108,84:81,C6,C6,0.4082
noteOn,5499,62,72:66,C5,C5,0.3572
noteOn,5506,99,57:63,A3,A3,0.3572
noteOn,5632,167,58:63,A#3,Bb3,0.3062
noteOn,5836,762,82:69,A#5,Bb5,0.3572
noteOn,5850,127,55:47,G3,G3,0.3062
noteOn,5861,596,75:42,D#5,Eb5,0.2552
noteOn,5869,336,70:47,A#4,Bb4,0.2041
noteOn,5890,413,79:36,G5,G5,0.1531
noteOn,6024,125,51:48,D#3,Eb3,0.1531
noteOn,6167,78,50:57,D3,D3,0.2041
noteOn,6292,49,48:56,C3,C3,0.2041
noteOn,6482,93,39:50,D#2,Eb2,0.3062
noteOn,6499,109,46:56,A#2,Bb2,0.2552
noteOn,6634,78,51:57,D#3,Eb3,0.2552
noteOn,6762,126,86:87,D6,D6,0.4082
noteOn,6779,51,74:69,D5,D5,0.3572
noteOn,6798,90,53:57,F3,F3,0.3062
noteOn,6908,138,54:64,F#3,Gb3,0.3062
noteOn,7054,216,87:90,D#6,Eb6,0.3572
noteOn,7064,88,75:74,D#5,Eb5,0.3062
noteOn,7066,224,82:75,A#5,Bb5,0.2552
noteOn,7070,107,55:63,G3,G3,0.2041
noteOn,7210,272,58:65,A#3,Bb3,0.2041
noteOn,7329,174,89:90,F6,F6,0.1531
noteOn,7343,152,77:90,F5,F5,0.1021
noteOn,7512,254,60:54,C4,C4,0.3572
noteOn,7762,229,91:86,G6,G6,0.4082
noteOn,7790,178,79:67,G5,G5,0.5613
noteOn,7791,338,82:58,A#5,Bb5,0.5103
noteOn,7799,55,51:42,D#3,Eb3,0.4593
