type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512821,116.99988885010559,,
noteOn,1919,6850,43:88,G2,G2,0.0456
noteOn,2783,68,67:83,G4,G4,0.0913
noteOn,2902,860,62:85,D4,D4,0.0456
noteOn,3719,66,65:82,F4,F4,0.0913
noteOn,3846,2157,63:79,D#4,Eb4,0.0456
noteOn,4632,63,58:81,A#3,Bb3,0.0913
noteOn,4751,782,57:77,A3,A3,0.0456
noteOn,5517,66,60:79,C4,C4,0.0913
noteOn,5661,3116,54:78,F#3,Gb3,0.0456
noteOn,6381,50,63:70,D#4,Eb4,0.1826
noteOn,6471,50,62:72,D4,D4,0.1369
noteOn,6548,30,63:71,D#4,Eb4,0.0913
noteOn,6599,780,62:78,D4,D4,0.0456
noteOn,7367,61,60:80,C4,C4,0.0913
noteOn,7513,563,69:80,A4,A4,0.0456
noteOn,8249,45,60:64,C4,C4,0.1826
noteOn,8367,79,58:73,A#3,Bb3,0.1369
noteOn,8453,88,60:72,C4,C4,0.0913
noteOn,8520,761,58:79,A#3,Bb3,0.0456
noteOn,9266,59,57:75,A3,A3,0.1369
noteOn,9380,958,58:62,A#3,Bb3,0.0913
noteOn,9429,6717,55:51,G3,G3,0.0456
noteOn,10179,47,74:81,D5,D5,0.1369
noteOn,10311,826,69:80,A4,A4,0.0913
noteOn,10348,910,60:52,C4,C4,0.0456
noteOn,11099,57,72:80,C5,C5,0.1369
noteOn,11233,2143,70:78,A#4,Bb4,0.0913
noteOn,11276,1780,62:45,D4,D4,0.0456
noteOn,12019,45,65:76,F4,F4,0.0913
noteOn,12145,722,64:70,E4,E4,0.0456
noteOn,12892,58,67:74,G4,G4,0.0913
noteOn,13029,3164,61:70,C#4,Db4,0.0456
noteOn,13724,42,70:68,A#4,Bb4,0.1826
noteOn,13799,58,69:75,A4,A4,0.1369
noteOn,13868,45,70:80,A#4,Bb4,0.0913
noteOn,13930,666,69:77,A4,A4,0.0456
noteOn,14702,56,67:83,G4,G4,0.0913
noteOn,14844,542,76:77,E5,E5,0.0456
noteOn,15573,37,67:73,G4,G4,0.1826
noteOn,15693,76,66:72,F#4,Gb4,0.1369
noteOn,15765,79,67:72,G4,G4,0.0913
noteOn,15821,708,66:68,F#4,Gb4,0.0456
noteOn,16605,46,64:82,E4,E4,0.1826
noteOn,16735,757,66:81,F#4,Gb4,0.1369
noteOn,16747,1706,62:69,D4,D4,0.0913
noteOn,16761,6532,50:63,D3,D3,0.0456
noteOn,17537,76,67:82,G4,G4,0.0913
noteOn,17675,1760,69:81,A4,A4,0.0456
noteOn,18447,53,60:75,C4,C4,0.0913
noteOn,18583,1835,58:80,A#3,Bb3,0.0456
noteOn,19356,49,62:85,D4,D4,0.0913
noteOn,19489,1248,67:80,G4,G4,0.0456
noteOn,20248,69,70:81,A#4,Bb4,0.1369
noteOn,20381,2363,72:86,C5,C5,0.0913
noteOn,20413,2251,57:60,A3,A3,0.0456
