type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,738,1920,48:92,C3,C3,0.3572,m3,120,4/4,C Major
note,738,1570,51:91,D#3,Eb3,0.3572,M6,120,4/4,C Major
note,738,2142,60:82,C4,C4,0.3572,P1,120,4/4,C Major
note,741,1689,36:76,C2,C2,0.2041,P5,120,4/4,C Major
note,742,1698,55:77,G3,G3,0.1531,M3,120,4/4,C Major
note,744,1856,39:76,D#2,Eb2,0.1021,M3,120,4/4,C Major
note,745,1806,43:75,G2,G2,0.051,P4,120,4/4,C Major
note,3582,62,60:53,C4,C4,0.4082,M6,120,4/4,C Major
note,3592,109,51:39,D#3,Eb3,0.3572,M3,120,4/4,C Major
note,3619,52,55:10,G3,G3,0.3062,P5,120,4/4,C Major
note,3717,412,62:55,D4,D4,0.2552,P1,120,4/4,C Major
note,3725,788,50:44,D3,D3,0.2041,P4,120,4/4,C Major
note,3733,82,55:32,G3,G3,0.1531,M3,120,4/4,C Major
note,3735,408,59:42,B3,B3,0.1021,M3,120,4/4,C Major
note,3815,321,55:15,G3,G3,0.051,m6,120,4/4,C Major
note,4330,78,63:62,D#4,Eb4,0.3572,m3,120,4/4,C Major
note,4352,201,48:47,C3,C3,0.3062,P1,120,4/4,C Major
note,4364,39,60:45,C4,C4,0.2552,m3,120,4/4,C Major
note,4483,1472,63:68,D#4,Eb4,0.2041,M6,120,4/4,C Major
note,4499,1322,54:55,F#3,Gb3,0.1531,m3,120,4/4,C Major
note,4509,1232,57:49,A3,A3,0.1021,m3,120,4/4,C Major
note,4511,1269,60:54,C4,C4,0.051,M2,120,4/4,C Major
note,6252,761,62:38,D4,D4,0.1531,m3,120,4/4,C Major
note,6266,739,59:31,B3,B3,0.1021,M3,120,4/4,C Major
note,6272,740,55:32,G3,G3,0.051,M7,120,4/4,C Major
note,7738,251,44:86,G#2,Ab2,0.2552,M6,120,4/4,C Major
note,7931,1878,65:91,F4,F4,0.2041,d5,120,4/4,C Major
note,7937,1776,59:86,B3,B3,0.1531,m3,120,4/4,C Major
note,7937,1871,62:90,D4,D4,0.1531,d5,120,4/4,C Major
note,7938,1854,56:86,G#3,Ab3,0.051,M6,120,4/4,C Major
note,10492,144,65:61,F4,F4,0.4082,m3,120,4/4,C Major
note,10502,54,62:51,D4,D4,0.3572,d5,120,4/4,C Major
note,10503,134,56:37,G#3,Ab3,0.3062,m3,120,4/4,C Major
note,10509,55,59:41,B3,B3,0.2552,m6,120,4/4,C Major
note,10647,255,67:63,G4,G4,0.2041,m6,120,4/4,C Major
note,10664,361,59:55,B3,B3,0.1531,m3,120,4/4,C Major
note,10664,384,62:45,D4,D4,0.1531,P5,120,4/4,C Major
note,10667,715,55:39,G3,G3,0.051,m2,120,4/4,C Major
note,11279,75,68:72,G#4,Ab4,0.4082,d5,120,4/4,C Major
note,11294,44,62:52,D4,D4,0.3572,m3,120,4/4,C Major
note,11297,43,59:49,B3,B3,0.3062,d5,120,4/4,C Major
note,11309,168,53:37,F3,F3,0.2552,m3,120,4/4,C Major
note,11444,1537,68:80,G#4,Ab4,0.2041,M6,120,4/4,C Major
note,11459,1033,59:51,B3,B3,0.1531,m3,120,4/4,C Major
note,11462,1192,62:50,D4,D4,0.1021,M7,120,4/4,C Major
note,11468,2480,51:40,D#3,Eb3,0.051,M3,120,4/4,C Major
note,13208,730,67:44,G4,G4,0.1531,M3,120,4/4,C Major
note,13242,708,63:39,D#4,Eb4,0.1021,m3,120,4/4,C Major
note,13245,685,60:40,C4,C4,0.051,M6,120,4/4,C Major
note,14563,259,51:73,D#3,Eb3,0.2552,M6,120,4/4,C Major
note,14770,1601,72:93,C5,C5,0.2041,M6,120,4/4,C Major
note,14775,1614,63:84,D#4,Eb4,0.1531,m3,120,4/4,C Major
note,14779,1516,66:76,F#4,Gb4,0.1021,m3,120,4/4,C Major
note,14780,1577,69:80,A4,A4,0.051,m3,120,4/4,C Major
note,16817,117,72:58,C5,C5,0.4593,d5,120,4/4,C Major
note,16837,45,66:48,F#4,Gb4,0.4082,m3,120,4/4,C Major
note,16842,147,63:44,D#4,Eb4,0.3572,d5,120,4/4,C Major
