type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,790,175,57:85,A3,A3,0.1531,m2,120,4/4,C Major
note,954,233,58:86,A#3,Bb3,0.1531,d5,120,4/4,C Major
note,1141,106,52:62,E3,E3,0.3572,M6,120,4/4,C Major
note,1260,110,61:65,C#4,Db4,0.3572,m3,120,4/4,C Major
note,1376,76,64:57,E4,E4,0.3572,P5,120,4/4,C Major
note,1380,219,45:37,A2,A2,0.3062,P1,120,4/4,C Major
note,1381,201,33:43,A1,A1,0.2552,m7,120,4/4,C Major
note,1448,61,55:63,G3,G3,0.3062,M2,120,4/4,C Major
note,1521,76,57:72,A3,A3,0.4082,m2,120,4/4,C Major
note,1592,56,58:79,A#3,Bb3,0.4082,P4,120,4/4,C Major
note,1674,53,53:62,F3,F3,0.4082,M6,120,4/4,C Major
note,1774,59,62:50,D4,D4,0.4082,P1,120,4/4,C Major
note,1830,158,38:35,D2,D2,0.5613,m3,120,4/4,C Major
note,1840,76,65:60,F4,F4,0.5103,m3,120,4/4,C Major
note,1847,141,50:36,D3,D3,0.4593,P5,120,4/4,C Major
note,1902,55,57:68,A3,A3,0.4593,m3,120,4/4,C Major
note,1957,55,60:63,C4,C4,0.4593,m2,120,4/4,C Major
note,2006,68,61:87,C#4,Db4,0.4082,d5,120,4/4,C Major
note,2085,33,55:70,G3,G3,0.4082,M6,120,4/4,C Major
note,2163,45,64:53,E4,E4,0.4082,P1,120,4/4,C Major
note,2198,86,40:52,E2,E2,0.4082,P1,120,4/4,C Major
note,2201,86,52:46,E3,E3,0.3572,m3,120,4/4,C Major
note,2214,84,67:77,G4,G4,0.3062,M6,120,4/4,C Major
note,2263,64,58:65,A#3,Bb3,0.3572,M3,120,4/4,C Major
note,2331,82,62:80,D4,D4,0.3572,m2,120,4/4,C Major
note,2392,65,63:83,D#4,Eb4,0.3572,d5,120,4/4,C Major
note,2474,27,57:73,A3,A3,0.3572,P1,120,4/4,C Major
note,2582,58,69:55,A4,A4,0.4082,m3,120,4/4,C Major
note,2615,242,54:44,F#3,Gb3,0.3572,P1,120,4/4,C Major
note,2621,222,42:38,F#2,Gb2,0.3062,d5,120,4/4,C Major
note,2663,46,72:62,C5,C5,0.2552,P1,120,4/4,C Major
note,2735,42,60:56,C4,C4,0.4082,M2,120,4/4,C Major
note,2798,47,62:82,D4,D4,0.4082,m2,120,4/4,C Major
note,2875,57,63:78,D#4,Eb4,0.4082,P4,120,4/4,C Major
note,2952,64,58:67,A#3,Bb3,0.4082,M6,120,4/4,C Major
note,3058,46,67:33,G4,G4,0.5103,P1,120,4/4,C Major
note,3097,156,55:46,G3,G3,0.5613,P1,120,4/4,C Major
note,3098,155,43:43,G2,G2,0.5103,m3,120,4/4,C Major
note,3098,65,70:70,A#4,Bb4,0.5103,m6,120,4/4,C Major
note,3163,54,62:74,D4,D4,0.4593,M2,120,4/4,C Major
note,3215,61,64:71,E4,E4,0.4593,m2,120,4/4,C Major
note,3280,46,65:81,F4,F4,0.4593,d5,120,4/4,C Major
note,3349,31,59:76,B3,B3,0.4593,P1,120,4/4,C Major
note,3408,61,71:67,B4,B4,0.4593,m3,120,4/4,C Major
note,3437,178,56:58,G#3,Ab3,0.4082,P1,120,4/4,C Major
note,3453,193,44:64,G#2,Ab2,0.3572,d5,120,4/4,C Major
note,3474,56,74:80,D5,D5,0.3062,M6,120,4/4,C Major
note,3528,53,65:69,F4,F4,0.4082,M2,120,4/4,C Major
note,3577,24,67:73,G4,G4,0.4082,m2,120,4/4,C Major
note,3633,60,68:92,G#4,Ab4,0.3572,d5,120,4/4,C Major
note,3711,38,62:85,D4,D4,0.3572,P1,120,4/4,C Major
note,3791,91,74:75,D5,D5,0.3572,P4,120,4/4,C Major
note,3869,681,57:59,A3,A3,0.3572,m6,120,4/4,C Major
note,3881,52,77:78,F5,F5,0.3062,m6,120,4/4,C Major
note,3882,639,45:51,A2,A2,0.2552,m6,120,4/4,C Major
note,3948,46,65:79,F4,F4,0.2041,m3,120,4/4,C Major
note,4028,66,68:83,G#4,Ab4,0.2041,m2,120,4/4,C Major
note,4126,74,69:76,A4,A4,0.2552,P4,120,4/4,C Major
