type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1133,1768,67:50,G4,G4,0.1021,m6,117,4/4,C Major
note,1155,286,59:37,B3,B3,0.051,m3,117,4/4,C Major
note,1591,169,62:31,D4,D4,0.051,P5,117,4/4,C Major
note,1980,146,43:27,G2,G2,0.1021,M3,117,4/4,C Major
note,1999,163,59:14,B3,B3,0.1021,m3,117,4/4,C Major
note,2367,149,62:35,D4,D4,0.051,m3,117,4/4,C Major
note,2755,516,59:33,B3,B3,0.1531,M7,117,4/4,C Major
note,2771,387,36:33,C2,C2,0.1531,M6,117,4/4,C Major
note,3129,142,69:57,A4,A4,0.1531,P4,117,4/4,C Major
note,3155,78,64:38,E4,E4,0.1021,M2,117,4/4,C Major
note,3506,293,66:62,F#4,Gb4,0.1531,M2,117,4/4,C Major
note,3545,69,52:31,E3,E3,0.1531,P5,117,4/4,C Major
note,3558,168,59:29,B3,B3,0.1021,P4,117,4/4,C Major
note,3903,90,64:60,E4,E4,0.051,M2,117,4/4,C Major
note,4303,586,62:56,D4,D4,0.2041,m6,117,4/4,C Major
note,4329,472,54:35,F#3,Gb3,0.1531,M3,117,4/4,C Major
note,4338,440,38:36,D2,D2,0.1021,M6,117,4/4,C Major
note,4684,114,59:46,B3,B3,0.1021,P4,117,4/4,C Major
note,5052,171,64:60,E4,E4,0.2041,m7,117,4/4,C Major
note,5073,228,54:30,F#3,Gb3,0.2041,P5,117,4/4,C Major
note,5093,169,47:24,B2,B2,0.1531,P5,117,4/4,C Major
note,5412,125,66:62,F#4,Gb4,0.1021,P5,117,4/4,C Major
note,5447,62,59:40,B3,B3,0.1021,P5,117,4/4,C Major
note,5830,577,66:54,F#4,Gb4,0.1531,M2,117,4/4,C Major
note,5859,563,40:35,E2,E2,0.1021,m3,117,4/4,C Major
note,5860,437,55:38,G3,G3,0.051,M6,117,4/4,C Major
note,6269,136,64:51,E4,E4,0.1021,P4,117,4/4,C Major
note,6306,105,59:32,B3,B3,0.1531,P4,117,4/4,C Major
note,6669,502,64:41,E4,E4,0.1531,M6,117,4/4,C Major
note,6690,380,55:34,G3,G3,0.1021,P4,117,4/4,C Major
note,6711,400,50:33,D3,D3,0.1021,M6,117,4/4,C Major
note,7079,60,59:41,B3,B3,0.051,P1,117,4/4,C Major
note,7559,1740,71:69,B4,B4,0.1021,M7,117,4/4,C Major
note,7591,604,60:42,C4,C4,0.051,M3,117,4/4,C Major
note,7995,247,64:43,E4,E4,0.1531,M3,117,4/4,C Major
note,8359,200,60:40,C4,C4,0.1021,P4,117,4/4,C Major
note,8379,164,55:41,G3,G3,0.1021,M6,117,4/4,C Major
note,8744,104,64:46,E4,E4,0.1021,M3,117,4/4,C Major
note,9102,476,60:40,C4,C4,0.1531,m3,117,4/4,C Major
note,9131,566,45:35,A2,A2,0.1021,m3,117,4/4,C Major
note,9476,187,72:66,C5,C5,0.1531,m6,117,4/4,C Major
note,9523,171,64:33,E4,E4,0.2041,P4,117,4/4,C Major
note,9838,304,69:69,A4,A4,0.2552,M6,117,4/4,C Major
note,9873,201,60:30,C4,C4,0.2041,P4,117,4/4,C Major
note,9874,135,55:31,G3,G3,0.1531,P1,117,4/4,C Major
note,10211,88,67:63,G4,G4,0.1021,m3,117,4/4,C Major
note,10222,40,64:49,E4,E4,0.051,M2,117,4/4,C Major
note,10607,554,66:52,F#4,Gb4,0.1531,M3,117,4/4,C Major
note,10629,607,50:37,D3,D3,0.1021,m7,117,4/4,C Major
note,10635,412,60:23,C4,C4,0.1021,M2,117,4/4,C Major
note,11019,158,62:32,D4,D4,0.1021,P4,117,4/4,C Major
note,11385,152,67:59,G4,G4,0.1021,P5,117,4/4,C Major
note,11421,135,60:33,C4,C4,0.1021,M6,117,4/4,C Major
note,11782,607,69:60,A4,A4,0.1531,P5,117,4/4,C Major
note,11810,181,62:38,D4,D4,0.1021,m3,117,4/4,C Major
note,12166,345,59:48,B3,B3,0.1531,M3,117,4/4,C Major
note,12213,483,43:31,G2,G2,0.1531,M3,117,4/4,C Major
note,12542,182,71:64,B4,B4,0.1531,M6,117,4/4,C Major
note,12575,170,62:34,D4,D4,0.2041,P4,117,4/4,C Major
