type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,991,88,83:38,B5,B5,0.4108,m3,120,4/4,C Major
note,1005,65,44:33,G#2,Ab2,0.3651,P5,120,4/4,C Major
note,1095,93,87:48,D#6,Eb6,0.3651,M3,120,4/4,C Major
note,1199,49,83:54,B5,B5,0.4108,m3,120,4/4,C Major
note,1288,27,80:55,G#5,Ab5,0.4108,P1,120,4/4,C Major
note,1403,47,80:61,G#5,Ab5,0.4108,M6,120,4/4,C Major
note,1419,986,59:41,B3,B3,0.3651,M3,120,4/4,C Major
note,1435,913,63:39,D#4,Eb4,0.3195,P5,120,4/4,C Major
note,1455,964,56:18,G#3,Ab3,0.3195,m3,120,4/4,C Major
note,1493,51,83:52,B5,B5,0.2739,m3,120,4/4,C Major
note,1579,35,80:59,G#5,Ab5,0.2739,P4,120,4/4,C Major
note,1656,30,75:49,D#5,Eb5,0.2739,P1,120,4/4,C Major
note,1751,59,75:57,D#5,Eb5,0.2739,P4,120,4/4,C Major
note,1846,79,80:54,G#5,Ab5,0.2739,P4,120,4/4,C Major
note,1930,47,75:58,D#5,Eb5,0.2739,M3,120,4/4,C Major
note,2016,28,71:61,B4,B4,0.2739,P1,120,4/4,C Major
note,2129,51,71:60,B4,B4,0.2739,M3,120,4/4,C Major
note,2215,51,75:54,D#5,Eb5,0.2739,M3,120,4/4,C Major
note,2282,43,71:62,B4,B4,0.2739,m3,120,4/4,C Major
note,2378,27,68:60,G#4,Ab4,0.2282,P1,120,4/4,C Major
note,2477,59,68:58,G#4,Ab4,0.3651,m3,120,4/4,C Major
note,2569,71,71:56,B4,B4,0.3195,m3,120,4/4,C Major
note,2664,43,68:48,G#4,Ab4,0.2739,P4,120,4/4,C Major
note,2746,61,63:48,D#4,Eb4,0.2282,M3,120,4/4,C Major
note,2862,141,67:34,G4,G4,0.1826,M6,120,4/4,C Major
note,2870,113,58:36,A#3,Bb3,0.1369,P1,120,4/4,C Major
note,2879,135,70:49,A#4,Bb4,0.0913,P5,120,4/4,C Major
note,2889,120,51:40,D#3,Eb3,0.0456,P5,120,4/4,C Major
note,3438,92,44:45,G#2,Ab2,0.3651,m3,120,4/4,C Major
note,3464,77,83:58,B5,B5,0.3651,M3,120,4/4,C Major
note,3554,80,87:55,D#6,Eb6,0.3651,M3,120,4/4,C Major
note,3638,67,83:53,B5,B5,0.3651,m3,120,4/4,C Major
note,3741,36,80:62,G#5,Ab5,0.3651,P1,120,4/4,C Major
note,3836,1079,56:41,G#3,Ab3,0.3651,m3,120,4/4,C Major
note,3847,1027,59:44,B3,B3,0.3195,M3,120,4/4,C Major
note,3851,921,63:41,D#4,Eb4,0.2739,m6,120,4/4,C Major
note,3937,57,83:56,B5,B5,0.2739,m3,120,4/4,C Major
note,4013,45,80:70,G#5,Ab5,0.2739,P4,120,4/4,C Major
