type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1502,38,59:83,B3,B3,0.2041,m2,117,4/4,C Major
note,1547,53,58:81,A#3,Bb3,0.1531,m2,117,4/4,C Major
note,1596,718,59:74,B3,B3,0.1021,P1,117,4/4,C Major
note,1769,23,47:80,B2,B2,0.1021,m3,117,4/4,C Major
note,2021,29,50:76,D3,D3,0.1021,m3,117,4/4,C Major
note,2293,23,47:79,B2,B2,0.2041,P5,117,4/4,C Major
note,2570,31,66:80,F#4,Gb4,0.2041,m2,117,4/4,C Major
note,2605,84,65:79,F4,F4,0.1531,m2,117,4/4,C Major
note,2662,742,66:82,F#4,Gb4,0.1021,m6,117,4/4,C Major
note,2832,25,46:82,A#2,Bb2,0.1021,m3,117,4/4,C Major
note,3097,35,49:79,C#3,Db3,0.1021,P5,117,4/4,C Major
note,3355,39,42:79,F#2,Gb2,0.2041,P4,117,4/4,C Major
note,3633,48,71:81,B4,B4,0.2041,m2,117,4/4,C Major
note,3677,62,70:82,A#4,Bb4,0.1531,m2,117,4/4,C Major
note,3735,821,71:73,B4,B4,0.1021,M3,117,4/4,C Major
note,3902,31,43:74,G2,G2,0.1021,m2,117,4/4,C Major
note,4150,29,42:72,F#2,Gb2,0.1531,M2,117,4/4,C Major
note,4415,30,40:59,E2,E2,0.2552,M6,117,4/4,C Major
note,4415,315,73:59,C#5,Db5,0.2552,m2,117,4/4,C Major
note,4660,84,74:61,D5,D5,0.1531,P1,117,4/4,C Major
note,4756,757,38:31,D2,D2,0.1531,M6,117,4/4,C Major
note,4762,385,71:56,B4,B4,0.1021,P5,117,4/4,C Major
note,5114,211,78:55,F#5,Gb5,0.1021,P1,117,4/4,C Major
note,5401,201,78:69,F#5,Gb5,0.1021,P1,117,4/4,C Major
note,5671,228,78:77,F#5,Gb5,0.1021,P1,117,4/4,C Major
note,5976,421,78:66,F#5,Gb5,0.1531,P4,117,4/4,C Major
note,6244,132,61:35,C#4,Db4,0.3062,m3,117,4/4,C Major
note,6269,130,58:27,A#3,Bb3,0.3062,M6,117,4/4,C Major
note,6507,59,79:59,G5,G5,0.4593,d5,117,4/4,C Major
note,6515,54,61:41,C#4,Db4,0.4082,m3,117,4/4,C Major
note,6527,52,58:35,A#3,Bb3,0.3572,m6,117,4/4,C Major
note,6569,38,78:67,F#5,Gb5,0.3062,M2,117,4/4,C Major
note,6634,27,76:58,E5,E5,0.3062,M2,117,4/4,C Major
note,6687,62,78:71,F#5,Gb5,0.2552,m2,117,4/4,C Major
note,6764,210,79:70,G5,G5,0.2552,d5,117,4/4,C Major
note,6797,147,61:37,C#4,Db4,0.2041,m3,117,4/4,C Major
note,6813,167,58:27,A#3,Bb3,0.1531,d5,117,4/4,C Major
note,7001,21,76:70,E5,E5,0.2041,P1,117,4/4,C Major
note,7075,283,76:74,E5,E5,0.2041,m7,117,4/4,C Major
note,7341,124,66:48,F#4,Gb4,0.4082,P5,117,4/4,C Major
note,7360,99,59:38,B3,B3,0.3572,P4,117,4/4,C Major
note,7456,22,76:58,E5,E5,0.3062,M2,117,4/4,C Major
note,7532,22,74:52,D5,D5,0.3572,M2,117,4/4,C Major
note,7564,24,76:56,E5,E5,0.3062,P4,117,4/4,C Major
note,7609,265,59:30,B3,B3,0.2552,P5,117,4/4,C Major
note,7618,397,66:40,F#4,Gb4,0.2041,m6,117,4/4,C Major
note,7621,232,74:71,D5,D5,0.1531,M3,117,4/4,C Major
note,7880,182,78:70,F#5,Gb5,0.3062,M3,117,4/4,C Major
note,7889,263,62:39,D4,D4,0.2552,M6,117,4/4,C Major
note,8068,52,71:49,B4,B4,0.4082,m3,117,4/4,C Major
note,8158,44,74:57,D5,D5,0.3572,m7,117,4/4,C Major
note,8175,275,64:38,E4,E4,0.3062,M6,117,4/4,C Major
note,8226,30,73:47,C#5,Db5,0.2552,m2,117,4/4,C Major
note,8287,31,74:47,D5,D5,0.2041,m2,117,4/4,C Major
note,8339,55,73:58,C#5,Db5,0.2041,M2,117,4/4,C Major
note,8419,320,71:49,B4,B4,0.2041,M6,117,4/4,C Major
note,8449,266,62:33,D4,D4,0.2041,P1,117,4/4,C Major
