type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,966,91,77:72,F5,F5,0.3195
noteOn,984,408,49:47,C#3,Db3,0.2739
noteOn,1057,79,73:71,C#5,Db5,0.2739
noteOn,1167,96,68:69,G#4,Ab4,0.3195
noteOn,1279,52,73:63,C#5,Db5,0.3195
noteOn,1359,91,77:71,F5,F5,0.3195
noteOn,1363,67,61:52,C#4,Db4,0.2739
noteOn,1468,63,73:65,C#5,Db5,0.2739
noteOn,1573,90,78:69,F#5,Gb5,0.3195
noteOn,1575,460,51:50,D#3,Eb3,0.2739
noteOn,1672,86,73:68,C#5,Db5,0.2739
noteOn,1789,99,78:80,F#5,Gb5,0.3195
noteOn,1884,99,73:77,C#5,Db5,0.3195
noteOn,1987,111,78:86,F#5,Gb5,0.3195
noteOn,2001,71,61:54,C#4,Db4,0.2739
noteOn,2119,56,73:69,C#5,Db5,0.2739
noteOn,2224,479,53:55,F3,F3,0.3195
noteOn,2224,113,80:76,G#5,Ab5,0.3195
noteOn,2337,89,73:74,C#5,Db5,0.2739
noteOn,2441,121,80:87,G#5,Ab5,0.3195
noteOn,2552,105,73:80,C#5,Db5,0.3195
noteOn,2650,131,80:84,G#5,Ab5,0.3195
noteOn,2655,101,61:62,C#4,Db4,0.2739
noteOn,2761,69,73:77,C#5,Db5,0.2739
noteOn,2874,451,54:59,F#3,Gb3,0.3195
noteOn,2878,129,82:83,A#5,Bb5,0.2739
noteOn,3003,118,73:77,C#5,Db5,0.2739
noteOn,3108,132,82:88,A#5,Bb5,0.3195
noteOn,3240,106,73:76,C#5,Db5,0.3195
noteOn,3316,106,61:52,C#4,Db4,0.3195
noteOn,3329,133,82:86,A#5,Bb5,0.2739
noteOn,3467,89,73:74,C#5,Db5,0.2739
noteOn,3536,459,53:53,F3,F3,0.3195
noteOn,3551,125,80:82,G#5,Ab5,0.2739
noteOn,3667,93,73:70,C#5,Db5,0.2739
noteOn,3763,123,80:81,G#5,Ab5,0.3195
noteOn,3886,76,73:76,C#5,Db5,0.3195
noteOn,3981,96,61:56,C#4,Db4,0.3195
noteOn,3986,98,80:79,G#5,Ab5,0.2739
noteOn,4091,110,73:73,C#5,Db5,0.2739
noteOn,4212,355,51:56,D#3,Eb3,0.3195
noteOn,4212,147,78:69,F#5,Gb5,0.3195
noteOn,4299,105,77:71,F5,F5,0.2739
noteOn,4399,120,75:74,D#5,Eb5,0.3195
noteOn,4494,112,77:74,F5,F5,0.3195
noteOn,4604,97,78:80,F#5,Gb5,0.3195
noteOn,4615,50,60:60,C4,C4,0.2739
noteOn,4698,127,75:70,D#5,Eb5,0.2739
noteOn,4821,109,77:80,F5,F5,0.3195
noteOn,4825,36,49:66,C#3,Db3,0.2739
noteOn,4930,93,75:73,D#5,Eb5,0.2739
noteOn,5022,132,73:82,C#5,Db5,0.2739
noteOn,5119,105,75:76,D#5,Eb5,0.2739
noteOn,5233,104,77:82,F5,F5,0.3195
