type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,7:0,C# Major,,
timeSignature,0,0,3:8,3/8,,
setTempo,0,0,500000,120,,
noteOn,0,119,77:80,F5,F5,0.3195
noteOn,0,479,49:80,C#3,Db3,0.3195
noteOn,120,119,73:80,C#5,Db5,0.2739
noteOn,240,119,68:80,G#4,Ab4,0.3195
noteOn,360,119,73:80,C#5,Db5,0.3195
noteOn,480,119,77:80,F5,F5,0.3195
noteOn,480,239,61:80,C#4,Db4,0.3195
noteOn,600,119,73:80,C#5,Db5,0.2739
noteOn,720,119,78:80,F#5,Gb5,0.3195
noteOn,720,479,51:80,D#3,Eb3,0.3195
noteOn,840,119,73:80,C#5,Db5,0.2739
noteOn,960,119,78:80,F#5,Gb5,0.3195
noteOn,1080,119,73:80,C#5,Db5,0.3195
noteOn,1200,119,78:80,F#5,Gb5,0.3195
noteOn,1200,239,61:80,C#4,Db4,0.3195
noteOn,1320,119,73:80,C#5,Db5,0.2739
noteOn,1440,119,80:80,G#5,Ab5,0.3195
noteOn,1440,479,53:80,F3,F3,0.3195
noteOn,1560,119,73:80,C#5,Db5,0.2739
noteOn,1680,119,80:80,G#5,Ab5,0.3195
noteOn,1800,119,73:80,C#5,Db5,0.3195
noteOn,1920,119,80:80,G#5,Ab5,0.3195
noteOn,1920,239,61:80,C#4,Db4,0.3195
noteOn,2040,119,73:80,C#5,Db5,0.2739
noteOn,2160,119,82:80,A#5,Bb5,0.3195
noteOn,2160,479,54:80,F#3,Gb3,0.3195
noteOn,2280,119,73:80,C#5,Db5,0.2739
noteOn,2400,119,82:80,A#5,Bb5,0.3195
noteOn,2520,119,73:80,C#5,Db5,0.3195
noteOn,2640,119,82:80,A#5,Bb5,0.3195
noteOn,2640,239,61:80,C#4,Db4,0.3195
noteOn,2760,119,73:80,C#5,Db5,0.2739
noteOn,2880,119,80:80,G#5,Ab5,0.3195
noteOn,2880,479,53:80,F3,F3,0.3195
noteOn,3000,119,73:80,C#5,Db5,0.2739
noteOn,3120,119,80:80,G#5,Ab5,0.3195
noteOn,3240,119,73:80,C#5,Db5,0.3195
noteOn,3360,119,80:80,G#5,Ab5,0.3195
noteOn,3360,239,61:80,C#4,Db4,0.3195
noteOn,3480,119,73:80,C#5,Db5,0.2739
noteOn,3600,119,78:80,F#5,Gb5,0.3195
noteOn,3600,479,51:80,D#3,Eb3,0.3195
noteOn,3720,119,77:80,F5,F5,0.2739
noteOn,3840,119,75:80,D#5,Eb5,0.3195
noteOn,3960,119,77:80,F5,F5,0.3195
noteOn,4080,119,78:80,F#5,Gb5,0.3195
noteOn,4080,239,60:80,C4,C4,0.3195
noteOn,4200,119,75:80,D#5,Eb5,0.2739
noteOn,4320,119,77:80,F5,F5,0.3195
noteOn,4320,479,49:80,C#3,Db3,0.3195
noteOn,4440,119,75:80,D#5,Eb5,0.2739
