type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,790,164,49:53,C#3,Db3,0.4082,M3,120,4/4,C Major
note,792,75,77:69,F5,F5,0.3572,M3,120,4/4,C Major
note,868,36,73:64,C#5,Db5,0.3062,P4,120,4/4,C Major
note,936,61,68:66,G#4,Ab4,0.3572,P4,120,4/4,C Major
note,1040,32,73:34,C#5,Db5,0.4082,P1,120,4/4,C Major
note,1103,30,61:62,C#4,Db4,0.3572,M3,120,4/4,C Major
note,1103,33,77:48,F5,F5,0.3572,M3,120,4/4,C Major
note,1163,57,73:69,C#5,Db5,0.3062,P4,120,4/4,C Major
note,1258,49,78:75,F#5,Gb5,0.4082,m3,120,4/4,C Major
note,1259,165,51:54,D#3,Eb3,0.3572,m7,120,4/4,C Major
note,1336,57,73:64,C#5,Db5,0.3062,P4,120,4/4,C Major
note,1413,32,78:79,F#5,Gb5,0.3572,P4,120,4/4,C Major
note,1494,46,73:64,C#5,Db5,0.3572,P4,120,4/4,C Major
note,1558,45,78:76,F#5,Gb5,0.3572,P4,120,4/4,C Major
note,1574,32,61:62,C#4,Db4,0.3062,P1,120,4/4,C Major
note,1638,61,73:68,C#5,Db5,0.3062,P5,120,4/4,C Major
note,1723,54,80:78,G#5,Ab5,0.3572,m3,120,4/4,C Major
note,1727,186,53:64,F3,F3,0.3062,m6,120,4/4,C Major
note,1813,51,73:65,C#5,Db5,0.3062,P5,120,4/4,C Major
note,1886,47,80:78,G#5,Ab5,0.3572,P5,120,4/4,C Major
note,1970,51,73:67,C#5,Db5,0.4082,P5,120,4/4,C Major
note,2037,53,80:83,G#5,Ab5,0.3572,P5,120,4/4,C Major
note,2042,35,61:57,C#4,Db4,0.3062,P1,120,4/4,C Major
note,2113,58,73:64,C#5,Db5,0.3062,P5,120,4/4,C Major
note,2198,192,54:62,F#3,Gb3,0.3572,M3,120,4/4,C Major
note,2199,46,82:78,A#5,Bb5,0.3062,M6,120,4/4,C Major
note,2277,63,73:64,C#5,Db5,0.3062,M6,120,4/4,C Major
note,2349,45,82:79,A#5,Bb5,0.3572,M6,120,4/4,C Major
note,2432,62,73:63,C#5,Db5,0.3572,M6,120,4/4,C Major
note,2503,49,82:73,A#5,Bb5,0.3572,M6,120,4/4,C Major
note,2531,36,61:59,C#4,Db4,0.3572,P1,120,4/4,C Major
note,2585,70,73:59,C#5,Db5,0.3062,m6,120,4/4,C Major
note,2676,190,53:60,F3,F3,0.4082,m3,120,4/4,C Major
note,2679,42,80:72,G#5,Ab5,0.3572,P5,120,4/4,C Major
note,2749,66,73:61,C#5,Db5,0.3572,P5,120,4/4,C Major
note,2835,40,80:72,G#5,Ab5,0.4082,P5,120,4/4,C Major
note,2909,50,73:60,C#5,Db5,0.4082,P1,120,4/4,C Major
note,2978,45,61:62,C#4,Db4,0.4082,P5,120,4/4,C Major
note,2981,33,80:68,G#5,Ab5,0.3572,P5,120,4/4,C Major
note,3039,55,73:58,C#5,Db5,0.3062,P4,120,4/4,C Major
note,3127,67,78:70,F#5,Gb5,0.4082,m3,120,4/4,C Major
note,3137,163,51:63,D#3,Eb3,0.3572,M2,120,4/4,C Major
note,3203,57,77:74,F5,F5,0.3062,M2,120,4/4,C Major
note,3277,67,75:72,D#5,Eb5,0.3572,M2,120,4/4,C Major
note,3350,86,77:70,F5,F5,0.3572,m2,120,4/4,C Major
note,3436,34,78:71,F#5,Gb5,0.4082,d5,120,4/4,C Major
note,3445,49,60:65,C4,C4,0.3572,m3,120,4/4,C Major
note,3507,27,75:69,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,3592,77,77:69,F5,F5,0.4082,M3,120,4/4,C Major
note,3599,151,49:68,C#3,Db3,0.3572,M2,120,4/4,C Major
note,3675,57,75:73,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,3741,68,73:72,C#5,Db5,0.3062,M2,120,4/4,C Major
note,3811,73,75:64,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,3895,52,77:70,F5,F5,0.3572,M3,120,4/4,C Major
note,3906,179,61:71,C#4,Db4,0.4082,P1,120,4/4,C Major
note,3972,94,73:77,C#5,Db5,0.3572,M2,120,4/4,C Major
