type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,782,358,49:37,C#3,Db3,0.3572,M3,120,4/4,C Major
note,790,62,77:55,F5,F5,0.3062,M3,120,4/4,C Major
note,881,38,73:51,C#5,Db5,0.3062,P4,120,4/4,C Major
note,948,63,68:54,G#4,Ab4,0.3062,P4,120,4/4,C Major
note,1023,67,73:58,C#5,Db5,0.3062,M3,120,4/4,C Major
note,1111,38,77:62,F5,F5,0.3062,M3,120,4/4,C Major
note,1121,31,61:50,C#4,Db4,0.3062,P1,120,4/4,C Major
note,1202,44,73:61,C#5,Db5,0.2552,m7,120,4/4,C Major
note,1276,296,51:52,D#3,Eb3,0.3062,m7,120,4/4,C Major
note,1358,35,73:64,C#5,Db5,0.4082,P4,120,4/4,C Major
note,1428,44,78:67,F#5,Gb5,0.4082,P4,120,4/4,C Major
note,1503,49,73:67,C#5,Db5,0.3572,P1,120,4/4,C Major
note,1588,32,61:55,C#4,Db4,0.3572,P4,120,4/4,C Major
note,1590,34,78:66,F#5,Gb5,0.3062,P4,120,4/4,C Major
note,1664,33,73:62,C#5,Db5,0.3062,P5,120,4/4,C Major
note,1741,34,80:65,G#5,Ab5,0.3572,m3,120,4/4,C Major
note,1742,270,53:54,F3,F3,0.3062,m6,120,4/4,C Major
note,1811,58,73:63,C#5,Db5,0.3062,P5,120,4/4,C Major
note,1896,36,80:74,G#5,Ab5,0.3572,P5,120,4/4,C Major
note,1982,48,73:64,C#5,Db5,0.3572,P5,120,4/4,C Major
note,2057,36,80:79,G#5,Ab5,0.3572,P5,120,4/4,C Major
note,2069,26,61:56,C#4,Db4,0.3062,P1,120,4/4,C Major
note,2134,62,73:70,C#5,Db5,0.3062,M6,120,4/4,C Major
note,2221,34,82:84,A#5,Bb5,0.3572,M3,120,4/4,C Major
note,2227,248,54:55,F#3,Gb3,0.3062,P5,120,4/4,C Major
note,2302,56,73:69,C#5,Db5,0.3062,M6,120,4/4,C Major
note,2384,43,82:75,A#5,Bb5,0.3572,M6,120,4/4,C Major
note,2462,59,73:70,C#5,Db5,0.3572,M6,120,4/4,C Major
note,2534,46,82:78,A#5,Bb5,0.3572,M6,120,4/4,C Major
note,2537,33,61:56,C#4,Db4,0.3062,P1,120,4/4,C Major
note,2612,59,73:70,C#5,Db5,0.3062,P5,120,4/4,C Major
note,2694,43,80:70,G#5,Ab5,0.3572,m3,120,4/4,C Major
note,2699,258,53:50,F3,F3,0.3062,m6,120,4/4,C Major
note,2777,57,73:68,C#5,Db5,0.3062,P5,120,4/4,C Major
note,2854,34,80:70,G#5,Ab5,0.3572,P5,120,4/4,C Major
note,2933,53,73:63,C#5,Db5,0.3572,P5,120,4/4,C Major
note,3009,38,80:73,G#5,Ab5,0.3572,P5,120,4/4,C Major
note,3020,25,61:46,C#4,Db4,0.3062,P1,120,4/4,C Major
note,3093,52,73:65,C#5,Db5,0.3062,m7,120,4/4,C Major
note,3170,238,51:47,D#3,Eb3,0.3572,m3,120,4/4,C Major
note,3177,67,78:70,F#5,Gb5,0.3062,m2,120,4/4,C Major
note,3258,64,77:72,F5,F5,0.3062,M2,120,4/4,C Major
note,3335,59,75:72,D#5,Eb5,0.3572,M2,120,4/4,C Major
note,3407,84,77:75,F5,F5,0.3572,P4,120,4/4,C Major
note,3492,32,60:58,C4,C4,0.3572,d5,120,4/4,C Major
note,3494,61,78:78,F#5,Gb5,0.3062,m3,120,4/4,C Major
note,3569,73,75:72,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,3652,59,49:47,C#3,Db3,0.3572,M3,120,4/4,C Major
note,3652,74,77:77,F5,F5,0.3572,M2,120,4/4,C Major
note,3738,65,75:75,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,3813,72,73:76,C#5,Db5,0.3062,M2,120,4/4,C Major
note,3895,65,75:74,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,3967,274,61:73,C#4,Db4,0.3572,M3,120,4/4,C Major
note,3967,69,77:77,F5,F5,0.3572,M3,120,4/4,C Major
note,4047,80,73:72,C#5,Db5,0.3572,M2,120,4/4,C Major
note,4130,65,75:75,D#5,Eb5,0.4593,M2,120,4/4,C Major
