type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1514,42,45:31,A2,A2,0.4082,P5,117,4/4,C Major
note,1569,42,52:44,E3,E3,0.3572,P4,117,4/4,C Major
note,1626,43,57:53,A3,A3,0.3062,P5,117,4/4,C Major
note,1645,30,64:40,E4,E4,0.3062,P4,117,4/4,C Major
note,1660,34,69:55,A4,A4,0.2552,M6,117,4/4,C Major
note,1687,28,60:60,C4,C4,0.2041,P1,117,4/4,C Major
note,1697,29,72:63,C5,C5,0.1531,M6,117,4/4,C Major
note,1736,19,81:83,A5,A5,0.1531,P1,117,4/4,C Major
note,2016,27,69:59,A4,A4,0.5103,P1,117,4/4,C Major
note,2095,33,69:70,A4,A4,0.6124,m3,117,4/4,C Major
note,2162,45,72:68,C5,C5,0.5613,m2,117,4/4,C Major
note,2216,39,71:66,B4,B4,0.5103,P5,117,4/4,C Major
note,2237,54,52:47,E3,E3,0.4593,P4,117,4/4,C Major
note,2280,29,69:64,A4,A4,0.4082,m7,117,4/4,C Major
note,2308,152,59:55,B3,B3,0.3572,P1,117,4/4,C Major
note,2370,26,71:69,B4,B4,0.3572,P5,117,4/4,C Major
note,2377,65,64:65,E4,E4,0.3062,P1,117,4/4,C Major
note,2392,30,76:74,E5,E5,0.2552,M3,117,4/4,C Major
note,2422,30,80:81,G#5,Ab5,0.2552,P1,117,4/4,C Major
note,2425,20,68:63,G#4,Ab4,0.2041,m6,117,4/4,C Major
note,2449,20,88:87,E6,E6,0.1531,P1,117,4/4,C Major
note,2699,25,64:67,E4,E4,0.4593,P1,117,4/4,C Major
note,2777,27,64:70,E4,E4,0.6124,M3,117,4/4,C Major
note,2836,73,68:69,G#4,Ab4,0.5613,M2,117,4/4,C Major
note,2902,53,66:73,F#4,Gb4,0.5103,M6,117,4/4,C Major
note,2945,42,45:54,A2,A2,0.4593,P5,117,4/4,C Major
note,2971,32,64:66,E4,E4,0.4082,P1,117,4/4,C Major
note,2996,55,52:60,E3,E3,0.3572,P4,117,4/4,C Major
note,3049,37,57:63,A3,A3,0.3572,P5,117,4/4,C Major
note,3064,27,64:70,E4,E4,0.3062,P4,117,4/4,C Major
note,3098,26,69:71,A4,A4,0.2552,M6,117,4/4,C Major
note,3120,29,60:41,C4,C4,0.2552,P1,117,4/4,C Major
note,3124,23,72:73,C5,C5,0.2041,M6,117,4/4,C Major
note,3156,19,81:80,A5,A5,0.1531,P1,117,4/4,C Major
note,3423,21,69:53,A4,A4,0.4593,P1,117,4/4,C Major
note,3483,31,69:61,A4,A4,0.6124,m3,117,4/4,C Major
note,3550,54,72:66,C5,C5,0.5613,m6,117,4/4,C Major
note,3593,76,52:52,E3,E3,0.5103,P5,117,4/4,C Major
note,3617,39,71:69,B4,B4,0.4593,P1,117,4/4,C Major
note,3666,28,59:59,B3,B3,0.4082,m7,117,4/4,C Major
note,3698,24,69:64,A4,A4,0.3572,P4,117,4/4,C Major
note,3735,64,64:58,E4,E4,0.3062,M3,117,4/4,C Major
note,3805,47,68:61,G#4,Ab4,0.2552,m6,117,4/4,C Major
note,3826,289,88:84,E6,E6,0.2041,P1,117,4/4,C Major
note,3836,336,76:71,E5,E5,0.1531,M3,117,4/4,C Major
note,3840,381,80:60,G#5,Ab5,0.1021,M6,117,4/4,C Major
note,3850,62,71:69,B4,B4,0.051,P5,117,4/4,C Major
note,4260,39,64:62,E4,E4,0.3062,P5,117,4/4,C Major
note,4518,35,45:51,A2,A2,0.4082,P5,117,4/4,C Major
note,4571,44,52:57,E3,E3,0.4082,P4,117,4/4,C Major
note,4610,38,57:64,A3,A3,0.3572,P5,117,4/4,C Major
note,4612,22,64:53,E4,E4,0.3062,P4,117,4/4,C Major
note,4625,33,69:60,A4,A4,0.2552,m3,117,4/4,C Major
note,4663,24,72:65,C5,C5,0.2552,P1,117,4/4,C Major
note,4679,24,60:55,C4,C4,0.2041,M6,117,4/4,C Major
note,4691,20,81:82,A5,A5,0.1531,P1,117,4/4,C Major
note,4951,24,69:67,A4,A4,0.5103,P1,117,4/4,C Major
note,5019,47,69:75,A4,A4,0.6124,m3,117,4/4,C Major
note,5090,53,72:64,C5,C5,0.5613,m2,117,4/4,C Major
