type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,2:4,2/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,0,78,45:49,A2,A2,0.4564,P5,120,2/4,C Major
note,0,78,52:49,E3,E3,0.4564,P4,120,2/4,C Major
note,0,78,57:49,A3,A3,0.4564,m3,120,2/4,C Major
note,0,78,60:49,C4,C4,0.4564,M3,120,2/4,C Major
note,0,239,64:49,E4,E4,0.4564,P4,120,2/4,C Major
note,42,197,69:49,A4,A4,0.2282,m3,120,2/4,C Major
note,84,155,72:49,C5,C5,0.1826,M6,120,2/4,C Major
note,126,113,81:49,A5,A5,0.1826,P1,120,2/4,C Major
note,420,59,69:49,A4,A4,0.2282,P1,120,2/4,C Major
note,480,119,69:49,A4,A4,0.4108,m3,120,2/4,C Major
note,600,119,72:49,C5,C5,0.4564,m2,120,2/4,C Major
note,720,119,71:49,B4,B4,0.4564,M2,120,2/4,C Major
note,840,119,69:49,A4,A4,0.4108,P4,120,2/4,C Major
note,960,78,52:49,E3,E3,0.4564,P5,120,2/4,C Major
note,960,78,59:49,B3,B3,0.4564,P4,120,2/4,C Major
note,960,78,64:49,E4,E4,0.4564,M3,120,2/4,C Major
note,960,78,68:49,G#4,Ab4,0.4564,m3,120,2/4,C Major
note,960,239,71:49,B4,B4,0.4564,P4,120,2/4,C Major
note,1002,197,76:49,E5,E5,0.2282,M3,120,2/4,C Major
note,1044,155,80:49,G#5,Ab5,0.1826,m6,120,2/4,C Major
note,1086,113,88:49,E6,E6,0.1826,P1,120,2/4,C Major
note,1380,59,64:49,E4,E4,0.2282,P1,120,2/4,C Major
note,1440,119,64:49,E4,E4,0.4108,M3,120,2/4,C Major
note,1560,119,68:49,G#4,Ab4,0.4564,M2,120,2/4,C Major
note,1680,119,66:49,F#4,Gb4,0.4564,M2,120,2/4,C Major
note,1800,119,64:49,E4,E4,0.4108,P5,120,2/4,C Major
note,1920,78,45:49,A2,A2,0.4564,P5,120,2/4,C Major
note,1920,78,52:49,E3,E3,0.4564,P4,120,2/4,C Major
note,1920,78,57:49,A3,A3,0.4564,m3,120,2/4,C Major
note,1920,78,60:49,C4,C4,0.4564,M3,120,2/4,C Major
note,1920,239,64:49,E4,E4,0.4564,P4,120,2/4,C Major
note,1962,197,69:49,A4,A4,0.2282,m3,120,2/4,C Major
note,2004,155,72:49,C5,C5,0.1826,M6,120,2/4,C Major
note,2046,113,81:49,A5,A5,0.1826,P1,120,2/4,C Major
note,2340,59,69:49,A4,A4,0.2282,P1,120,2/4,C Major
note,2400,119,69:49,A4,A4,0.4108,m3,120,2/4,C Major
note,2520,119,72:49,C5,C5,0.4564,m2,120,2/4,C Major
note,2640,119,71:49,B4,B4,0.4564,M2,120,2/4,C Major
note,2760,119,69:49,A4,A4,0.4108,P4,120,2/4,C Major
note,2880,239,52:49,E3,E3,0.4108,P5,120,2/4,C Major
note,2880,239,71:49,B4,B4,0.4108,P4,120,2/4,C Major
