type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,472,52,50:77,D3,D3,0.3062,P1,120,4/4,C Major
note,481,236,74:90,D5,D5,0.2552,m2,120,4/4,C Major
note,515,76,49:78,C#3,Db3,0.3062,m2,120,4/4,C Major
note,582,288,50:73,D3,D3,0.3062,m7,120,4/4,C Major
note,691,108,72:85,C5,C5,0.3062,M2,120,4/4,C Major
note,784,119,70:79,A#4,Bb4,0.3062,m2,120,4/4,C Major
note,878,86,69:77,A4,A4,0.3062,P5,120,4/4,C Major
note,884,404,38:77,D2,D2,0.2552,P4,120,4/4,C Major
note,966,107,67:78,G4,G4,0.2552,M2,120,4/4,C Major
note,1058,105,65:82,F4,F4,0.2552,m2,120,4/4,C Major
note,1146,87,64:81,E4,E4,0.2552,M2,120,4/4,C Major
note,1230,96,62:81,D4,D4,0.2552,m3,120,4/4,C Major
note,1313,91,65:78,F4,F4,0.2552,m2,120,4/4,C Major
note,1399,68,64:76,E4,E4,0.3062,M2,120,4/4,C Major
note,1477,86,62:76,D4,D4,0.3062,m6,120,4/4,C Major
note,1570,69,70:66,A#4,Bb4,0.3572,m3,120,4/4,C Major
note,1659,57,67:59,G4,G4,0.3572,P4,120,4/4,C Major
note,1754,90,62:64,D4,D4,0.4082,P1,120,4/4,C Major
note,1770,41,38:62,D2,D2,0.3572,P4,120,4/4,C Major
note,1849,72,67:55,G4,G4,0.3572,m3,120,4/4,C Major
note,1944,69,70:68,A#4,Bb4,0.4082,m3,120,4/4,C Major
note,1952,29,43:69,G2,G2,0.3572,P1,120,4/4,C Major
note,2040,65,67:61,G4,G4,0.4593,M6,120,4/4,C Major
note,2123,34,46:75,A#2,Bb2,0.4593,M3,120,4/4,C Major
note,2123,75,62:61,D4,D4,0.4593,P4,120,4/4,C Major
note,2210,66,67:50,G4,G4,0.4082,P4,120,4/4,C Major
note,2297,54,50:79,D3,D3,0.4082,m6,120,4/4,C Major
note,2313,72,70:74,A#4,Bb4,0.3572,M6,120,4/4,C Major
note,2345,72,49:74,C#3,Db3,0.3062,d5,120,4/4,C Major
note,2389,75,67:74,G4,G4,0.3062,P4,120,4/4,C Major
note,2419,206,50:75,D3,D3,0.2552,P1,120,4/4,C Major
note,2478,114,62:67,D4,D4,0.3062,P4,120,4/4,C Major
note,2590,77,67:64,G4,G4,0.3062,M2,120,4/4,C Major
note,2669,93,69:68,A4,A4,0.3572,M2,120,4/4,C Major
note,2769,72,67:66,G4,G4,0.3572,P4,120,4/4,C Major
note,2847,40,38:70,D2,D2,0.4082,P1,120,4/4,C Major
note,2860,96,62:68,D4,D4,0.3572,P4,120,4/4,C Major
note,2958,81,67:64,G4,G4,0.3572,M2,120,4/4,C Major
note,3026,39,41:87,F2,F2,0.4082,M3,120,4/4,C Major
note,3040,77,69:79,A4,A4,0.3572,M3,120,4/4,C Major
note,3121,75,65:72,F4,F4,0.4082,m6,120,4/4,C Major
note,3205,33,45:84,A2,A2,0.4593,P4,120,4/4,C Major
note,3210,91,62:68,D4,D4,0.4082,m3,120,4/4,C Major
note,3301,76,65:63,F4,F4,0.4082,m3,120,4/4,C Major
note,3394,54,50:83,D3,D3,0.4082,P5,120,4/4,C Major
note,3395,79,69:76,A4,A4,0.3572,m6,120,4/4,C Major
note,3440,80,49:77,C#3,Db3,0.3572,M3,120,4/4,C Major
note,3471,86,65:75,F4,F4,0.3062,m3,120,4/4,C Major
note,3511,236,50:81,D3,D3,0.2552,P1,120,4/4,C Major
note,3564,106,62:71,D4,D4,0.3062,m3,120,4/4,C Major
note,3650,84,65:78,F4,F4,0.3062,M2,120,4/4,C Major
note,3744,90,67:85,G4,G4,0.3572,m3,120,4/4,C Major
note,3823,85,64:78,E4,E4,0.3572,d5,120,4/4,C Major
note,3920,58,58:94,A#3,Bb3,0.4082,M3,120,4/4,C Major
note,3927,84,62:75,D4,D4,0.3572,M2,120,4/4,C Major
note,4006,95,64:72,E4,E4,0.3572,m3,120,4/4,C Major
note,4095,88,67:77,G4,G4,0.4082,m3,120,4/4,C Major
note,4097,44,52:82,E3,E3,0.3572,P1,120,4/4,C Major
note,4202,70,64:66,E4,E4,0.3572,M6,120,4/4,C Major
