type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1503,40,48:93,C3,C3,0.2552,P1,117,4/4,C Major
note,1506,1903,36:91,C2,C2,0.2041,P1,117,4/4,C Major
note,1675,75,48:87,C3,C3,0.2552,P5,117,4/4,C Major
note,1794,97,55:84,G3,G3,0.3062,P4,117,4/4,C Major
note,1880,76,60:78,C4,C4,0.3062,M3,117,4/4,C Major
note,1958,54,64:75,E4,E4,0.3572,M3,117,4/4,C Major
note,2038,58,60:74,C4,C4,0.3572,P5,117,4/4,C Major
note,2099,62,67:80,G4,G4,0.3572,P4,117,4/4,C Major
note,2156,58,72:81,C5,C5,0.3572,M3,117,4/4,C Major
note,2220,37,76:71,E5,E5,0.3572,M3,117,4/4,C Major
note,2277,60,72:83,C5,C5,0.3572,P5,117,4/4,C Major
note,2335,65,79:84,G5,G5,0.3062,P4,117,4/4,C Major
note,2394,50,84:82,C6,C6,0.3062,M3,117,4/4,C Major
note,2450,53,88:83,E6,E6,0.2552,M3,117,4/4,C Major
note,2519,70,84:83,C6,C6,0.2552,P5,117,4/4,C Major
note,2575,108,91:89,G6,G6,0.2552,P4,117,4/4,C Major
note,2648,125,96:93,C7,C7,0.2552,M3,117,4/4,C Major
note,2757,112,100:101,E7,E7,0.3062,M3,117,4/4,C Major
note,2863,78,96:86,C7,C7,0.3062,P4,117,4/4,C Major
note,2935,60,91:84,G6,G6,0.3572,P5,117,4/4,C Major
note,2996,31,84:75,C6,C6,0.3572,M3,117,4/4,C Major
note,3074,63,88:89,E6,E6,0.3572,M3,117,4/4,C Major
note,3129,82,84:72,C6,C6,0.3572,P4,117,4/4,C Major
note,3190,49,79:79,G5,G5,0.3062,P5,117,4/4,C Major
note,3262,26,72:66,C5,C5,0.3572,M3,117,4/4,C Major
note,3316,78,76:91,E5,E5,0.3572,M3,117,4/4,C Major
note,3370,73,72:64,C5,C5,0.3062,P4,117,4/4,C Major
note,3444,37,67:77,G4,G4,0.3062,P5,117,4/4,C Major
note,3510,35,60:71,C4,C4,0.3572,M3,117,4/4,C Major
note,3579,69,64:87,E4,E4,0.3062,M3,117,4/4,C Major
note,3635,88,60:78,C4,C4,0.3062,P4,117,4/4,C Major
note,3700,101,55:81,G3,G3,0.2552,P5,117,4/4,C Major
note,3760,82,48:81,C3,C3,0.2552,P5,117,4/4,C Major
note,3838,811,41:92,F2,F2,0.2552,P1,117,4/4,C Major
note,3841,1096,29:91,F1,F1,0.2041,P5,117,4/4,C Major
note,3993,40,48:70,C3,C3,0.3062,M6,117,4/4,C Major
note,4088,76,57:69,A3,A3,0.3062,m3,117,4/4,C Major
note,4162,52,60:74,C4,C4,0.3572,P4,117,4/4,C Major
note,4259,28,65:68,F4,F4,0.4082,P4,117,4/4,C Major
note,4314,31,60:76,C4,C4,0.3572,M6,117,4/4,C Major
note,4367,61,69:76,A4,A4,0.3572,m3,117,4/4,C Major
note,4417,46,72:74,C5,C5,0.3572,P4,117,4/4,C Major
note,4485,26,77:77,F5,F5,0.3572,P4,117,4/4,C Major
note,4543,35,72:79,C5,C5,0.3572,M6,117,4/4,C Major
note,4591,64,81:83,A5,A5,0.4082,m3,117,4/4,C Major
note,4640,43,84:81,C6,C6,0.4082,P4,117,4/4,C Major
note,4704,45,89:82,F6,F6,0.3572,P4,117,4/4,C Major
note,4764,65,84:85,C6,C6,0.3572,M6,117,4/4,C Major
note,4814,92,93:90,A6,A6,0.3572,m3,117,4/4,C Major
note,4876,140,96:86,C7,C7,0.3572,d5,117,4/4,C Major
note,4937,1104,30:83,F#1,Gb1,0.3572,P1,117,4/4,C Major
note,4937,1127,42:96,F#2,Gb2,0.3572,m7,117,4/4,C Major
note,5004,94,100:96,E7,E7,0.3062,M3,117,4/4,C Major
note,5089,60,96:85,C7,C7,0.3572,m3,117,4/4,C Major
note,5150,46,93:73,A6,A6,0.3572,M6,117,4/4,C Major
note,5210,30,84:63,C6,C6,0.3572,M3,117,4/4,C Major
note,5274,74,88:95,E6,E6,0.3062,M3,117,4/4,C Major
note,5330,72,84:72,C6,C6,0.3062,m3,117,4/4,C Major
note,5400,46,81:66,A5,A5,0.3062,M6,117,4/4,C Major
