type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,929,1787,48:98,C3,C3,0.3195,P1,120,4/4,C Major
note,939,1805,36:85,C2,C2,0.2739,P5,120,4/4,C Major
note,1045,162,55:76,G3,G3,0.2739,P4,120,4/4,C Major
note,1153,81,60:66,C4,C4,0.3195,M3,120,4/4,C Major
note,1230,33,64:80,E4,E4,0.3195,M3,120,4/4,C Major
note,1309,87,60:81,C4,C4,0.3195,P5,120,4/4,C Major
note,1387,119,67:83,G4,G4,0.3195,P4,120,4/4,C Major
note,1476,66,72:79,C5,C5,0.3195,M3,120,4/4,C Major
note,1538,27,76:80,E5,E5,0.3195,M3,120,4/4,C Major
note,1601,81,72:89,C5,C5,0.3195,P5,120,4/4,C Major
note,1678,124,79:89,G5,G5,0.3195,P4,120,4/4,C Major
note,1766,65,84:78,C6,C6,0.3651,M3,120,4/4,C Major
note,1822,24,88:94,E6,E6,0.3195,M3,120,4/4,C Major
note,1895,88,84:86,C6,C6,0.3195,P5,120,4/4,C Major
note,1964,134,91:84,G6,G6,0.3195,P4,120,4/4,C Major
note,2042,78,96:83,C7,C7,0.3195,M3,120,4/4,C Major
note,2105,139,100:102,E7,E7,0.3195,M3,120,4/4,C Major
note,2179,96,96:81,C7,C7,0.3195,P4,120,4/4,C Major
note,2237,73,91:75,G6,G6,0.3195,P5,120,4/4,C Major
note,2314,56,84:79,C6,C6,0.3195,M3,120,4/4,C Major
note,2404,114,88:89,E6,E6,0.3195,M3,120,4/4,C Major
note,2483,88,84:83,C6,C6,0.3195,P4,120,4/4,C Major
note,2544,65,79:80,G5,G5,0.3195,P5,120,4/4,C Major
note,2617,53,72:78,C5,C5,0.3195,M3,120,4/4,C Major
note,2707,100,76:92,E5,E5,0.3195,M3,120,4/4,C Major
note,2780,87,72:87,C5,C5,0.3195,P4,120,4/4,C Major
note,2852,48,67:70,G4,G4,0.2739,P5,120,4/4,C Major
note,2913,68,60:74,C4,C4,0.3195,M3,120,4/4,C Major
note,3014,97,64:82,E4,E4,0.3195,M3,120,4/4,C Major
note,3083,89,60:79,C4,C4,0.3195,P4,120,4/4,C Major
note,3164,220,55:70,G3,G3,0.3195,P5,120,4/4,C Major
note,3238,91,48:68,C3,C3,0.3195,P5,120,4/4,C Major
note,3367,757,41:90,F2,F2,0.3195,P1,120,4/4,C Major
note,3373,1297,29:80,F1,F1,0.2739,P5,120,4/4,C Major
note,3469,52,48:69,C3,C3,0.3195,M6,120,4/4,C Major
note,3541,115,57:77,A3,A3,0.3195,m3,120,4/4,C Major
note,3626,88,60:79,C4,C4,0.3195,P4,120,4/4,C Major
note,3718,29,65:76,F4,F4,0.3195,P4,120,4/4,C Major
note,3787,69,60:84,C4,C4,0.3195,M6,120,4/4,C Major
note,3862,105,69:82,A4,A4,0.3195,m3,120,4/4,C Major
note,3936,66,72:89,C5,C5,0.3195,P4,120,4/4,C Major
