type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,770,136,72:44,C5,C5,0.2041,P1,120,4/4,C Major
note,781,109,60:31,C4,C4,0.1531,P1,120,4/4,C Major
note,1092,330,72:45,C5,C5,0.1021,P1,120,4/4,C Major
note,1114,262,60:26,C4,C4,0.051,P1,120,4/4,C Major
note,1578,84,72:44,C5,C5,0.2041,P1,120,4/4,C Major
note,1585,65,60:34,C4,C4,0.1531,P1,120,4/4,C Major
note,1835,295,72:45,C5,C5,0.1021,P1,120,4/4,C Major
note,1850,226,60:31,C4,C4,0.051,P1,120,4/4,C Major
note,2306,106,72:44,C5,C5,0.2041,P1,120,4/4,C Major
note,2321,67,60:32,C4,C4,0.1531,P1,120,4/4,C Major
note,2560,241,72:50,C5,C5,0.1021,P1,120,4/4,C Major
note,2576,155,60:25,C4,C4,0.051,P1,120,4/4,C Major
note,3030,40,72:46,C5,C5,0.2041,P1,120,4/4,C Major
note,3033,39,60:35,C4,C4,0.1531,P1,120,4/4,C Major
note,3395,335,72:44,C5,C5,0.2552,m3,120,4/4,C Major
note,3399,309,69:36,A4,A4,0.2041,M6,120,4/4,C Major
note,3423,265,60:46,C4,C4,0.1531,P5,120,4/4,C Major
note,3430,81,53:38,F3,F3,0.1021,P1,120,4/4,C Major
note,3511,197,53:3,F3,F3,0.051,P5,120,4/4,C Major
note,3922,100,72:48,C5,C5,0.4082,m3,120,4/4,C Major
note,3929,292,69:50,A4,A4,0.3572,M3,120,4/4,C Major
note,3931,60,53:41,F3,F3,0.3062,P5,120,4/4,C Major
note,3941,45,60:34,C4,C4,0.2552,P1,120,4/4,C Major
note,4216,365,72:54,C5,C5,0.2041,M2,120,4/4,C Major
note,4232,333,70:52,A#4,Bb4,0.1531,m7,120,4/4,C Major
note,4233,305,60:28,C4,C4,0.1021,P5,120,4/4,C Major
note,4242,300,53:28,F3,F3,0.051,P5,120,4/4,C Major
note,4692,341,72:62,C5,C5,0.3572,P1,120,4/4,C Major
note,4694,69,60:42,C4,C4,0.3062,P5,120,4/4,C Major
note,4702,53,53:34,F3,F3,0.2552,P4,120,4/4,C Major
note,4702,78,70:48,A#4,Bb4,0.2552,d5,120,4/4,C Major
note,5039,372,76:67,E5,E5,0.2552,M3,120,4/4,C Major
note,5057,304,60:35,C4,C4,0.2041,m7,120,4/4,C Major
note,5071,293,70:50,A#4,Bb4,0.1531,P4,120,4/4,C Major
note,5088,281,53:29,F3,F3,0.1021,M6,120,4/4,C Major
note,5396,160,74:59,D5,D5,0.2552,M2,120,4/4,C Major
note,5522,361,72:60,C5,C5,0.3062,P5,120,4/4,C Major
note,5527,59,53:46,F3,F3,0.2552,P4,120,4/4,C Major
note,5529,101,70:54,A#4,Bb4,0.2041,m7,120,4/4,C Major
note,5530,51,60:41,C4,C4,0.1531,P4,120,4/4,C Major
note,5885,516,77:62,F5,F5,0.2552,m6,120,4/4,C Major
note,5900,520,69:49,A4,A4,0.2041,M6,120,4/4,C Major
note,5921,465,60:30,C4,C4,0.1531,P5,120,4/4,C Major
note,5924,66,53:20,F3,F3,0.1021,P1,120,4/4,C Major
note,5990,443,53:6,F3,F3,0.051,M6,120,4/4,C Major
note,6400,362,74:51,D5,D5,0.3062,M3,120,4/4,C Major
note,6418,290,58:36,A#3,Bb3,0.2552,P5,120,4/4,C Major
note,6431,65,65:28,F4,F4,0.2041,P5,120,4/4,C Major
note,6698,233,72:60,C5,C5,0.1531,P5,120,4/4,C Major
note,6710,435,65:40,F4,F4,0.1021,m6,120,4/4,C Major
note,6720,210,57:41,A3,A3,0.051,P1,120,4/4,C Major
note,7166,289,69:48,A4,A4,0.4082,P4,120,4/4,C Major
note,7176,292,64:43,E4,E4,0.3572,M3,120,4/4,C Major
note,7187,284,48:43,C3,C3,0.3062,M6,120,4/4,C Major
note,7194,59,57:28,A3,A3,0.2552,m6,120,4/4,C Major
note,7468,271,65:56,F4,F4,0.2041,P4,120,4/4,C Major
note,7478,511,60:46,C4,C4,0.1531,m7,120,4/4,C Major
note,7485,205,50:40,D3,D3,0.1021,P5,120,4/4,C Major
note,7493,174,57:34,A3,A3,0.051,m7,120,4/4,C Major
