type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,968,244,46:32,A#2,Bb2,0.1369,M3,120,4/4,C Major
note,1065,371,74:49,D5,D5,0.0913,P1,120,4/4,C Major
note,1426,317,62:43,D4,D4,0.1826,M3,120,4/4,C Major
note,1718,328,58:39,A#3,Bb3,0.2282,P4,120,4/4,C Major
note,1725,148,53:42,F3,F3,0.1826,M6,120,4/4,C Major
note,1730,138,74:64,D5,D5,0.1369,P1,120,4/4,C Major
note,2012,367,74:68,D5,D5,0.1826,P1,120,4/4,C Major
note,2044,171,62:40,D4,D4,0.1369,P1,120,4/4,C Major
note,2314,689,50:42,D3,D3,0.1369,m6,120,4/4,C Major
note,2333,305,70:61,A#4,Bb4,0.0913,P4,120,4/4,C Major
note,2611,374,65:44,F4,F4,0.1826,P4,120,4/4,C Major
note,2897,623,70:69,A#4,Bb4,0.1826,P1,120,4/4,C Major
note,2898,439,58:36,A#3,Bb3,0.1369,P4,120,4/4,C Major
note,2902,376,53:39,F3,F3,0.0913,P1,120,4/4,C Major
note,3192,63,65:34,F4,F4,0.1369,P4,120,4/4,C Major
note,3478,405,48:41,C3,C3,0.1369,M6,120,4/4,C Major
note,3491,381,69:64,A4,A4,0.0913,d5,120,4/4,C Major
note,3810,360,63:40,D#4,Eb4,0.1826,d5,120,4/4,C Major
note,4072,138,69:59,A4,A4,0.2739,P1,120,4/4,C Major
note,4082,323,57:44,A3,A3,0.2282,M3,120,4/4,C Major
note,4086,279,53:44,F3,F3,0.1826,M3,120,4/4,C Major
note,4360,45,69:65,A4,A4,0.2282,d5,120,4/4,C Major
note,4377,42,63:43,D#4,Eb4,0.1826,d5,120,4/4,C Major
note,4495,117,69:60,A4,A4,0.1369,M3,120,4/4,C Major
note,4669,171,41:44,F2,F2,0.1369,m7,120,4/4,C Major
note,4670,609,75:66,D#5,Eb5,0.0913,m3,120,4/4,C Major
note,4987,344,60:41,C4,C4,0.1369,P5,120,4/4,C Major
note,5250,460,53:41,F3,F3,0.1369,M3,120,4/4,C Major
note,5256,351,57:43,A3,A3,0.0913,m3,120,4/4,C Major
note,5560,46,60:48,C4,C4,0.1369,M2,120,4/4,C Major
note,5872,221,46:39,A#2,Bb2,0.1369,M3,120,4/4,C Major
note,5909,298,74:57,D5,D5,0.0913,P1,120,4/4,C Major
note,6216,260,62:42,D4,D4,0.1826,M6,120,4/4,C Major
note,6479,100,53:44,F3,F3,0.2282,P4,120,4/4,C Major
note,6496,302,58:39,A#3,Bb3,0.1826,M3,120,4/4,C Major
note,6499,170,74:72,D5,D5,0.1369,P1,120,4/4,C Major
note,6788,40,62:51,D4,D4,0.1826,P1,120,4/4,C Major
note,6795,165,74:75,D5,D5,0.1369,M7,120,4/4,C Major
note,7100,142,39:49,D#2,Eb2,0.1826,M7,120,4/4,C Major
note,7113,319,74:61,D5,D5,0.1369,P5,120,4/4,C Major
