type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,766,152,38:45,D2,D2,0.3572
noteOn,768,157,62:43,D4,D4,0.3062
noteOn,780,118,50:31,D3,D3,0.2552
noteOn,928,42,61:61,C#4,Db4,0.3062
noteOn,942,29,37:50,C#2,Db2,0.2552
noteOn,1077,35,59:70,B3,B3,0.3062
noteOn,1093,33,35:49,B1,B1,0.2552
noteOn,1223,34,57:64,A3,A3,0.3062
noteOn,1231,40,33:56,A1,A1,0.2552
noteOn,1373,45,61:62,C#4,Db4,0.3062
noteOn,1379,34,37:57,C#2,Db2,0.2552
noteOn,1516,39,62:57,D4,D4,0.4082
noteOn,1525,33,38:60,D2,D2,0.3572
noteOn,1662,29,66:68,F#4,Gb4,0.5103
noteOn,1665,26,42:70,F#2,Gb2,0.4593
noteOn,1807,35,69:74,A4,A4,0.6124
noteOn,1815,30,33:63,A1,A1,0.5613
noteOn,1816,28,45:63,A2,A2,0.5103
noteOn,1822,28,57:50,A3,A3,0.4593
noteOn,1962,32,37:60,C#2,Db2,0.6124
noteOn,1963,24,49:60,C#3,Db3,0.5613
noteOn,1965,26,73:67,C#5,Db5,0.5103
noteOn,1977,27,61:50,C#4,Db4,0.4593
noteOn,2098,31,74:71,D5,D5,0.6124
noteOn,2107,32,38:61,D2,D2,0.5613
noteOn,2107,30,50:62,D3,D3,0.5613
noteOn,2107,26,62:46,D4,D4,0.5613
noteOn,2251,31,76:78,E5,E5,0.6124
noteOn,2254,25,64:70,E4,E4,0.5613
noteOn,2255,25,52:66,E3,E3,0.5103
noteOn,2261,30,40:54,E2,E2,0.4593
noteOn,2395,28,54:69,F#3,Gb3,0.4082
noteOn,2397,32,42:67,F#2,Gb2,0.3572
noteOn,2403,28,78:75,F#5,Gb5,0.3062
noteOn,2410,28,66:61,F#4,Gb4,0.2552
noteOn,2570,26,79:80,G5,G5,0.4082
noteOn,2571,25,55:68,G3,G3,0.3572
noteOn,2573,27,43:63,G2,G2,0.3062
noteOn,2575,25,67:68,G4,G4,0.2552
noteOn,2857,523,81:85,A5,A5,0.2041
noteOn,2863,488,45:41,A2,A2,0.1531
noteOn,2872,544,57:48,A3,A3,0.1021
noteOn,2873,456,69:59,A4,A4,0.051
noteOn,4119,207,74:48,D5,D5,0.4593
noteOn,4129,127,66:43,F#4,Gb4,0.4082
noteOn,4131,215,69:37,A4,A4,0.3572
noteOn,4297,177,73:64,C#5,Db5,0.4593
noteOn,4300,110,67:42,G4,G4,0.4082
noteOn,4303,101,64:44,E4,E4,0.3572
noteOn,4442,123,71:64,B4,B4,0.5103
noteOn,4448,121,66:44,F#4,Gb4,0.4593
noteOn,4449,109,62:33,D4,D4,0.4082
noteOn,4590,153,69:60,A4,A4,0.5613
noteOn,4604,57,61:38,C#4,Db4,0.5103
noteOn,4612,89,64:43,E4,E4,0.4593
noteOn,4734,70,81:77,A5,A5,0.5613
noteOn,4741,176,71:61,B4,B4,0.5103
noteOn,4746,123,62:41,D4,D4,0.4593
noteOn,4755,135,66:52,F#4,Gb4,0.4082
noteOn,4905,251,81:76,A5,A5,0.5103
noteOn,4908,52,69:66,A4,A4,0.4593
noteOn,4911,109,61:53,C#4,Db4,0.4082
noteOn,4919,106,64:58,E4,E4,0.3572
noteOn,5054,136,59:56,B3,B3,0.4593
noteOn,5059,46,67:62,G4,G4,0.4082
noteOn,5062,122,62:45,D4,D4,0.3572
noteOn,5209,53,61:53,C#4,Db4,0.4593
noteOn,5214,86,57:53,A3,A3,0.4082
noteOn,5218,39,66:65,F#4,Gb4,0.3572
noteOn,5364,160,67:68,G4,G4,0.4593
noteOn,5366,29,62:50,D4,D4,0.4082
noteOn,5384,98,59:55,B3,B3,0.3572
noteOn,5518,126,57:55,A3,A3,0.4593
noteOn,5541,153,66:54,F#4,Gb4,0.4082
noteOn,5553,123,61:40,C#4,Db4,0.3572
noteOn,5689,136,64:62,E4,E4,0.5103
noteOn,5693,127,59:52,B3,B3,0.4593
noteOn,5694,112,55:47,G3,G3,0.4082
noteOn,5847,73,54:48,F#3,Gb3,0.5613
noteOn,5850,156,62:50,D4,D4,0.5103
noteOn,5877,86,57:40,A3,A3,0.4593
noteOn,5990,70,74:76,D5,D5,0.6124
