type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,768,174,62:51,D4,D4,0.3572,P1,120,4/4,C Major
note,776,172,50:45,D3,D3,0.3062,P1,120,4/4,C Major
note,783,155,38:37,D2,D2,0.2552,M7,120,4/4,C Major
note,943,26,61:64,C#4,Db4,0.3062,P1,120,4/4,C Major
note,945,30,37:57,C#2,Db2,0.2552,m7,120,4/4,C Major
note,1095,22,59:56,B3,B3,0.3062,P1,120,4/4,C Major
note,1097,25,35:37,B1,B1,0.2552,m7,120,4/4,C Major
note,1232,29,57:62,A3,A3,0.3062,P1,120,4/4,C Major
note,1235,27,33:40,A1,A1,0.2552,M3,120,4/4,C Major
note,1363,33,37:59,C#2,Db2,0.3062,P1,120,4/4,C Major
note,1370,30,61:60,C#4,Db4,0.2552,M7,120,4/4,C Major
note,1523,33,38:55,D2,D2,0.4082,P1,120,4/4,C Major
note,1526,29,62:67,D4,D4,0.3572,m6,120,4/4,C Major
note,1658,27,42:68,F#2,Gb2,0.5103,P1,120,4/4,C Major
note,1667,27,66:63,F#4,Gb4,0.4593,M6,120,4/4,C Major
note,1804,26,45:59,A2,A2,0.6124,P1,120,4/4,C Major
note,1804,22,69:62,A4,A4,0.6124,P1,120,4/4,C Major
note,1807,29,33:64,A1,A1,0.5103,P1,120,4/4,C Major
note,1813,1,57:42,A3,A3,0.4593,m6,120,4/4,C Major
note,1951,28,49:68,C#3,Db3,0.6124,P1,120,4/4,C Major
note,1952,31,73:71,C#5,Db5,0.5613,P1,120,4/4,C Major
note,1954,28,37:61,C#2,Db2,0.5103,P1,120,4/4,C Major
note,1956,30,61:62,C#4,Db4,0.4593,M7,120,4/4,C Major
note,2094,28,50:70,D3,D3,0.6124,P1,120,4/4,C Major
note,2097,31,74:70,D5,D5,0.5613,P1,120,4/4,C Major
note,2099,29,62:65,D4,D4,0.5103,P1,120,4/4,C Major
note,2103,24,38:62,D2,D2,0.4593,M2,120,4/4,C Major
note,2232,34,52:73,E3,E3,0.6124,P1,120,4/4,C Major
note,2241,34,40:60,E2,E2,0.5613,P1,120,4/4,C Major
note,2243,35,76:64,E5,E5,0.5103,P1,120,4/4,C Major
note,2244,30,64:62,E4,E4,0.4593,m7,120,4/4,C Major
note,2387,28,54:81,F#3,Gb3,0.6124,P1,120,4/4,C Major
note,2393,25,42:78,F#2,Gb2,0.5613,P1,120,4/4,C Major
note,2394,31,78:78,F#5,Gb5,0.5103,P1,120,4/4,C Major
note,2395,30,66:73,F#4,Gb4,0.4593,M7,120,4/4,C Major
note,2522,31,55:92,G3,G3,0.4082,P1,120,4/4,C Major
note,2527,27,43:79,G2,G2,0.3572,P1,120,4/4,C Major
note,2534,27,67:80,G4,G4,0.3062,P1,120,4/4,C Major
note,2536,29,79:85,G5,G5,0.2552,m7,120,4/4,C Major
note,2698,670,57:101,A3,A3,0.2041,P1,120,4/4,C Major
note,2699,635,69:98,A4,A4,0.1531,P1,120,4/4,C Major
note,2701,611,45:99,A2,A2,0.1021,P1,120,4/4,C Major
note,2701,622,81:98,A5,A5,0.1021,P5,120,4/4,C Major
note,4149,202,74:58,D5,D5,0.4593,P4,120,4/4,C Major
note,4153,49,69:50,A4,A4,0.4082,m3,120,4/4,C Major
note,4154,156,66:50,F#4,Gb4,0.3572,P5,120,4/4,C Major
note,4309,173,73:73,C#5,Db5,0.4593,M6,120,4/4,C Major
note,4316,122,64:58,E4,E4,0.4082,m3,120,4/4,C Major
note,4335,104,67:49,G4,G4,0.3572,M3,120,4/4,C Major
note,4454,154,71:76,B4,B4,0.5103,P4,120,4/4,C Major
note,4456,140,66:55,F#4,Gb4,0.4593,M3,120,4/4,C Major
note,4460,116,62:55,D4,D4,0.4082,M2,120,4/4,C Major
note,4594,136,64:51,E4,E4,0.5613,P4,120,4/4,C Major
note,4608,141,69:70,A4,A4,0.5103,m6,120,4/4,C Major
note,4610,115,61:53,C#4,Db4,0.4593,P4,120,4/4,C Major
note,4739,114,66:57,F#4,Gb4,0.5613,m3,120,4/4,C Major
note,4742,65,81:81,A5,A5,0.5103,P5,120,4/4,C Major
note,4745,115,62:42,D4,D4,0.4593,M6,120,4/4,C Major
