type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,924,101,63:56,D#4,Eb4,0.1369
noteOn,1116,93,44:49,G#2,Ab2,0.3195
noteOn,1271,99,68:54,G#4,Ab4,0.4108
noteOn,1419,124,80:60,G#5,Ab5,0.5477
noteOn,1442,56,60:37,C4,C4,0.5477
noteOn,1448,60,72:47,C5,C5,0.5021
noteOn,1556,99,70:64,A#4,Bb4,0.5477
noteOn,1586,63,56:40,G#3,Ab3,0.5021
noteOn,1683,85,82:76,A#5,Bb5,0.5934
noteOn,1695,95,51:45,D#3,Eb3,0.5477
noteOn,1698,61,73:53,C#5,Db5,0.5021
noteOn,1797,92,71:68,B4,B4,0.5477
noteOn,1808,37,63:45,D#4,Eb4,0.5021
noteOn,1893,37,56:48,G#3,Ab3,0.5934
noteOn,1894,96,83:76,B5,B5,0.5477
noteOn,1910,88,74:58,D5,D5,0.5021
noteOn,2007,68,72:71,C5,C5,0.5477
noteOn,2012,54,44:40,G#2,Ab2,0.5021
noteOn,2119,53,60:52,C4,C4,0.5934
noteOn,2131,38,84:69,C6,C6,0.5477
noteOn,2145,49,75:59,D#5,Eb5,0.5021
noteOn,2213,109,73:75,C#5,Db5,0.5477
noteOn,2225,47,56:56,G#3,Ab3,0.5021
noteOn,2311,74,51:61,D#3,Eb3,0.5934
noteOn,2331,70,85:77,C#6,Db6,0.5477
noteOn,2342,66,76:64,E5,E5,0.5021
noteOn,2427,33,63:58,D#4,Eb4,0.5477
noteOn,2432,103,74:73,D5,D5,0.5021
noteOn,2529,33,56:52,G#3,Ab3,0.5934
noteOn,2533,66,86:77,D6,D6,0.5477
noteOn,2546,46,77:63,F5,F5,0.5021
noteOn,2639,61,44:33,G#2,Ab2,0.5477
noteOn,2656,99,75:78,D#5,Eb5,0.5021
noteOn,2745,94,87:79,D#6,Eb6,0.5934
noteOn,2757,77,61:55,C#4,Db4,0.5477
noteOn,2762,67,79:70,G5,G5,0.5021
noteOn,2868,74,55:56,G3,G3,0.5477
noteOn,2869,70,77:73,F5,F5,0.5021
noteOn,2971,34,89:77,F6,F6,0.5934
noteOn,2979,76,80:71,G#5,Ab5,0.5477
noteOn,2982,62,51:57,D#3,Eb3,0.5021
noteOn,3083,98,75:77,D#5,Eb5,0.5477
noteOn,3090,32,63:60,D#4,Eb4,0.5021
noteOn,3166,59,87:79,D#6,Eb6,0.5934
noteOn,3173,71,79:77,G5,G5,0.5477
noteOn,3182,39,55:56,G3,G3,0.5021
noteOn,3288,97,72:74,C5,C5,0.5477
noteOn,3295,38,44:56,G#2,Ab2,0.5021
noteOn,3388,25,84:61,C6,C6,0.5934
noteOn,3410,49,75:65,D#5,Eb5,0.5477
noteOn,3413,42,60:57,C4,C4,0.5021
noteOn,3494,97,70:75,A#4,Bb4,0.5477
noteOn,3505,76,56:64,G#3,Ab3,0.5021
noteOn,3605,78,82:74,A#5,Bb5,0.5934
