type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,952,82,42:43,F#2,Gb2,0.4564,P1,120,4/4,C Major
note,986,82,54:42,F#3,Gb3,0.4108,m3,120,4/4,C Major
note,1055,60,57:53,A3,A3,0.3651,P1,120,4/4,C Major
note,1058,48,45:44,A2,A2,0.3195,P4,120,4/4,C Major
note,1133,46,40:43,E2,E2,0.2739,P1,120,4/4,C Major
note,1133,57,52:53,E3,E3,0.2739,M7,120,4/4,C Major
note,1201,37,41:51,F2,F2,0.1826,P1,120,4/4,C Major
note,1201,58,53:59,F3,F3,0.1826,M6,120,4/4,C Major
note,1288,43,62:63,D4,D4,0.1826,P1,120,4/4,C Major
note,1297,41,50:59,D3,D3,0.1369,m3,120,4/4,C Major
note,1713,135,53:53,F3,F3,0.4564,P1,120,4/4,C Major
note,1722,96,41:54,F2,F2,0.4108,m3,120,4/4,C Major
note,1798,99,56:75,G#3,Ab3,0.3651,P1,120,4/4,C Major
note,1803,89,44:73,G#2,Ab2,0.3195,P5,120,4/4,C Major
note,1874,80,51:82,D#3,Eb3,0.2739,P1,120,4/4,C Major
note,1877,86,39:56,D#2,Eb2,0.2282,m2,120,4/4,C Major
note,1943,90,40:65,E2,E2,0.1826,P1,120,4/4,C Major
note,1943,73,52:82,E3,E3,0.1826,M6,120,4/4,C Major
note,2029,57,61:89,C#4,Db4,0.1826,P1,120,4/4,C Major
note,2045,45,49:87,C#3,Db3,0.1826,m2,120,4/4,C Major
note,2445,34,48:84,C3,C3,0.2739,P1,120,4/4,C Major
note,2445,40,60:88,C4,C4,0.2739,P1,120,4/4,C Major
note,2518,409,60:84,C4,C4,0.2739,P1,120,4/4,C Major
note,2529,307,48:85,C3,C3,0.2282,P4,120,4/4,C Major
note,2854,130,43:64,G2,G2,0.3651,P1,120,4/4,C Major
note,2866,126,55:66,G3,G3,0.3195,P4,120,4/4,C Major
note,2972,89,38:60,D2,D2,0.2739,P1,120,4/4,C Major
note,2972,116,50:75,D3,D3,0.2739,M7,120,4/4,C Major
note,3032,88,39:76,D#2,Eb2,0.1826,P1,120,4/4,C Major
note,3066,74,51:88,D#3,Eb3,0.1369,M3,120,4/4,C Major
note,3168,181,47:85,B2,B2,0.0913,P1,120,4/4,C Major
note,3172,168,59:95,B3,B3,0.0456,P5,120,4/4,C Major
note,3803,32,90:93,F#6,Gb6,0.5021,m3,120,4/4,C Major
note,3808,31,63:85,D#4,Eb4,0.4564,m3,120,4/4,C Major
note,3808,27,78:92,F#5,Gb5,0.4564,P5,120,4/4,C Major
note,3812,31,59:80,B3,B3,0.3651,m6,120,4/4,C Major
note,3819,138,51:72,D#3,Eb3,0.3195,m3,120,4/4,C Major
note,3821,38,54:66,F#3,Gb3,0.2739,P1,120,4/4,C Major
note,3900,57,78:104,F#5,Gb5,0.2282,P5,120,4/4,C Major
