type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,0,239,57:96,A3,A3,0.5477,m3,120,4/4,C Major
note,0,239,60:96,C4,C4,0.5477,M3,120,4/4,C Major
note,0,239,64:96,E4,E4,0.5477,M7,120,4/4,C Major
note,0,239,75:96,D#5,Eb5,0.5477,d5,120,4/4,C Major
note,240,239,57:96,A3,A3,0.5021,m3,120,4/4,C Major
note,240,239,60:96,C4,C4,0.5021,M3,120,4/4,C Major
note,240,239,64:96,E4,E4,0.5021,P1,120,4/4,C Major
note,240,239,76:96,E5,E5,0.5021,P5,120,4/4,C Major
note,480,239,57:96,A3,A3,0.5477,m3,120,4/4,C Major
note,480,239,60:96,C4,C4,0.5477,M3,120,4/4,C Major
note,480,239,64:96,E4,E4,0.5477,P1,120,4/4,C Major
note,480,359,76:96,E5,E5,0.5477,P5,120,4/4,C Major
note,720,239,57:96,A3,A3,0.5021,m3,120,4/4,C Major
note,720,239,60:96,C4,C4,0.5021,M3,120,4/4,C Major
note,720,239,64:96,E4,E4,0.5021,P1,120,4/4,C Major
note,840,119,76:96,E5,E5,0.3651,P5,120,4/4,C Major
note,960,239,57:96,A3,A3,0.5021,m3,120,4/4,C Major
note,960,239,60:96,C4,C4,0.5021,M3,120,4/4,C Major
note,960,239,64:96,E4,E4,0.5021,P1,120,4/4,C Major
note,960,479,76:96,E5,E5,0.5021,P5,120,4/4,C Major
note,1200,239,57:96,A3,A3,0.4564,m3,120,4/4,C Major
note,1200,239,60:96,C4,C4,0.4564,M3,120,4/4,C Major
note,1200,239,64:96,E4,E4,0.4564,P5,120,4/4,C Major
note,1440,239,57:96,A3,A3,0.5934,m3,120,4/4,C Major
note,1440,239,60:96,C4,C4,0.5934,M3,120,4/4,C Major
note,1440,239,64:96,E4,E4,0.5934,m6,120,4/4,C Major
note,1440,359,72:96,C5,C5,0.5934,m3,120,4/4,C Major
note,1680,239,57:96,A3,A3,0.639,m3,120,4/4,C Major
note,1680,239,60:96,C4,C4,0.639,M3,120,4/4,C Major
note,1680,239,64:96,E4,E4,0.639,P4,120,4/4,C Major
note,1800,119,69:96,A4,A4,0.5021,P1,120,4/4,C Major
note,1920,239,57:96,A3,A3,0.6847,M2,120,4/4,C Major
note,1920,239,59:96,B3,B3,0.6847,m3,120,4/4,C Major
note,1920,239,62:96,D4,D4,0.6847,M2,120,4/4,C Major
note,1920,239,64:96,E4,E4,0.6847,P4,120,4/4,C Major
note,1920,239,69:96,A4,A4,0.6847,P1,120,4/4,C Major
note,2160,239,57:96,A3,A3,0.639,M2,120,4/4,C Major
note,2160,239,59:96,B3,B3,0.639,m3,120,4/4,C Major
note,2160,239,62:96,D4,D4,0.639,M2,120,4/4,C Major
note,2160,239,64:96,E4,E4,0.639,M3,120,4/4,C Major
note,2160,239,68:96,G#4,Ab4,0.639,M7,120,4/4,C Major
