type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1128,117,75:75,D#5,Eb5,0.3572,m2,117,4/4,C Major
note,1201,191,76:87,E5,E5,0.3572,M3,117,4/4,C Major
note,1223,141,60:56,C4,C4,0.3062,m3,117,4/4,C Major
note,1225,141,57:55,A3,A3,0.2552,P5,117,4/4,C Major
note,1225,170,64:54,E4,E4,0.2552,M3,117,4/4,C Major
note,1501,52,60:54,C4,C4,0.4082,M3,117,4/4,C Major
note,1502,52,64:50,E4,E4,0.3572,P5,117,4/4,C Major
note,1514,37,57:44,A3,A3,0.4082,P5,117,4/4,C Major
note,1678,131,76:90,E5,E5,0.6124,P1,117,4/4,C Major
note,1697,64,64:49,E4,E4,0.5613,M3,117,4/4,C Major
note,1704,57,60:51,C4,C4,0.5103,m3,117,4/4,C Major
note,1708,57,57:45,A3,A3,0.4593,P1,117,4/4,C Major
note,1881,67,57:55,A3,A3,0.5613,P5,117,4/4,C Major
note,1889,48,64:53,E4,E4,0.5103,M3,117,4/4,C Major
note,1892,48,60:60,C4,C4,0.4593,M3,117,4/4,C Major
note,1952,39,76:84,E5,E5,0.4082,P1,117,4/4,C Major
note,2038,399,76:83,E5,E5,0.5613,P1,117,4/4,C Major
note,2044,60,64:49,E4,E4,0.5103,M3,117,4/4,C Major
note,2047,52,60:52,C4,C4,0.4593,m3,117,4/4,C Major
note,2050,57,57:54,A3,A3,0.4082,P5,117,4/4,C Major
note,2224,58,64:60,E4,E4,0.5103,M3,117,4/4,C Major
note,2226,55,60:57,C4,C4,0.4593,m3,117,4/4,C Major
note,2228,58,57:55,A3,A3,0.4082,m3,117,4/4,C Major
note,2399,236,72:83,C5,C5,0.6634,P1,117,4/4,C Major
note,2411,63,60:59,C4,C4,0.6124,M3,117,4/4,C Major
note,2412,59,64:56,E4,E4,0.5613,P5,117,4/4,C Major
note,2415,56,57:51,A3,A3,0.5103,P5,117,4/4,C Major
note,2584,46,64:55,E4,E4,0.5103,M3,117,4/4,C Major
note,2586,55,60:63,C4,C4,0.5103,m3,117,4/4,C Major
note,2589,52,57:42,A3,A3,0.5613,P1,117,4/4,C Major
note,2657,30,69:80,A4,A4,0.5613,P1,117,4/4,C Major
note,2751,91,57:49,A3,A3,0.7655,P1,117,4/4,C Major
note,2754,187,69:82,A4,A4,0.7144,m7,117,4/4,C Major
note,2764,78,59:56,B3,B3,0.6634,P4,117,4/4,C Major
note,2765,69,64:40,E4,E4,0.6124,M2,117,4/4,C Major
note,2766,73,62:55,D4,D4,0.5613,d5,117,4/4,C Major
note,2936,53,68:73,G#4,Ab4,0.7144,d5,117,4/4,C Major
note,2969,38,62:49,D4,D4,0.6634,m3,117,4/4,C Major
note,2971,41,59:53,B3,B3,0.6124,P4,117,4/4,C Major
note,2971,33,64:34,E4,E4,0.6124,P5,117,4/4,C Major
note,2979,33,57:41,A3,A3,0.5103,M7,117,4/4,C Major
note,3118,705,68:72,G#4,Ab4,0.6634,M6,117,4/4,C Major
note,3121,72,59:57,B3,B3,0.6124,m3,117,4/4,C Major
note,3127,53,62:50,D4,D4,0.5613,P4,117,4/4,C Major
note,3129,52,57:47,A3,A3,0.5103,P5,117,4/4,C Major
note,3129,54,64:46,E4,E4,0.5103,P1,117,4/4,C Major
note,3295,68,64:53,E4,E4,0.6124,M2,117,4/4,C Major
note,3301,61,62:57,D4,D4,0.5613,P4,117,4/4,C Major
note,3309,54,57:48,A3,A3,0.5103,M2,117,4/4,C Major
note,3311,60,59:61,B3,B3,0.4593,m3,117,4/4,C Major
note,3483,58,62:61,D4,D4,0.6634,M2,117,4/4,C Major
note,3484,51,64:59,E4,E4,0.6124,P5,117,4/4,C Major
note,3491,51,57:48,A3,A3,0.5613,M2,117,4/4,C Major
note,3494,47,59:56,B3,B3,0.5103,P4,117,4/4,C Major
note,3656,55,64:59,E4,E4,0.6634,P5,117,4/4,C Major
note,3664,53,57:54,A3,A3,0.6124,P4,117,4/4,C Major
note,3664,53,62:65,D4,D4,0.6124,m3,117,4/4,C Major
note,3671,46,59:56,B3,B3,0.5103,m3,117,4/4,C Major
note,3829,251,74:77,D5,D5,0.7655,m7,117,4/4,C Major
