type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1131,1147,61:46,C#4,Db4,0.2041,m3,117,4/4,C Major
note,1142,1145,58:44,A#3,Bb3,0.1531,M3,117,4/4,C Major
note,1150,3497,30:36,F#1,Gb1,0.1021,P1,117,4/4,C Major
note,1158,3498,42:40,F#2,Gb2,0.051,P1,117,4/4,C Major
note,2972,775,66:54,F#4,Gb4,0.1531,P4,117,4/4,C Major
note,2975,626,61:47,C#4,Db4,0.1021,m3,117,4/4,C Major
note,2978,686,58:44,A#3,Bb3,0.051,P5,117,4/4,C Major
note,4335,348,65:58,F4,F4,0.1531,m3,117,4/4,C Major
note,4336,353,68:65,G#4,Ab4,0.1021,M6,117,4/4,C Major
note,4340,334,59:56,B3,B3,0.051,M6,117,4/4,C Major
note,4928,1316,68:55,G#4,Ab4,0.2552,m3,117,4/4,C Major
note,4932,1252,65:55,F4,F4,0.2041,M7,117,4/4,C Major
note,4941,3419,42:47,F#2,Gb2,0.1531,P4,117,4/4,C Major
note,4941,1238,59:50,B3,B3,0.1531,P4,117,4/4,C Major
note,4945,3331,30:41,F#1,Gb1,0.051,M3,117,4/4,C Major
note,6939,551,70:46,A#4,Bb4,0.1531,M3,117,4/4,C Major
note,6951,512,66:39,F#4,Gb4,0.1021,P4,117,4/4,C Major
note,6954,516,61:36,C#4,Db4,0.051,M6,117,4/4,C Major
note,7819,519,70:67,A#4,Bb4,0.1531,d5,117,4/4,C Major
note,7825,426,64:53,E4,E4,0.1021,m3,117,4/4,C Major
note,7833,424,61:49,C#4,Db4,0.051,m7,117,4/4,C Major
note,8995,1161,71:67,B4,B4,0.2552,P4,117,4/4,C Major
note,8999,1025,66:58,F#4,Gb4,0.2041,P1,117,4/4,C Major
note,9000,4792,42:49,F#2,Gb2,0.1531,M6,117,4/4,C Major
note,9018,2631,63:52,D#4,Eb4,0.1021,M6,117,4/4,C Major
note,9028,4715,30:44,F#1,Gb1,0.051,P5,117,4/4,C Major
note,10803,70,73:46,C#5,Db5,0.1531,P1,117,4/4,C Major
note,10873,237,73:3,C#5,Db5,0.1531,M2,117,4/4,C Major
note,11058,230,71:55,B4,B4,0.1021,m2,117,4/4,C Major
note,11253,253,70:57,A#4,Bb4,0.1021,m2,117,4/4,C Major
note,11488,336,71:61,B4,B4,0.2041,M3,117,4/4,C Major
note,11819,1732,75:58,D#5,Eb5,0.1531,m7,117,4/4,C Major
note,11846,1873,65:40,F4,F4,0.1021,m3,117,4/4,C Major
note,11848,1917,68:37,G#4,Ab4,0.051,P4,117,4/4,C Major
note,13398,1062,73:45,C#5,Db5,0.051,M2,117,4/4,C Major
note,14269,362,71:48,B4,B4,0.2552,P4,117,4/4,C Major
note,14291,4068,42:32,F#2,Gb2,0.2041,P1,117,4/4,C Major
note,14304,4391,66:30,F#4,Gb4,0.1531,P1,117,4/4,C Major
note,14325,3879,30:24,F#1,Gb1,0.1021,M3,117,4/4,C Major
note,14611,318,70:48,A#4,Bb4,0.1021,P4,117,4/4,C Major
note,14886,373,75:54,D#5,Eb5,0.1021,M2,117,4/4,C Major
note,15179,329,73:46,C#5,Db5,0.051,P1,117,4/4,C Major
note,15681,3015,73:43,C#5,Db5,0.051,m3,117,4/4,C Major
note,18583,548,70:42,A#4,Bb4,0.051,m2,117,4/4,C Major
note,19078,128,71:52,B4,B4,0.1531,M2,117,4/4,C Major
note,19232,631,73:53,C#5,Db5,0.1531,P5,117,4/4,C Major
note,19268,132,42:27,F#2,Gb2,0.1021,P1,117,4/4,C Major
note,19565,162,54:42,F#3,Gb3,0.2041,P1,117,4/4,C Major
note,19768,426,66:55,F#4,Gb4,0.3062,m6,117,4/4,C Major
note,19778,221,58:42,A#3,Bb3,0.3062,m3,117,4/4,C Major
note,19787,218,61:37,C#4,Db4,0.2552,P5,117,4/4,C Major
note,19966,150,54:38,F#3,Gb3,0.2041,M7,117,4/4,C Major
note,20140,413,65:63,F4,F4,0.2041,M3,117,4/4,C Major
note,20151,232,61:44,C#4,Db4,0.2041,M2,117,4/4,C Major
note,20154,202,59:41,B3,B3,0.1531,P4,117,4/4,C Major
note,20365,76,54:16,F#3,Gb3,0.2552,P1,117,4/4,C Major
