type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,960,960,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,1833,177,62:62,D4,D4,0.2905
noteOn,1890,70,58:53,A#3,Bb3,0.2582
noteOn,2003,120,57:58,A3,A3,0.2259
noteOn,2138,92,58:68,A#3,Bb3,0.1936
noteOn,2312,86,53:61,F3,F3,0.1614
noteOn,2495,65,65:71,F4,F4,0.2582
noteOn,2503,62,62:63,D4,D4,0.2259
noteOn,2525,63,34:65,A#1,Bb1,0.1936
noteOn,2535,68,46:61,A#2,Bb2,0.1614
noteOn,3330,83,62:61,D4,D4,0.1291
noteOn,3348,67,58:54,A#3,Bb3,0.0968
noteOn,3357,73,46:58,A#2,Bb2,0.0645
noteOn,3375,78,34:53,A#1,Bb1,0.0323
noteOn,4943,90,58:61,A#3,Bb3,0.2905
noteOn,4943,154,62:63,D4,D4,0.2905
noteOn,5065,158,57:69,A3,A3,0.2259
noteOn,5245,88,58:72,A#3,Bb3,0.1936
noteOn,5400,95,53:76,F3,F3,0.1614
noteOn,5590,62,62:77,D4,D4,0.2582
noteOn,5598,69,65:78,F4,F4,0.2259
noteOn,5607,68,34:68,A#1,Bb1,0.1936
noteOn,5613,65,46:68,A#2,Bb2,0.1614
noteOn,6413,105,62:63,D4,D4,0.1291
noteOn,6447,63,58:58,A#3,Bb3,0.0968
noteOn,6458,100,46:58,A#2,Bb2,0.0645
noteOn,6465,102,34:54,A#1,Bb1,0.0323
noteOn,8018,159,62:60,D4,D4,0.2582
noteOn,8048,75,58:56,A#3,Bb3,0.2259
noteOn,8180,140,57:64,A3,A3,0.2259
noteOn,8320,100,58:63,A#3,Bb3,0.2259
noteOn,8495,87,53:63,F3,F3,0.2905
noteOn,8698,157,65:66,F4,F4,0.2905
noteOn,8713,147,62:67,D4,D4,0.2582
noteOn,8870,155,61:77,C#4,Db4,0.2582
noteOn,9050,93,62:73,D4,D4,0.2582
noteOn,9215,110,58:69,A#3,Bb3,0.2905
noteOn,9405,107,70:70,A#4,Bb4,0.2905
noteOn,9437,171,65:69,F4,F4,0.2582
noteOn,9440,128,66:24,F#4,Gb4,0.2259
noteOn,9583,145,64:77,E4,E4,0.2259
noteOn,9765,103,65:71,F4,F4,0.2259
noteOn,9913,120,62:79,D4,D4,0.2582
