type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,7003,1861,62:46,D4,D4,0.3195,M6,117,4/4,C Major
note,7009,7610,41:36,F2,F2,0.2739,m3,117,4/4,C Major
note,7018,7566,38:34,D2,D2,0.2282,P5,117,4/4,C Major
note,7020,7596,57:36,A3,A3,0.1826,P5,117,4/4,C Major
note,7025,7539,50:36,D3,D3,0.1369,P4,117,4/4,C Major
note,7029,7545,45:40,A2,A2,0.0913,m6,117,4/4,C Major
note,7033,7535,53:32,F3,F3,0.0456,m6,117,4/4,C Major
note,8665,1428,61:42,C#4,Db4,0.0456,m2,117,4/4,C Major
note,9978,1772,62:44,D4,D4,0.0456,m3,117,4/4,C Major
note,11479,1656,65:46,F4,F4,0.0456,M3,117,4/4,C Major
note,12864,1421,61:39,C#4,Db4,0.0456,m2,117,4/4,C Major
note,14185,438,62:38,D4,D4,0.0456,P1,117,4/4,C Major
note,15655,1516,62:47,D4,D4,0.3195,P1,117,4/4,C Major
note,15671,7202,38:41,D2,D2,0.2739,P1,117,4/4,C Major
note,15673,7230,50:42,D3,D3,0.2282,M3,117,4/4,C Major
note,15684,7264,46:45,A#2,Bb2,0.1826,m3,117,4/4,C Major
note,15685,7295,43:38,G2,G2,0.1369,m3,117,4/4,C Major
note,15686,7312,58:32,A#3,Bb3,0.0913,m3,117,4/4,C Major
note,15689,7270,55:28,G3,G3,0.0456,d5,117,4/4,C Major
note,17034,1367,61:43,C#4,Db4,0.0456,m2,117,4/4,C Major
note,18295,1678,62:44,D4,D4,0.0456,P4,117,4/4,C Major
note,19618,1738,67:54,G4,G4,0.0456,d5,117,4/4,C Major
note,21140,1476,61:40,C#4,Db4,0.0456,m2,117,4/4,C Major
note,22545,459,62:35,D4,D4,0.0456,m2,117,4/4,C Major
note,24051,1589,37:48,C#2,Db2,0.2282,M3,117,4/4,C Major
note,24054,1326,65:43,F4,F4,0.1826,M3,117,4/4,C Major
note,24061,1639,49:42,C#3,Db3,0.1369,d5,117,4/4,C Major
note,24066,1557,55:34,G3,G3,0.0913,m3,117,4/4,C Major
note,24073,1603,58:36,A#3,Bb3,0.0456,d5,117,4/4,C Major
note,25306,363,64:42,E4,E4,0.0456,M2,117,4/4,C Major
note,26499,502,62:62,D4,D4,0.2282,P1,117,4/4,C Major
note,26510,425,38:56,D2,D2,0.1826,P1,117,4/4,C Major
note,26514,411,50:57,D3,D3,0.1369,m6,117,4/4,C Major
note,26514,446,58:53,A#3,Bb3,0.1369,m3,117,4/4,C Major
note,26520,408,55:46,G3,G3,0.0456,d5,117,4/4,C Major
note,27821,2420,61:64,C#4,Db4,0.2282,M6,117,4/4,C Major
note,27836,1164,52:55,E3,E3,0.1826,d5,117,4/4,C Major
note,27836,1263,58:57,A#3,Bb3,0.1826,d5,117,4/4,C Major
note,27840,1188,40:53,E2,E2,0.0913,m3,117,4/4,C Major
