type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1127,38,66:97,F#4,Gb4,0.7144,P1,117,4/4,C Major
note,1133,96,90:99,F#6,Gb6,0.6634,P4,117,4/4,C Major
note,1137,22,61:78,C#4,Db4,0.6124,m3,117,4/4,C Major
note,1138,27,58:77,A#3,Bb3,0.5613,M3,117,4/4,C Major
note,1144,32,54:76,F#3,Gb3,0.5103,M3,117,4/4,C Major
note,1209,125,94:84,A#6,Bb6,0.7144,M6,117,4/4,C Major
note,1257,99,85:75,C#6,Db6,0.7144,P5,117,4/4,C Major
note,1338,23,66:58,F#4,Gb4,0.7144,P1,117,4/4,C Major
note,1338,70,90:82,F#6,Gb6,0.7144,P5,117,4/4,C Major
note,1344,35,59:42,B3,B3,0.6124,M3,117,4/4,C Major
note,1346,24,63:55,D#4,Eb4,0.5613,M6,117,4/4,C Major
note,1363,28,54:47,F#3,Gb3,0.5103,M6,117,4/4,C Major
note,1406,80,87:76,D#6,Eb6,0.5103,m3,117,4/4,C Major
note,1472,87,90:80,F#6,Gb6,0.5103,P1,117,4/4,C Major
note,1537,78,66:87,F#4,Gb4,0.5103,P1,117,4/4,C Major
note,1541,119,54:39,F#3,Gb3,0.4593,P5,117,4/4,C Major
note,1543,78,85:96,C#6,Db6,0.4082,P1,117,4/4,C Major
note,1548,91,61:78,C#4,Db4,0.3572,m3,117,4/4,C Major
note,1552,107,58:75,A#3,Bb3,0.3062,m6,117,4/4,C Major
note,1615,109,90:88,F#6,Gb6,0.4082,m6,117,4/4,C Major
note,1682,58,82:85,A#5,Bb5,0.4082,m3,117,4/4,C Major
note,1749,71,85:77,C#6,Db6,0.4082,P5,117,4/4,C Major
note,1808,65,78:82,F#5,Gb5,0.5103,M3,117,4/4,C Major
note,1873,85,82:71,A#5,Bb5,0.5103,M3,117,4/4,C Major
note,1940,34,54:77,F#3,Gb3,0.5103,P1,117,4/4,C Major
note,1949,25,78:69,F#5,Gb5,0.4593,P1,117,4/4,C Major
note,1959,27,42:48,F#2,Gb2,0.4082,M3,117,4/4,C Major
note,2014,98,82:74,A#5,Bb5,0.5613,M6,117,4/4,C Major
note,2088,48,73:66,C#5,Db5,0.5613,P4,117,4/4,C Major
note,2147,64,78:70,F#5,Gb5,0.5613,m3,117,4/4,C Major
note,2166,44,63:60,D#4,Eb4,0.5613,M3,117,4/4,C Major
note,2168,42,59:62,B3,B3,0.5103,M3,117,4/4,C Major
note,2232,49,75:67,D#5,Eb5,0.4593,m3,117,4/4,C Major
note,2281,70,78:62,F#5,Gb5,0.4593,P4,117,4/4,C Major
note,2351,60,73:74,C#5,Db5,0.5103,P1,117,4/4,C Major
note,2354,78,61:61,C#4,Db4,0.5103,P4,117,4/4,C Major
note,2360,29,66:41,F#4,Gb4,0.4593,m6,117,4/4,C Major
note,2381,54,58:50,A#3,Bb3,0.4593,m6,117,4/4,C Major
note,2422,84,78:73,F#5,Gb5,0.4082,m6,117,4/4,C Major
note,2485,57,70:81,A#4,Bb4,0.4082,m3,117,4/4,C Major
note,2546,79,73:79,C#5,Db5,0.4082,P5,117,4/4,C Major
note,2622,59,66:70,F#4,Gb4,0.5613,M3,117,4/4,C Major
note,2670,68,70:73,A#4,Bb4,0.5613,M6,117,4/4,C Major
note,2733,29,49:76,C#3,Db3,0.5103,P1,117,4/4,C Major
note,2736,34,37:66,C#2,Db2,0.4593,P1,117,4/4,C Major
note,2759,72,61:75,C#4,Db4,0.4082,P1,117,4/4,C Major
note,2830,69,73:69,C#5,Db5,0.6124,P4,117,4/4,C Major
note,2895,59,68:67,G#4,Ab4,0.6124,m3,117,4/4,C Major
note,2948,38,65:65,F4,F4,0.6124,m6,117,4/4,C Major
note,2950,30,73:62,C#5,Db5,0.5613,P4,117,4/4,C Major
note,2955,42,56:56,G#3,Ab3,0.5613,P4,117,4/4,C Major
note,2960,35,61:50,C#4,Db4,0.5103,P5,117,4/4,C Major
note,3018,42,68:65,G#4,Ab4,0.5103,M6,117,4/4,C Major
note,3146,28,59:63,B3,B3,0.6124,m3,117,4/4,C Major
note,3147,51,56:65,G#3,Ab3,0.5613,P5,117,4/4,C Major
