type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,757,569,57:32,A3,A3,0.2041,P1,120,4/4,C Major
note,765,597,69:37,A4,A4,0.1531,M2,120,4/4,C Major
note,1037,412,71:64,B4,B4,0.2041,P1,120,4/4,C Major
note,1057,260,59:46,B3,B3,0.1531,M2,120,4/4,C Major
note,1291,570,73:79,C#5,Db5,0.3062,P1,120,4/4,C Major
note,1320,122,61:51,C#4,Db4,0.2552,m2,120,4/4,C Major
note,1647,1593,74:70,D5,D5,0.2041,P1,120,4/4,C Major
note,1651,1341,62:34,D4,D4,0.1531,P1,120,4/4,C Major
note,1661,1569,50:34,D3,D3,0.1021,M3,120,4/4,C Major
note,1673,1700,54:35,F#3,Gb3,0.051,P5,120,4/4,C Major
note,3221,102,73:55,C#5,Db5,0.3062,M2,120,4/4,C Major
note,3316,212,71:52,B4,B4,0.2552,M2,120,4/4,C Major
note,3512,816,69:41,A4,A4,0.2041,m6,120,4/4,C Major
note,3521,985,49:29,C#3,Db3,0.1531,m3,120,4/4,C Major
note,3530,1523,52:20,E3,E3,0.1021,P4,120,4/4,C Major
note,3536,1580,57:20,A3,A3,0.051,P1,120,4/4,C Major
note,4445,437,69:50,A4,A4,0.1021,M2,120,4/4,C Major
note,4708,300,71:62,B4,B4,0.1021,M3,120,4/4,C Major
note,4970,272,67:60,G4,G4,0.2041,P4,120,4/4,C Major
note,5228,398,50:29,D3,D3,0.3572,M3,120,4/4,C Major
note,5228,371,54:38,F#3,Gb3,0.3572,P1,120,4/4,C Major
note,5229,114,66:50,F#4,Gb4,0.2552,m2,120,4/4,C Major
note,5391,32,67:37,G4,G4,0.3572,m2,120,4/4,C Major
note,5444,35,66:50,F#4,Gb4,0.4593,M2,120,4/4,C Major
note,5490,46,64:49,E4,E4,0.4082,M2,120,4/4,C Major
note,5541,108,66:52,F#4,Gb4,0.3572,M2,120,4/4,C Major
note,5636,151,52:37,E3,E3,0.3062,m3,120,4/4,C Major
note,5637,154,55:44,G3,G3,0.2552,P1,120,4/4,C Major
note,5647,183,67:54,G4,G4,0.2041,M2,120,4/4,C Major
note,5804,689,69:57,A4,A4,0.1531,P1,120,4/4,C Major
note,5815,608,57:30,A3,A3,0.1021,m3,120,4/4,C Major
note,5826,541,54:36,F#3,Gb3,0.051,P4,120,4/4,C Major
note,6388,380,71:59,B4,B4,0.3062,P1,120,4/4,C Major
note,6408,378,59:40,B3,B3,0.2552,P5,120,4/4,C Major
note,6415,368,52:38,E3,E3,0.2041,m3,120,4/4,C Major
note,6415,409,55:36,G3,G3,0.2041,d5,120,4/4,C Major
note,6688,224,73:73,C#5,Db5,0.3572,P1,120,4/4,C Major
note,6703,169,61:54,C#4,Db4,0.3062,d5,120,4/4,C Major
note,7044,693,55:40,G3,G3,0.2552,d5,120,4/4,C Major
note,7050,754,73:63,C#5,Db5,0.2041,P1,120,4/4,C Major
note,7064,416,61:41,C#4,Db4,0.1531,M6,120,4/4,C Major
note,7065,550,52:40,E3,E3,0.1021,M2,120,4/4,C Major
note,7067,888,50:35,D3,D3,0.051,P1,120,4/4,C Major
note,7823,253,74:46,D5,D5,0.2041,m6,120,4/4,C Major
note,7829,214,54:38,F#3,Gb3,0.1531,m6,120,4/4,C Major
note,7835,273,62:30,D4,D4,0.1021,P1,120,4/4,C Major
note,8207,527,74:59,D5,D5,0.2041,P1,120,4/4,C Major
note,8229,343,62:47,D4,D4,0.1531,M3,120,4/4,C Major
note,8473,300,78:73,F#5,Gb5,0.2041,P1,120,4/4,C Major
note,8479,301,66:54,F#4,Gb4,0.1531,m3,120,4/4,C Major
note,8729,108,81:79,A5,A5,0.1021,P1,120,4/4,C Major
note,8747,225,69:58,A4,A4,0.051,M2,120,4/4,C Major
note,9143,1605,55:36,G3,G3,0.2041,M7,120,4/4,C Major
note,9146,1335,78:75,F#5,Gb5,0.1531,M6,120,4/4,C Major
note,9153,1553,57:42,A3,A3,0.1021,M6,120,4/4,C Major
note,9168,1649,66:52,F#4,Gb4,0.051,m7,120,4/4,C Major
note,10177,593,76:55,E5,E5,0.2041,P1,120,4/4,C Major
note,10190,236,64:43,E4,E4,0.1531,P5,120,4/4,C Major
