type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,2:0,D Major,,,,,,
time_signature,0,0,3:16,3/16,,,,,,
tempo,0,0,800000,75,,,,,,
note,0,119,57:70,A3,A3,0.4564,P1,75,3/16,D Major
note,0,119,69:70,A4,A4,0.4564,m7,75,3/16,D Major
note,120,119,59:70,B3,B3,0.3651,P1,75,3/16,D Major
note,120,119,71:70,B4,B4,0.3651,m7,75,3/16,D Major
note,240,119,61:70,C#4,Db4,0.2739,P1,75,3/16,D Major
note,240,119,73:70,C#5,Db5,0.2739,M7,75,3/16,D Major
time_signature,360,0,3:8,3/8,,,,,,
note,360,719,50:70,D3,D3,0.1826,M3,75,3/8,D Major
note,360,719,54:70,F#3,Gb3,0.1826,m6,75,3/8,D Major
note,360,719,62:70,D4,D4,0.1826,P1,75,3/8,D Major
note,360,599,74:84,D5,D5,0.1826,m2,75,3/8,D Major
note,960,59,73:70,C#5,Db5,0.3195,M2,75,3/8,D Major
note,1020,59,71:70,B4,B4,0.2739,m7,75,3/8,D Major
note,1080,719,49:70,C#3,Db3,0.2739,m3,75,3/8,D Major
note,1080,719,52:70,E3,E3,0.2739,P4,75,3/8,D Major
note,1080,719,57:70,A3,A3,0.2739,P1,75,3/8,D Major
note,1080,359,69:70,A4,A4,0.2739,P1,75,3/8,D Major
note,1440,119,69:70,A4,A4,0.3651,M2,75,3/8,D Major
note,1560,119,71:70,B4,B4,0.639,M3,75,3/8,D Major
note,1680,119,67:70,G4,G4,0.5934,P4,75,3/8,D Major
note,1800,179,50:70,D3,D3,0.7303,M3,75,3/8,D Major
note,1800,179,54:70,F#3,Gb3,0.7303,m2,75,3/8,D Major
note,1800,44,67:70,G4,G4,0.7303,m2,75,3/8,D Major
note,1845,44,66:70,F#4,Gb4,0.5934,M2,75,3/8,D Major
note,1890,44,64:70,E4,E4,0.5477,M2,75,3/8,D Major
note,1935,44,66:70,F#4,Gb4,0.5934,M2,75,3/8,D Major
note,1980,59,52:70,E3,E3,0.5477,m3,75,3/8,D Major
note,1980,59,55:70,G3,G3,0.5477,P1,75,3/8,D Major
note,1980,59,67:70,G4,G4,0.5477,m2,75,3/8,D Major
note,2040,239,54:70,F#3,Gb3,0.639,m3,75,3/8,D Major
note,2040,239,57:70,A3,A3,0.639,P1,75,3/8,D Major
note,2040,239,69:70,A4,A4,0.639,P4,75,3/8,D Major
note,2280,239,52:70,E3,E3,0.639,m3,75,3/8,D Major
note,2280,239,55:70,G3,G3,0.639,M3,75,3/8,D Major
note,2280,119,59:70,B3,B3,0.639,P1,75,3/8,D Major
note,2280,119,71:70,B4,B4,0.639,m7,75,3/8,D Major
note,2400,119,61:70,C#4,Db4,0.5477,P1,75,3/8,D Major
note,2400,119,73:70,C#5,Db5,0.5477,M7,75,3/8,D Major
note,2520,479,50:70,D3,D3,0.5477,M2,75,3/8,D Major
note,2520,239,52:70,E3,E3,0.5477,m3,75,3/8,D Major
note,2520,239,55:70,G3,G3,0.5477,d5,75,3/8,D Major
note,2520,239,61:70,C#4,Db4,0.5477,P1,75,3/8,D Major
note,2520,239,73:70,C#5,Db5,0.5477,P5,75,3/8,D Major
note,2760,119,54:70,F#3,Gb3,0.5934,m6,75,3/8,D Major
note,2760,119,62:70,D4,D4,0.5934,P1,75,3/8,D Major
note,2760,119,74:70,D5,D5,0.5934,P1,75,3/8,D Major
note,2880,119,62:70,D4,D4,0.4564,P1,75,3/8,D Major
note,2880,119,74:70,D5,D5,0.4564,m6,75,3/8,D Major
note,3000,119,66:70,F#4,Gb4,0.3651,P1,75,3/8,D Major
note,3000,119,78:70,F#5,Gb5,0.3651,M6,75,3/8,D Major
note,3120,119,69:70,A4,A4,0.3651,P1,75,3/8,D Major
note,3120,119,81:70,A5,A5,0.3651,M2,75,3/8,D Major
note,3240,719,55:70,G3,G3,0.3651,M2,75,3/8,D Major
note,3240,719,57:70,A3,A3,0.3651,M6,75,3/8,D Major
note,3240,359,66:70,F#4,Gb4,0.3651,P1,75,3/8,D Major
note,3240,359,78:84,F#5,Gb5,0.3651,M2,75,3/8,D Major
note,3600,119,64:70,E4,E4,0.4564,P1,75,3/8,D Major
note,3600,119,76:70,E5,E5,0.4564,P4,75,3/8,D Major
note,3720,119,59:70,B3,B3,0.3651,P1,75,3/8,D Major
note,3720,119,71:70,B4,B4,0.3651,m7,75,3/8,D Major
note,3840,119,61:70,C#4,Db4,0.3651,P1,75,3/8,D Major
note,3840,119,73:70,C#5,Db5,0.3651,P5,75,3/8,D Major
note,3960,479,54:70,F#3,Gb3,0.4108,m3,75,3/8,D Major
note,3960,479,57:70,A3,A3,0.4108,P5,75,3/8,D Major
note,3960,359,64:70,E4,E4,0.4108,P1,75,3/8,D Major
note,3960,359,76:84,E5,E5,0.4108,M2,75,3/8,D Major
note,4320,119,62:70,D4,D4,0.6847,P1,75,3/8,D Major
