type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,1046,477,69:49,A4,A4,0.1826,P1,120,4/4,C Major
note,1059,731,57:28,A3,A3,0.1369,M2,120,4/4,C Major
note,1424,419,71:61,B4,B4,0.1826,P1,120,4/4,C Major
note,1438,352,59:40,B3,B3,0.1369,M2,120,4/4,C Major
note,1770,637,73:65,C#5,Db5,0.0913,P1,120,4/4,C Major
note,1779,116,61:36,C#4,Db4,0.0456,m2,120,4/4,C Major
note,2284,1309,62:39,D4,D4,0.1826,P1,120,4/4,C Major
note,2296,2131,74:65,D5,D5,0.1369,m6,120,4/4,C Major
note,2318,1527,54:35,F#3,Gb3,0.0913,M3,120,4/4,C Major
note,2334,1833,50:36,D3,D3,0.0456,M7,120,4/4,C Major
note,4374,133,73:42,C#5,Db5,0.2739,M2,120,4/4,C Major
note,4496,229,71:45,B4,B4,0.2282,M2,120,4/4,C Major
note,4659,730,69:45,A4,A4,0.1826,P1,120,4/4,C Major
note,4669,2200,57:20,A3,A3,0.1369,P4,120,4/4,C Major
note,4687,1438,52:25,E3,E3,0.0913,m3,120,4/4,C Major
note,4694,1452,49:28,C#3,Db3,0.0456,m6,120,4/4,C Major
note,5755,408,69:46,A4,A4,0.0913,M2,120,4/4,C Major
note,6091,312,71:52,B4,B4,0.0913,M3,120,4/4,C Major
note,6397,399,67:57,G4,G4,0.1826,m2,120,4/4,C Major
note,6706,568,54:32,F#3,Gb3,0.3195,M3,120,4/4,C Major
note,6719,577,50:35,D3,D3,0.2739,M3,120,4/4,C Major
note,6761,104,66:49,F#4,Gb4,0.2282,m2,120,4/4,C Major
note,6902,73,67:41,G4,G4,0.3195,m2,120,4/4,C Major
note,6995,48,66:52,F#4,Gb4,0.2739,M2,120,4/4,C Major
note,7073,53,64:55,E4,E4,0.3651,M2,120,4/4,C Major
note,7149,131,66:55,F#4,Gb4,0.3195,m2,120,4/4,C Major
note,7283,203,67:50,G4,G4,0.2739,P1,120,4/4,C Major
note,7286,267,55:33,G3,G3,0.2282,m3,120,4/4,C Major
note,7288,232,52:40,E3,E3,0.1826,P4,120,4/4,C Major
note,7489,684,69:50,A4,A4,0.1369,m3,120,4/4,C Major
note,7503,472,54:29,F#3,Gb3,0.0913,m3,120,4/4,C Major
note,7509,433,57:31,A3,A3,0.0456,M2,120,4/4,C Major
note,8278,165,59:34,B3,B3,0.2739,P1,120,4/4,C Major
note,8280,1059,71:58,B4,B4,0.2282,P5,120,4/4,C Major
note,8300,553,52:29,E3,E3,0.1826,m3,120,4/4,C Major
note,8306,547,55:32,G3,G3,0.1369,d5,120,4/4,C Major
note,8657,138,73:62,C#5,Db5,0.1826,P1,120,4/4,C Major
note,8673,125,61:37,C#4,Db4,0.1826,P1,120,4/4,C Major
note,9115,343,61:38,C#4,Db4,0.2282,P1,120,4/4,C Major
