type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,784,276,68:57,G#4,Ab4,0.2041,M6,120,4/4,C Major
note,792,571,59:35,B3,B3,0.1531,m3,120,4/4,C Major
note,795,1417,56:38,G#3,Ab3,0.1021,M2,120,4/4,C Major
note,1030,320,70:63,A#4,Bb4,0.1531,m2,120,4/4,C Major
note,1246,191,71:68,B4,B4,0.1531,m6,120,4/4,C Major
note,1258,477,63:48,D#4,Eb4,0.1021,P4,120,4/4,C Major
note,1446,233,68:71,G#4,Ab4,0.1531,P5,120,4/4,C Major
note,1666,1039,61:51,C#4,Db4,0.1531,M6,120,4/4,C Major
note,1672,234,70:67,A#4,Bb4,0.1021,m3,120,4/4,C Major
note,1870,318,73:71,C#5,Db5,0.1531,m3,120,4/4,C Major
note,2121,601,76:69,E5,E5,0.1021,M6,120,4/4,C Major
note,2139,1565,55:41,G3,G3,0.051,m6,120,4/4,C Major
note,2594,624,75:69,D#5,Eb5,0.1021,M3,120,4/4,C Major
note,2614,552,59:48,B3,B3,0.051,M2,120,4/4,C Major
note,3067,520,73:69,C#5,Db5,0.1021,m3,120,4/4,C Major
note,3079,505,58:46,A#3,Bb3,0.051,m2,120,4/4,C Major
note,3523,627,71:67,B4,B4,0.1531,m3,120,4/4,C Major
note,3533,264,56:46,G#3,Ab3,0.1021,M2,120,4/4,C Major
note,3744,264,58:54,A#3,Bb3,0.2041,m7,120,4/4,C Major
note,3974,667,80:75,G#5,Ab5,0.2041,P4,120,4/4,C Major
note,3982,602,75:60,D#5,Eb5,0.1531,M3,120,4/4,C Major
note,3993,235,59:50,B3,B3,0.1021,m3,120,4/4,C Major
note,4177,289,56:61,G#3,Ab3,0.2041,P4,120,4/4,C Major
note,4409,984,73:65,C#5,Db5,0.2041,m3,120,4/4,C Major
note,4412,252,58:66,A#3,Bb3,0.1531,P1,120,4/4,C Major
note,4414,919,70:53,A#4,Bb4,0.1021,M6,120,4/4,C Major
note,4625,338,61:69,C#4,Db4,0.1531,d5,120,4/4,C Major
note,4870,1369,79:73,G5,G5,0.1021,m3,120,4/4,C Major
note,4902,543,64:55,E4,E4,0.051,P5,120,4/4,C Major
note,5321,489,71:61,B4,B4,0.1021,m6,120,4/4,C Major
note,5337,1425,63:50,D#4,Eb4,0.051,P5,120,4/4,C Major
note,5797,485,70:58,A#4,Bb4,0.1021,M6,120,4/4,C Major
note,5805,501,61:49,C#4,Db4,0.051,P5,120,4/4,C Major
note,6246,235,80:70,G#5,Ab5,0.2041,P4,120,4/4,C Major
note,6268,438,75:46,D#5,Eb5,0.1531,M3,120,4/4,C Major
note,6282,1318,59:33,B3,B3,0.1021,M7,120,4/4,C Major
note,6454,233,82:72,A#5,Bb5,0.1531,m2,120,4/4,C Major
note,6679,238,83:74,B5,B5,0.1531,m3,120,4/4,C Major
note,6699,483,68:43,G#4,Ab4,0.1021,P5,120,4/4,C Major
note,6885,222,75:71,D#5,Eb5,0.1531,m2,120,4/4,C Major
note,7113,232,76:63,E5,E5,0.1531,m3,120,4/4,C Major
note,7123,940,61:47,C#4,Db4,0.1021,P5,120,4/4,C Major
note,7327,229,80:64,G#5,Ab5,0.1531,M2,120,4/4,C Major
note,7554,237,78:65,F#5,Gb5,0.1531,m6,120,4/4,C Major
note,7555,1396,58:46,A#3,Bb3,0.1021,m7,120,4/4,C Major
note,7773,235,80:71,G#5,Ab5,0.1531,M2,120,4/4,C Major
note,7991,206,82:73,A#5,Bb5,0.1531,M3,120,4/4,C Major
note,8007,485,66:42,F#4,Gb4,0.1021,P5,120,4/4,C Major
note,8208,232,73:64,C#5,Db5,0.1531,M2,120,4/4,C Major
note,8422,229,75:65,D#5,Eb5,0.1531,M3,120,4/4,C Major
note,8446,923,59:45,B3,B3,0.1021,P5,120,4/4,C Major
note,8647,221,78:60,F#5,Gb5,0.1531,m7,120,4/4,C Major
note,8861,949,56:42,G#3,Ab3,0.1531,m6,120,4/4,C Major
note,8868,222,76:65,E5,E5,0.1021,M2,120,4/4,C Major
note,9070,243,78:74,F#5,Gb5,0.1531,M2,120,4/4,C Major
note,9302,242,80:74,G#5,Ab5,0.1531,M3,120,4/4,C Major
