type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,3841,144,55:28,G3,G3,0.1936,m2,120,4/4,C Major
note,4065,88,56:46,G#3,Ab3,0.2259,m2,120,4/4,C Major
note,4265,74,57:49,A3,A3,0.2905,m3,120,4/4,C Major
note,4391,98,60:52,C4,C4,0.2582,M2,120,4/4,C Major
note,4551,62,58:52,A#3,Bb3,0.2582,M6,120,4/4,C Major
note,4701,168,67:56,G4,G4,0.3227,P4,120,4/4,C Major
note,4891,90,62:53,D4,D4,0.3227,M3,120,4/4,C Major
note,4909,574,46:35,A#2,Bb2,0.2905,P5,120,4/4,C Major
note,5037,130,65:55,F4,F4,0.2905,m7,120,4/4,C Major
note,5115,76,55:46,G3,G3,0.2582,m6,120,4/4,C Major
note,5203,166,63:57,D#4,Eb4,0.2582,m6,120,4/4,C Major
note,5365,100,55:63,G3,G3,0.2582,m3,120,4/4,C Major
note,5517,82,58:65,A#3,Bb3,0.2582,P5,120,4/4,C Major
note,5525,126,39:39,D#2,Eb2,0.2259,P1,120,4/4,C Major
note,5659,66,63:57,D#4,Eb4,0.2259,M3,120,4/4,C Major
note,5833,66,67:64,G4,G4,0.2905,m2,120,4/4,C Major
note,5993,56,68:59,G#4,Ab4,0.2905,m2,120,4/4,C Major
note,6139,82,69:56,A4,A4,0.3227,m3,120,4/4,C Major
note,6243,100,72:59,C5,C5,0.3227,M2,120,4/4,C Major
note,6415,60,70:51,A#4,Bb4,0.355,M6,120,4/4,C Major
note,6549,130,79:59,G5,G5,0.355,P4,120,4/4,C Major
note,6665,118,74:66,D5,D5,0.355,d5,120,4/4,C Major
note,6671,110,68:38,G#4,Ab4,0.3227,m7,120,4/4,C Major
note,6693,630,58:39,A#3,Bb3,0.2905,P5,120,4/4,C Major
note,6841,148,77:61,F5,F5,0.2905,m7,120,4/4,C Major
note,6959,68,67:48,G4,G4,0.2905,m6,120,4/4,C Major
note,7001,174,75:61,D#5,Eb5,0.2582,m6,120,4/4,C Major
note,7149,84,67:59,G4,G4,0.2582,M3,120,4/4,C Major
note,7307,88,51:48,D#3,Eb3,0.2582,P5,120,4/4,C Major
note,7307,56,70:64,A#4,Bb4,0.2582,P4,120,4/4,C Major
