type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,6968,92,55:47,G3,G3,0.2259,m2,120,4/4,C Major
note,7108,122,56:56,G#3,Ab3,0.2905,m2,120,4/4,C Major
note,7288,110,57:62,A3,A3,0.3227,m3,120,4/4,C Major
note,7428,120,60:66,C4,C4,0.3227,M2,120,4/4,C Major
note,7598,66,58:59,A#3,Bb3,0.355,M6,120,4/4,C Major
note,7754,168,67:68,G4,G4,0.3873,P4,120,4/4,C Major
note,7922,88,62:63,D4,D4,0.3873,d5,120,4/4,C Major
note,7958,114,56:50,G#3,Ab3,0.355,m7,120,4/4,C Major
note,8018,312,46:18,A#2,Bb2,0.355,P5,120,4/4,C Major
note,8046,126,65:59,F4,F4,0.3227,m7,120,4/4,C Major
note,8194,78,55:53,G3,G3,0.3227,m6,120,4/4,C Major
note,8196,106,63:64,D#4,Eb4,0.2905,P4,120,4/4,C Major
note,8332,250,46:16,A#2,Bb2,0.2905,M6,120,4/4,C Major
note,8420,74,55:61,G3,G3,0.2582,m3,120,4/4,C Major
note,8536,86,58:59,A#3,Bb3,0.2582,P5,120,4/4,C Major
note,8566,82,39:63,D#2,Eb2,0.2259,P1,120,4/4,C Major
note,8660,60,63:63,D#4,Eb4,0.2259,M3,120,4/4,C Major
note,8840,72,67:67,G4,G4,0.2905,m2,120,4/4,C Major
note,8974,118,68:68,G#4,Ab4,0.2905,m2,120,4/4,C Major
note,9122,96,69:74,A4,A4,0.3227,m3,120,4/4,C Major
note,9284,100,72:72,C5,C5,0.3227,M2,120,4/4,C Major
note,9448,60,70:68,A#4,Bb4,0.355,M6,120,4/4,C Major
note,9604,170,79:72,G5,G5,0.355,P4,120,4/4,C Major
note,9762,104,74:70,D5,D5,0.355,d5,120,4/4,C Major
note,9772,108,68:58,G#4,Ab4,0.3227,m7,120,4/4,C Major
note,9788,596,58:45,A#3,Bb3,0.2905,P5,120,4/4,C Major
note,9900,134,77:73,F5,F5,0.2905,m7,120,4/4,C Major
note,9988,78,67:62,G4,G4,0.2905,m6,120,4/4,C Major
note,10042,138,75:73,D#5,Eb5,0.2905,m6,120,4/4,C Major
note,10202,128,67:76,G4,G4,0.2905,m3,120,4/4,C Major
