type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,-3:0,Eb Major,,,,,,
time_signature,0,0,1:4,1/4,,,,,,
tempo,0,0,200000,300,,,,,,
note,0,239,55:49,G3,G3,0.1369,m2,300,1/4,Eb Major
note,240,239,56:49,Ab3,Ab3,0.1369,m2,300,1/4,Eb Major
time_signature,480,0,3:4,3/4,,,,,,
note,480,239,57:49,A3,A3,0.1369,m3,300,3/4,Eb Major
note,720,239,60:49,C4,C4,0.1369,M2,300,3/4,Eb Major
note,960,239,58:49,Bb3,Bb3,0.2282,M6,300,3/4,Eb Major
note,1200,239,67:49,G4,G4,0.2282,M6,300,3/4,Eb Major
note,1440,1439,46:49,Bb2,Bb2,0.2739,m7,300,3/4,Eb Major
note,1440,479,56:49,Ab3,Ab3,0.2739,d5,300,3/4,Eb Major
note,1440,239,62:49,D4,D4,0.2739,m3,300,3/4,Eb Major
note,1680,239,65:49,F4,F4,0.1826,m7,300,3/4,Eb Major
note,1920,240,55:49,G3,G3,0.2282,m6,300,3/4,Eb Major
note,1920,239,63:49,Eb4,Eb4,0.2282,m6,300,3/4,Eb Major
note,2160,239,55:49,G3,G3,0.1826,M3,300,3/4,Eb Major
note,2400,479,39:49,Eb2,Eb2,0.1826,P5,300,3/4,Eb Major
note,2400,239,58:49,Bb3,Bb3,0.1826,P4,300,3/4,Eb Major
note,2640,239,63:49,Eb4,Eb4,0.1369,M3,300,3/4,Eb Major
note,2880,239,67:49,G4,G4,0.1369,m2,300,3/4,Eb Major
note,3120,239,68:49,Ab4,Ab4,0.1369,m2,300,3/4,Eb Major
note,3360,239,69:49,A4,A4,0.1369,m3,300,3/4,Eb Major
note,3600,239,72:49,C5,C5,0.1369,M2,300,3/4,Eb Major
note,3840,239,70:49,Bb4,Bb4,0.2282,M6,300,3/4,Eb Major
note,4080,239,79:49,G5,G5,0.2282,M6,300,3/4,Eb Major
note,4320,1439,58:49,Bb3,Bb3,0.2739,m7,300,3/4,Eb Major
note,4320,479,68:49,Ab4,Ab4,0.2739,d5,300,3/4,Eb Major
note,4320,239,74:49,D5,D5,0.2739,m3,300,3/4,Eb Major
note,4560,239,77:49,F5,F5,0.1826,m7,300,3/4,Eb Major
note,4800,240,67:49,G4,G4,0.2282,m6,300,3/4,Eb Major
note,4800,239,75:49,Eb5,Eb5,0.2282,m6,300,3/4,Eb Major
note,5040,239,67:49,G4,G4,0.1826,M3,300,3/4,Eb Major
note,5280,479,51:49,Eb3,Eb3,0.1826,P5,300,3/4,Eb Major
note,5280,239,70:49,Bb4,Bb4,0.1826,P4,300,3/4,Eb Major
note,5520,239,75:49,Eb5,Eb5,0.1369,M3,300,3/4,Eb Major
note,5760,239,79:49,G5,G5,0.1369,m2,300,3/4,Eb Major
note,6000,239,80:49,Ab5,Ab5,0.1369,m2,300,3/4,Eb Major
note,6240,239,81:49,A5,A5,0.1369,m3,300,3/4,Eb Major
note,6480,239,84:49,C6,C6,0.1369,M2,300,3/4,Eb Major
note,6720,239,82:49,Bb5,Bb5,0.2282,M6,300,3/4,Eb Major
note,6960,239,91:49,G6,G6,0.2282,M6,300,3/4,Eb Major
note,7200,479,70:49,Bb4,Bb4,0.3195,M6,300,3/4,Eb Major
note,7200,479,79:49,G5,G5,0.3195,P5,300,3/4,Eb Major
note,7200,239,86:49,D6,D6,0.3195,m3,300,3/4,Eb Major
note,7440,239,89:49,F6,F6,0.2282,m7,300,3/4,Eb Major
note,7680,479,67:49,G4,G4,0.2282,m6,300,3/4,Eb Major
note,7680,479,75:49,Eb5,Eb5,0.2282,P1,300,3/4,Eb Major
note,7680,239,87:49,Eb6,Eb6,0.2282,P4,300,3/4,Eb Major
note,7920,239,82:49,Bb5,Bb5,0.1369,m3,300,3/4,Eb Major
note,8160,239,79:49,G5,G5,0.1369,M3,300,3/4,Eb Major
note,8400,239,75:49,Eb5,Eb5,0.1369,P4,300,3/4,Eb Major
note,8640,239,70:49,Bb4,Bb4,0.1826,m3,300,3/4,Eb Major
note,8880,239,67:49,G4,G4,0.1826,P5,300,3/4,Eb Major
note,9120,1439,48:49,C3,C3,0.1826,m3,300,3/4,Eb Major
note,9120,239,63:49,Eb4,Eb4,0.1826,m6,300,3/4,Eb Major
note,9360,239,55:49,G3,G3,0.1369,P4,300,3/4,Eb Major
note,9600,239,60:49,C4,C4,0.1369,m3,300,3/4,Eb Major
note,9840,239,63:49,Eb4,Eb4,0.1369,M3,300,3/4,Eb Major
note,10080,239,67:49,G4,G4,0.1826,M2,300,3/4,Eb Major
note,10320,239,65:49,F4,F4,0.1826,P1,300,3/4,Eb Major
note,10560,959,41:49,F2,F2,0.1826,m7,300,3/4,Eb Major
note,10560,239,63:49,Eb4,Eb4,0.1826,P5,300,3/4,Eb Major
note,10800,239,56:49,Ab3,Ab3,0.1369,d5,300,3/4,Eb Major
note,11040,239,62:49,D4,D4,0.1826,M2,300,3/4,Eb Major
note,11280,239,60:49,C4,C4,0.1826,P4,300,3/4,Eb Major
note,11520,239,43:49,G2,G2,0.1826,M3,300,3/4,Eb Major
note,11520,239,59:49,B3,B3,0.1826,M3,300,3/4,Eb Major
note,11760,239,55:49,G3,G3,0.1369,m2,300,3/4,Eb Major
note,12000,239,56:49,Ab3,Ab3,0.1369,m2,300,3/4,Eb Major
note,12240,239,57:49,A3,A3,0.1369,m2,300,3/4,Eb Major
note,12480,239,58:49,Bb3,Bb3,0.2282,M6,300,3/4,Eb Major
note,12720,239,67:49,G4,G4,0.2282,M6,300,3/4,Eb Major
note,12960,1439,46:49,Bb2,Bb2,0.2739,m7,300,3/4,Eb Major
note,12960,479,56:49,Ab3,Ab3,0.2739,d5,300,3/4,Eb Major
note,12960,239,62:49,D4,D4,0.2739,m3,300,3/4,Eb Major
note,13200,239,65:49,F4,F4,0.1826,m7,300,3/4,Eb Major
note,13440,240,55:49,G3,G3,0.2282,m6,300,3/4,Eb Major
note,13440,239,63:49,Eb4,Eb4,0.2282,m6,300,3/4,Eb Major
note,13680,239,55:49,G3,G3,0.1826,M3,300,3/4,Eb Major
note,13920,479,39:49,Eb2,Eb2,0.1826,P5,300,3/4,Eb Major
note,13920,239,58:49,Bb3,Bb3,0.1826,P4,300,3/4,Eb Major
note,14160,239,63:49,Eb4,Eb4,0.1369,M3,300,3/4,Eb Major
note,14400,239,67:49,G4,G4,0.1369,m2,300,3/4,Eb Major
note,14640,239,68:49,Ab4,Ab4,0.1369,m2,300,3/4,Eb Major
note,14880,239,69:49,A4,A4,0.1369,m3,300,3/4,Eb Major
note,15120,239,72:49,C5,C5,0.1369,M2,300,3/4,Eb Major
note,15360,239,70:49,Bb4,Bb4,0.2282,M6,300,3/4,Eb Major
note,15600,239,79:49,G5,G5,0.2282,M6,300,3/4,Eb Major
note,15840,1439,58:49,Bb3,Bb3,0.2739,m7,300,3/4,Eb Major
note,15840,479,68:49,Ab4,Ab4,0.2739,d5,300,3/4,Eb Major
note,15840,239,74:49,D5,D5,0.2739,m3,300,3/4,Eb Major
note,16080,239,77:49,F5,F5,0.1826,m7,300,3/4,Eb Major
note,16320,240,67:49,G4,G4,0.2282,m6,300,3/4,Eb Major
note,16320,239,75:49,Eb5,Eb5,0.2282,m6,300,3/4,Eb Major
note,16560,239,67:49,G4,G4,0.1826,M3,300,3/4,Eb Major
note,16800,479,51:49,Eb3,Eb3,0.1826,P5,300,3/4,Eb Major
note,16800,239,70:49,Bb4,Bb4,0.1826,P4,300,3/4,Eb Major
note,17040,239,75:49,Eb5,Eb5,0.1369,M3,300,3/4,Eb Major
note,17280,239,79:49,G5,G5,0.1369,m2,300,3/4,Eb Major
note,17520,239,80:49,Ab5,Ab5,0.1369,m2,300,3/4,Eb Major
note,17760,239,81:49,A5,A5,0.1369,m3,300,3/4,Eb Major
note,18000,239,84:49,C6,C6,0.1369,M2,300,3/4,Eb Major
note,18240,239,82:49,Bb5,Bb5,0.2282,P1,300,3/4,Eb Major
note,18480,239,82:49,Bb5,Bb5,0.2282,P1,300,3/4,Eb Major
note,18720,479,70:49,Bb4,Bb4,0.3195,M6,300,3/4,Eb Major
note,18720,479,79:49,G5,G5,0.3195,P4,300,3/4,Eb Major
note,18720,239,96:49,C7,C7,0.3195,M2,300,3/4,Eb Major
note,18960,239,94:49,Bb6,Bb6,0.2282,m3,300,3/4,Eb Major
note,19200,479,67:49,G4,G4,0.2282,m6,300,3/4,Eb Major
note,19200,479,75:49,Eb5,Eb5,0.2282,M3,300,3/4,Eb Major
note,19200,239,91:49,G6,G6,0.2282,M3,300,3/4,Eb Major
note,19440,239,87:49,Eb6,Eb6,0.1369,m3,300,3/4,Eb Major
note,19680,239,84:49,C6,C6,0.1369,M2,300,3/4,Eb Major
note,19920,239,82:49,Bb5,Bb5,0.1369,m3,300,3/4,Eb Major
note,20160,239,79:49,G5,G5,0.1369,M3,300,3/4,Eb Major
note,20400,239,75:49,Eb5,Eb5,0.1369,m3,300,3/4,Eb Major
note,20640,239,72:49,C5,C5,0.1369,M2,300,3/4,Eb Major
note,20880,239,70:49,Bb4,Bb4,0.1369,m3,300,3/4,Eb Major
note,21120,239,67:49,G4,G4,0.2282,P5,300,3/4,Eb Major
note,21360,239,60:49,C4,C4,0.2282,M2,300,3/4,Eb Major
note,21600,479,46:49,Bb2,Bb2,0.2739,m7,300,3/4,Eb Major
note,21600,959,56:49,Ab3,Ab3,0.2739,d5,300,3/4,Eb Major
note,21600,239,62:49,D4,D4,0.2739,P4,300,3/4,Eb Major
note,21840,239,67:49,G4,G4,0.1826,M3,300,3/4,Eb Major
note,22080,959,51:49,Eb3,Eb3,0.2282,M2,300,3/4,Eb Major
note,22080,239,65:49,F4,F4,0.2282,M2,300,3/4,Eb Major
note,22320,239,63:49,Eb4,Eb4,0.1826,m6,300,3/4,Eb Major
note,22560,479,55:49,G3,G3,0.1826,M2,300,3/4,Eb Major
note,22560,239,57:49,A3,A3,0.1826,m2,300,3/4,Eb Major
note,22800,239,58:49,Bb3,Bb3,0.1369,m2,300,3/4,Eb Major
note,23040,239,59:49,B3,B3,0.1369,m2,300,3/4,Eb Major
note,23280,239,60:49,C4,C4,0.1369,m2,300,3/4,Eb Major
note,23520,239,61:49,Db4,Db4,0.1369,M2,300,3/4,Eb Major
note,23760,239,63:49,Eb4,Eb4,0.1369,m2,300,3/4,Eb Major
note,24000,239,62:49,D4,D4,0.2282,m6,300,3/4,Eb Major
note,24240,239,70:49,Bb4,Bb4,0.2282,m6,300,3/4,Eb Major
note,24480,1439,50:49,D3,D3,0.2739,m7,300,3/4,Eb Major
note,24480,479,60:49,C4,C4,0.2739,d5,300,3/4,Eb Major
note,24480,239,66:49,Gb4,Gb4,0.2739,m3,300,3/4,Eb Major
note,24720,239,69:49,A4,A4,0.1826,M7,300,3/4,Eb Major
note,24960,479,58:49,Bb3,Bb3,0.2282,M6,300,3/4,Eb Major
note,24960,239,67:49,G4,G4,0.2282,P4,300,3/4,Eb Major
note,25200,239,62:49,D4,D4,0.1826,P5,300,3/4,Eb Major
note,25440,479,43:49,G2,G2,0.1826,m3,300,3/4,Eb Major
note,25440,239,58:49,Bb3,Bb3,0.1826,M3,300,3/4,Eb Major
note,25680,239,62:49,D4,D4,0.1369,P4,300,3/4,Eb Major
note,25920,239,67:49,G4,G4,0.1369,m3,300,3/4,Eb Major
note,26160,239,70:49,Bb4,Bb4,0.1369,m3,300,3/4,Eb Major
note,26400,239,73:49,Db5,Db5,0.1369,M2,300,3/4,Eb Major
note,26640,239,75:49,Eb5,Eb5,0.1369,m2,300,3/4,Eb Major
note,26880,239,74:49,D5,D5,0.2282,m6,300,3/4,Eb Major
