type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,3:0,A Major,,
timeSignature,0,0,6:8,6/8,,
setTempo,0,0,1304348,45.99999386666749,,
noteOn,0,719,57:49,A3,A3,0.1369
noteOn,0,719,33:49,A1,A1,0.1369
noteOn,0,719,45:49,A2,A2,0.1369
noteOn,720,719,61:49,C#4,Db4,0.1369
noteOn,720,719,37:49,C#2,Db2,0.1369
noteOn,720,719,49:49,C#3,Db3,0.1369
noteOn,1440,479,69:49,A4,A4,0.3651
noteOn,1440,479,73:49,C#5,Db5,0.3651
noteOn,1440,719,61:49,C#4,Db4,0.3651
noteOn,1440,719,66:49,F#4,Gb4,0.3651
noteOn,1440,719,42:49,F#2,Gb2,0.3651
noteOn,1440,719,49:49,C#3,Db3,0.3651
noteOn,1440,719,54:49,F#3,Gb3,0.3651
noteOn,1920,239,69:49,A4,A4,0.5021
noteOn,2160,239,61:49,C#4,Db4,0.7759
noteOn,2160,239,69:49,A4,A4,0.7759
noteOn,2160,239,42:49,F#2,Gb2,0.7759
noteOn,2160,239,49:49,C#3,Db3,0.7759
noteOn,2160,239,54:49,F#3,Gb3,0.7759
noteOn,2400,239,61:49,C#4,Db4,0.8672
noteOn,2400,239,66:49,F#4,Gb4,0.8672
noteOn,2400,239,45:49,A2,A2,0.8672
noteOn,2400,239,49:49,C#3,Db3,0.8672
noteOn,2400,239,57:49,A3,A3,0.8672
noteOn,2640,239,59:49,B3,B3,0.639
noteOn,2640,239,61:49,C#4,Db4,0.639
noteOn,2640,239,65:49,F4,F4,0.639
noteOn,2640,239,68:49,G#4,Ab4,0.639
noteOn,2640,239,44:49,G#2,Ab2,0.639
noteOn,2640,239,49:49,C#3,Db3,0.639
noteOn,2640,239,56:49,G#3,Ab3,0.639
noteOn,2880,719,57:49,A3,A3,0.3195
noteOn,2880,719,61:49,C#4,Db4,0.3195
noteOn,2880,719,66:49,F#4,Gb4,0.3195
noteOn,2880,719,69:49,A4,A4,0.3195
noteOn,2880,719,42:49,F#2,Gb2,0.3195
noteOn,2880,719,49:49,C#3,Db3,0.3195
noteOn,2880,719,54:49,F#3,Gb3,0.3195
noteOn,3600,479,59:49,B3,B3,0.4564
noteOn,3600,479,66:49,F#4,Gb4,0.4564
noteOn,3600,479,71:49,B4,B4,0.4564
noteOn,3600,479,38:49,D2,D2,0.4564
noteOn,3600,479,50:49,D3,D3,0.4564
noteOn,4080,239,62:49,D4,D4,0.4564
noteOn,4080,239,66:49,F#4,Gb4,0.4564
noteOn,4080,239,74:49,D5,D5,0.4564
noteOn,4080,239,35:49,B1,B1,0.4564
noteOn,4080,239,47:49,B2,B2,0.4564
noteOn,4320,479,62:49,D4,D4,0.4564
noteOn,4320,479,66:49,F#4,Gb4,0.4564
noteOn,4320,479,74:49,D5,D5,0.4564
noteOn,4320,479,35:49,B1,B1,0.4564
noteOn,4320,479,47:49,B2,B2,0.4564
noteOn,4800,239,61:49,C#4,Db4,0.7303
noteOn,4800,239,66:49,F#4,Gb4,0.7303
noteOn,4800,239,73:49,C#5,Db5,0.7303
noteOn,4800,239,33:49,A1,A1,0.7303
noteOn,4800,239,45:49,A2,A2,0.7303
noteOn,5040,239,61:49,C#4,Db4,0.7759
noteOn,5040,239,66:49,F#4,Gb4,0.7759
noteOn,5040,239,73:49,C#5,Db5,0.7759
noteOn,5040,239,33:49,A1,A1,0.7759
noteOn,5040,239,45:49,A2,A2,0.7759
noteOn,5280,239,65:49,F4,F4,0.7759
noteOn,5280,239,71:49,B4,B4,0.7759
noteOn,5280,239,73:49,C#5,Db5,0.7759
noteOn,5280,239,77:49,F5,F5,0.7759
noteOn,5280,239,32:49,G#1,Ab1,0.7759
noteOn,5280,239,44:49,G#2,Ab2,0.7759
noteOn,5520,239,66:49,F#4,Gb4,0.5021
noteOn,5520,239,69:49,A4,A4,0.5021
noteOn,5520,239,73:49,C#5,Db5,0.5021
noteOn,5520,239,78:49,F#5,Gb5,0.5021
noteOn,5520,239,30:49,F#1,Gb1,0.5021
noteOn,5520,239,42:49,F#2,Gb2,0.5021
