type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,5253,811,67:43,G4,G4,0.1369,M3,117,4/4,C Major
note,5304,3119,63:38,D#4,Eb4,0.0913,m3,117,4/4,C Major
note,5323,3228,48:28,C3,C3,0.0456,d5,117,4/4,C Major
note,6030,251,66:41,F#4,Gb4,0.1369,m3,117,4/4,C Major
note,6281,2969,69:43,A4,A4,0.0913,m3,117,4/4,C Major
note,6354,1006,54:25,F#3,Gb3,0.0456,m3,117,4/4,C Major
note,7140,1069,57:30,A3,A3,0.0456,m3,117,4/4,C Major
note,8045,773,54:31,F#3,Gb3,0.0456,m2,117,4/4,C Major
note,9133,943,67:49,G4,G4,0.1369,M3,117,4/4,C Major
note,9190,1736,63:40,D#4,Eb4,0.0913,m3,117,4/4,C Major
note,9209,3631,48:21,C3,C3,0.0456,d5,117,4/4,C Major
note,10051,260,66:42,F#4,Gb4,0.1369,m3,117,4/4,C Major
note,10291,1404,69:50,A4,A4,0.0913,m3,117,4/4,C Major
note,10359,1115,54:32,F#3,Gb3,0.0456,m3,117,4/4,C Major
note,11265,1246,57:26,A3,A3,0.0456,P1,117,4/4,C Major
note,12286,923,69:54,A4,A4,0.0913,m3,117,4/4,C Major
note,12346,588,54:30,F#3,Gb3,0.0456,M6,117,4/4,C Major
note,13086,98,75:59,D#5,Eb5,0.0913,P1,117,4/4,C Major
note,13355,485,75:67,D#5,Eb5,0.0456,m2,117,4/4,C Major
note,14473,663,74:56,D5,D5,0.2739,P1,117,4/4,C Major
note,14524,82,62:35,D4,D4,0.2282,m3,117,4/4,C Major
note,14543,106,47:30,B2,B2,0.1826,m6,117,4/4,C Major
note,14543,435,55:26,G3,G3,0.1826,P5,117,4/4,C Major
note,14606,1038,62:17,D4,D4,0.0913,m3,117,4/4,C Major
note,14649,224,47:14,B2,B2,0.0456,m6,117,4/4,C Major
note,15268,73,67:47,G4,G4,0.0913,P1,117,4/4,C Major
note,15581,614,67:48,G4,G4,0.0456,m2,117,4/4,C Major
note,16811,1198,66:27,F#4,Gb4,0.2282,M3,117,4/4,C Major
note,16830,553,50:26,D3,D3,0.1826,P5,117,4/4,C Major
note,16836,523,57:11,A3,A3,0.1369,m3,117,4/4,C Major
note,16838,1067,60:16,C4,C4,0.0913,M2,117,4/4,C Major
note,16841,1064,62:17,D4,D4,0.0456,P5,117,4/4,C Major
note,17648,95,69:39,A4,A4,0.0913,P1,117,4/4,C Major
note,17981,457,69:37,A4,A4,0.0456,M2,117,4/4,C Major
note,18623,2185,71:42,B4,B4,0.0456,M6,117,4/4,C Major
note,19316,539,62:29,D4,D4,0.1826,m3,117,4/4,C Major
note,19326,512,59:31,B3,B3,0.1369,M3,117,4/4,C Major
note,19333,380,43:30,G2,G2,0.0913,P1,117,4/4,C Major
note,19345,378,55:8,G3,G3,0.0456,M3,117,4/4,C Major
